id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
483,213.82,67.19833333324641,17.704999999993255,0,0.0,0.3599999999999757,0.0400000000000086,4.281666666666752,8.520000000001042,13.39970779589926,2254356480,16823922688,0,0,8.8704618221e-06,,0,0,91.97934377165508,4724.9800000000005,64417,377,742,8628,43.76000000024214,0,0,6.0,5,6,5,5,151,0,83.42,0,13509.46,0,0.0,6671.08,0,33368.0,0.0,0,8677.66,166.84,8552.06,214.74,214.74,89958.56,429.46,1055408128,16777216,8388608,186234.32,8707569.52,79,2,16384,413,4000,0,0,858.8000000000001,0,0.62,0,0,0,42941.18,429.42,112,2000,0,0.2,0,0.2,4294.12,0.999953426852214,0.2,0.0,0,0,215.14,0,9,0,5582.5,2147.36,0.0,0,0,,214.74,3435.52,,4508.86,,108,21.83285444996424,23440097280,,,,,,,214.74,214.74,429.44,4692822.15,4691452.12,4395.38,4162.66,100.00199999997858,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
487,215.18,67.18166666664183,17.61000000000301,0,0.0,0.3766666666666651,0.0316666666666662,4.226666666666157,8.616666666665573,13.469971171565092,2266177536,16823922688,0,0,8.8511315459e-06,,0,0,92.48477216008136,4678.76,64745,0,791,8610,46.28000000026077,0,0,5.833333333333333,5,6,5,5,151,0,136.74,0,22149.98,0,0.0,10938.04,0,54684.14,0.0,0,14036.7,273.48,13923.84,212.6,212.6,89076.52,425.22,1060782080,16777216,8388608,184401.8,8622818.86,79,2,16384,295,4000,0,0,850.4,0,0.64,0,0,0,42519.12,425.2,69,2000,0,0.22,0,0.22,4252.06,0.9999482630494698,0.22,0.0,0,0,213.02,0,9,0,5527.72,2126.04,0.0,0,0,212.62,212.6,3401.92,,4464.68,,535,21.801173485214765,23406084096,,,,,,,212.6,212.6,425.24,4650668.63,4648880.21,4313.86,4104.74,99.99800000002142,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
489,212.63,67.44833333336283,17.64166666666764,0,0.0,0.3683333333334531,0.0449999999999993,4.181666666666389,8.440000000000508,13.35461847790441,2246770688,16823922688,0,0,8.8412408514e-06,,0,0,91.97411801714144,4667.06,64808,0,728,8710,42.89999999990687,0,0,5.833333333333333,5,6,5,5,151,0,136.78,0,22159.54,0,0.0,10942.82,0,54710.0,0.0,0,14040.86,273.56,13927.98,212.06,212.04,88857.84,424.1,1061814272,16777216,8388608,183933.98,8601424.24,79,2,16384,398,4000,0,0,848.32,0,0.64,0,0,0,42414.0,424.14,112,2000,0,0.22,0,0.22,4241.46,0.999948133758322,0.22,0.0,0,0,212.48,0,9,0,5513.82,2120.6,0.0,0,0,212.06,212.08,3393.56,,4453.54,,100,21.80723956589296,23412596736,,,,,,,212.06,212.06,424.08,4625784.7,4624413.529999999,4336.24,4082.42,99.99599999992644,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
492,215.44,67.4099999999938,17.551666666669917,0,0.0,0.3766666666667788,0.0283333333333241,4.261666666666619,8.68499999999949,13.495753886336445,2270515200,16823922688,0,0,8.8270084827e-06,,0,0,92.47278063656827,4752.02,64106,634,796,8634,47.16000000014902,0,0,6.0,5,6,5,5,151,0,128.5,0,20818.44,0,0.0,10280.52,0,51390.92,0.0,0,13230.02,257.0,13104.44,215.98,215.98,90465.8,431.86,1050312704,16777216,8388608,187297.3,8756809.48,79,2,16384,294,4000,0,0,863.64,0,0.62,0,0,0,43182.0,431.82,69,2000,0,0.2,0,0.16,4318.72,0.999962953358278,0.16,0.0,0,0,216.34,0,9,0,5614.400000000001,2159.6,0.0,0,0,,215.98,3455.24,,4534.66,,522,21.832392817409485,23439601664,,,,,,,,215.98,431.84,4742228.57,4740854.65,4361.4800000000005,4159.02,100.00599999993574,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
494,216.17,67.56833333335817,17.69499999999971,0,0.0,0.3633333333333439,0.0333333333333314,4.121666666665988,8.371666666665988,13.530130839364915,2276298752,16823922688,0,0,8.8176960801e-06,,0,0,92.5299791552734,4638.36,64180,542,814,8493,41.97999999998137,0,0,5.833333333333333,5,6,5,5,151,0,133.82,0,21681.8,0,0.0,10706.86,0,53534.0,0.0,0,13767.34,267.64,13641.76,210.76,210.76,88309.98,421.52,1051525120,16777216,8388608,182803.32,8547442.52,79,2,16384,294,4000,0,0,843.0600000000001,0,0.54,0,0,0,42151.34,421.52,69,2000,0,0.18,0,0.18,4215.4400000000005,0.9999573016543236,0.18,0.0,0,0,211.12,0,9,0,5480.02,2107.6,0.0,0,0,210.78,210.76,3372.6800000000003,,4426.2,,510,21.80186402647436,23406825472,,,,,,,210.76,210.76,421.52,4606413.01,4605038.47,4231.2,4064.46,99.94799999997484,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
497,214.89,67.48000000002017,17.57333333333372,0,0.0,0.3716666666665939,0.0366666666666593,4.199999999999212,8.326666666669553,13.3483858291967,2245722112,16823922688,0,0,8.8034331636e-06,,0,0,92.07475320389072,4650.1,64816,0,720,8669,44.54000000003725,0,0,6.0,5,6,5,5,151,0,135.0,0,21869.54,0,0.0,10799.56,0,53997.18,0.0,0,13861.44,270.0,13748.5,211.28,211.3,88533.58,422.6,1061945344,16777216,8388608,183267.58,8569628.92,79,2,16384,414,4000,0,0,845.22,0,0.58,0,0,0,42256.86,422.6,112,2000,0,0.2,0,0.2,4226.12,0.9999526775066724,0.2,0.0,0,0,211.68,0,9,0,5493.92,2113.0,0.0,0,0,211.32,211.3,3381.2000000000003,,4437.42,,96,21.83283155909376,23440072704,,,,,,,211.3,211.3,422.6,4618723.74,4617350.49,4275.02,4110.42,99.99600000004284,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
503,214.89,67.29000000007608,17.849999999999756,0,0.0,0.3500000000000606,0.045000000000004,4.0716666666661085,8.296666666666473,13.629463678144075,2293010432,16823922688,0,0,8.775102403e-06,,0,0,91.64535123349978,4640.1,64274,471,791,8411,45.16000000014901,0,0,6.0,5,6,5,5,151,0,71.12,0,3086.7000000000003,0,0.0,1435.62,0,28501.68,0.0,0,7533.84,148.56,7269.48,210.86,210.86,88340.08,421.68,1053065216,16777216,8388608,182878.04,8551534.64,79,2,16384,295,4000,0,0,843.34,0,0.64,0,0,0,42167.28,421.68,69,2000,0,0.22,0,0.22,4216.9,0.9999478316955648,0.22,0.0,0,0,211.26,0,9,0,5482.02,2108.52,0.0,0,0,210.86,210.86,3373.82,,4427.76,,985,21.80774698018868,23413141504,,,,,,,,210.86,421.68,4603998.7700000005,4602625.04,4264.9,4046.6,99.95799999998415,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
505,213.08,67.29833333337834,17.568333333333914,0,0.0,0.353333333333353,0.0349999999999989,4.266666666667031,8.488333333335806,13.376992712913731,2250534912,16823922688,0,0,8.765753036e-06,,0,0,91.99289118980812,4681.96,64135,646,755,8807,43.31999999983236,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.3360839603696389,0,0.0,0.0,0,0.0,0.0,0,190.18151107416944,0.0,95.30080801231574,212.76,212.76,89144.82,425.52,1050787840,16777216,8388608,184531.68,8628757.26,79,2,16384,413,4000,0,0,851.04,0,0.6,0,0,0,42550.52,425.52,112,2000,0,0.2,0,0.2,4255.08,0.999952999567596,0.2,0.0,0,0,213.16,0,9,0,5531.64,2127.6,0.0,0,0,212.76,212.76,3404.34,,4467.84,,102,21.80908609611197,23414579200,,,,,,,212.76,212.76,425.52,4641662.63,4640292.19,4343.72,4144.64,100.01000000000931,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
510,211.07,67.91043283457708,17.394724911326335,0,0.0,0.3816972024429317,0.028335600181341,4.071992426060497,8.328999653306399,13.36033985464782,2247733248,16823922688,0,0,8.7424928205e-06,,0,0,91.98079213345105,4608.14,63798,1013,725,8137,44.25554044301193,0,0,6.0,5,6,5,5,151,0,12.56,0,501.56,0,0.0,238.0,0,5016.0,0.0,0,1492.62,25.12,1379.76,209.38,209.38,87736.7,418.76,1045266432,16777216,8388608,181611.66,8492679.7,79,2,16384,414,4000,0,0,837.6,0,0.62,0,0,0,41878.08,418.8,112,2000,0,0.22,0,0.22,4188.02,0.9999474719691326,0.22,0.0,0,0,209.8,0,9,0,5444.3,2093.7200000000003,0.0,0,0,209.42,,3350.78,,4397.38,,99,21.808620648412138,23414079488,,,,,,,209.38,209.38,418.76,4583079.246339707,4581710.696855748,4299.023921913753,4087.406992559405,100.01600128013312,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
516,212.25,67.69666666661699,17.53333333333285,0,0.0,0.3550000000000182,0.0400000000000062,4.0500000000007885,8.094999999998132,13.570789133669138,2283139072,16823922688,0,0,8.7156792788e-06,,0,0,93.82288299823004,4687.72,63892,824,820,9004,47.32000000029802,0,0,6.0,5,6,5,5,151,0,104.9548108453971,0,4439.314564504519,0,0.0,2078.1612413020875,0,42049.44813244821,0.0,0,10883.76789570503,216.2281052547389,10654.742861713188,213.02,213.02,89269.2,426.04,1046806528,16777216,8388608,184761.52,8640797.52,79,2,16384,293,4000,0,0,852.22,0,0.62,0,0,0,42612.0,426.12,69,2000,0,0.2,0,0.2,4260.22,0.9999530562714476,0.2,0.0,0,0,213.48,0,9,0,5538.32,2130.2,0.0,0,0,,213.02,3408.42,,4473.24,,1399,21.83270184416102,23439933440,,,,,,,213.02,213.02,426.08,4646947.840000001,4645588.180000001,4265.82,4058.56,99.99599999992644,"[0.36295139 0.00498031 0.0632088  0.07194756 0.00188114 0.03335547
 0.04038759 0.07144814 0.1008423  0.08207678 0.08262657 0.08429394]",64-1000000-4-oltp_read_write_80-0.6,16,12
517,355.23,68.71333333326038,12.516666666665213,0,0.0,0.5500000000000304,0.0533333333333345,4.871666666667504,11.07666666666652,13.39118659649418,2252922880,16823922688,0,0,8.7099081263e-06,,0,0,96.7767417820122,7804.32,63001,1002,1533,9739,44.70000000018627,0,0,6.0,5,6,5,5,151,0,90.46,0,3862.0,0,0.0,1803.92,0,36240.78,0.0,0,9488.4,187.24,9224.08,354.68,354.66,148610.24,709.36,1032208384,16777216,8388608,307581.88,14381106.74,79,2,16384,397,4000,0,0,1418.72,0,0.58,0,0,0,70935.40000000001,709.36,112,2000,0,0.18,0,0.18,7093.56,0.9999746255148906,0.18,0.0,0,0,355.08,0,9,0,9221.66,3546.76,0.0,0,0,354.7,,5675.16,,7448.22,,97,21.83292693772077,23440175104,,,,,,,354.68,354.68,709.36,7771870.24,7770520.26,2359.92,4798.76,99.99599999992644,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
526,355.16,68.62666666666821,12.64333333332858,0,0.0,0.5349999999999302,0.045000000000004,4.893333333333431,10.989999999999176,13.362068440812848,2248024064,16823922688,0,0,8.6392515814e-06,,0,0,96.5862168596643,7762.32,64035,0,1501,9451,41.67999999970198,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3999520057593089,0,0.0,0.0,0,0.0,0.0,0,226.0528736551614,0.0,113.18641762988442,352.74,352.74,147806.52,705.48,1049149440,16777216,8388608,305915.18,14303807.78,79,2,16384,414,4000,0,0,1411.04,0,0.66,0,0,0,70552.0,705.52,112,2000,0,0.22,0,0.22,7055.28,0.9999688186521152,0.22,0.0,0,0,353.2,0,9,0,9171.86,3527.48,0.0,0,0,352.8,352.76,5644.64,,7408.04,,104,21.83321307360182,23440482304,,,,,,,,,705.48,7714022.21,7712673.399999999,2405.64,4782.3,99.98800000001212,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
530,356.54,68.7149999999674,12.57333333333736,0,0.0,0.5583333333334697,0.0766666666666703,4.873333333332387,10.965000000000146,13.380669001799916,2251153408,16823922688,0,0,8.6112440858e-06,,0,0,96.603208279597,7702.92,63995,0,1541,9545,42.740000000223525,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,350.08,350.06,146689.38,700.2,1048494080,16777216,8388608,303581.92,14195685.98,79,2,16384,413,4000,0,0,1400.38,0,0.58,0,0,0,70020.0,700.2,112,2000,0,0.2,0,0.2,7001.4400000000005,0.9999714352637382,0.2,0.0,0,0,350.48,0,9,0,9101.96,3500.8,0.0,0,0,350.06,350.06,5601.36,,7351.5,,111,21.833293191648508,23440568320,,,,,,,350.1,350.06,700.2,7609065.689999999,7607705.26,2378.44,4740.32,99.98800000001212,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
534,360.13,68.51999999997983,12.611666666665164,0,0.0,0.568333333333347,0.0433333333333436,4.945000000000316,11.168333333331246,13.487987421735824,2269208576,16823922688,0,0,8.5809754542e-06,,0,0,96.93110991364338,7794.56,63881,0,1655,10242,42.02000000001862,0,0,5.833333333333333,5,6,5,5,151,0,38.05695544356451,0,1521.298296136309,0,0.0,722.4022078233742,0,15214.68282537397,0.0,0,4067.8145748340135,76.07391408687305,3954.943604511639,354.22,354.22,148426.86000000002,708.5,1046626304,16777216,8388608,307200.8,14363661.92,79,2,16384,295,4000,0,0,1416.98,0,0.64,0,0,0,70848.76,708.5,69,2000,0,0.2,0,0.2,7084.7,0.999971770949484,0.2,0.0,0,0,354.7,0,9,0,9210.1,3542.32,0.0,0,0,354.22,354.22,5668.08,,7438.92,,539,21.83280103793312,23440039936,,,,,,,354.22,354.22,708.52,7775982.21,7774629.11,2356.1,4872.84,100.00400000007356,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
536,357.71,68.61166666657664,12.714999999995296,0,0.0,0.5616666666666106,0.0516666666666599,4.871666666667503,11.071666666667324,13.384807870082383,2251849728,16823922688,0,0,8.5655083879e-06,,0,0,96.59498609186494,7725.08,63902,170,1464,9537,40.859999999869615,0,0,6.0,5,6,5,5,151,0,77.72,0,3107.46,0,0.0,1475.78,0,31072.0,0.0,0,8071.88,155.42000000000002,7959.02,351.06,351.08,147096.42,702.12,1046970368,16777216,8388608,304452.3,14234468.7,79,2,16384,413,4000,0,0,1404.26,0,0.6,0,0,0,70208.0,702.12,112,2000,0,0.2,0,0.2,7021.4800000000005,0.9999715167880052,0.2,0.0,0,0,351.46,0,9,0,9128.0,3510.84,0.0,0,0,351.08,351.1,5617.54,,7372.58,,99,21.833293191648508,23440568320,,,,,,,351.08,351.08,702.08,7686332.99,7684974.54,2383.8,4798.14,99.9780000000028,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
539,357.17,68.54666666674893,12.753333333330374,0,0.0,0.5666666666667955,0.0533333333333369,4.928333333333891,11.123333333332388,13.506661021574956,2272350208,16823922688,0,0,8.543385912e-06,,0,0,96.89986073093718,7843.84,62924,951,1661,10361,42.95999999996275,0,0,5.833333333333333,5,6,5,5,151,0,149.4,0,5976.24,0,0.0,2838.54,0,59755.0,0.0,0,15317.08,298.84000000000003,15204.16,356.48,356.48,149360.38,712.96,1030946816,16777216,8388608,309136.52,14454211.34,79,2,16384,295,4000,0,0,1425.9,0,0.64,0,0,0,71293.94,712.94,69,2000,0,0.22,0,0.22,7129.46,0.999969143075145,0.22,0.0,0,0,356.88,0,9,0,9268.32,3564.8,0.0,0,0,,356.48,5703.86,,7485.94,,541,21.83292693772077,23440175104,,,,,,,356.48,356.48,712.94,7793074.35,7791719.49,2353.46,4921.72,100.00199999997858,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
541,353.53,68.7066666666263,12.466666666662302,0,0.0,0.5666666666667953,0.0549999999999973,4.9950000000004975,11.138333333329378,13.517860312221616,2274234368,16823922688,0,0,8.5294176729e-06,,0,0,96.94060944105868,7789.64,63710,107,1719,10295,43.63999999966472,0,0,6.0,5,6,5,5,151,0,166.16,0,6645.78,0,0.0,3156.56,0,66455.18000000001,0.0,0,16985.72,332.32,16885.52,354.0,354.0,148326.22,708.0,1043824640,16777216,8388608,306993.78,14353639.44,79,2,16384,292,4000,0,0,1416.0,0,0.58,0,0,0,70800.0,708.0,69,2000,0,0.2,0,0.2,7080.24,0.9999717531678822,0.2,0.0,0,0,354.38,0,9,0,9204.32,3540.0,0.0,0,0,354.04,354.0,5664.52,,7434.24,,541,21.832942198301097,23440191488,,,,,,,354.0,354.0,708.0,7748669.27,7747313.62,2349.44,4875.08,99.99199999996928,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
544,357.02,68.78499999995498,12.663333333332652,0,0.0,0.5350000000000439,0.0349999999999918,4.959999999999431,11.033333333332848,13.40978715748126,2256052224,16823922688,0,0,8.5086729675e-06,,0,0,96.63945888600706,7652.64,64054,0,1482,9554,39.41999999992549,0,0,5.666666666666667,5,6,5,5,151,0,141.4,0,5656.2,0,0.0,2686.48,0,56558.8,0.0,0,14507.84,282.8,14394.9,347.8,347.8,145718.14,695.6,1049460736,16777216,8388608,301605.76,14101290.16,79,2,16384,413,4000,0,0,1391.12,0,0.6,0,0,0,69554.24,695.5600000000001,112,2000,0,0.2,0,0.2,6955.68,0.9999712473475678,0.2,0.0,0,0,348.18,0,9,0,9042.46,3478.0,0.0,0,0,,347.8,5564.8,,7303.48,,95,21.8049085122487,23410094080,,,,,,,347.8,347.8,695.58,7615277.390000001,7613921.86,2351.44,4715.1,99.9560000000056,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
550,357.7,68.44333333339698,12.77000000000165,0,0.0,0.5699999999998226,0.0466666666666502,4.994999999999588,11.26833333333343,13.667955153170992,2299486208,16823922688,0,0,8.466915974e-06,,0,0,96.4802621618276,7802.391856488611,63906,0,1630,10857,41.95999999996275,0,0,6.0,5,6,5,5,151,0,153.90096066666663,0,6284.4800000000005,0,0.0,2984.84,0,61600.237775,0.0,0,15876.485838666666,313.068588,15635.582160333332,354.55872647641144,354.5787252764834,148565.20608763475,709.1374517528949,1047035904,16777216,8388608,307498.9700617963,14377103.093814371,79,2,16384,295,4000,0,0,1418.2949023058618,0,0.5999640021598704,0,0,0,70915.74505529669,709.1574505529668,69,2000,0,0.1999880007199568,0,0.1999880007199568,7091.854488730676,0.9999718011189316,0.1999880007199568,0.0,0,0,354.97870127792334,0,9,0,9219.34683918965,3545.787252764834,0.0,0,0,354.61872287662743,354.5787252764834,5673.839569625823,,7446.43321400716,,991,21.82080622179964,23427162112,,,,,,,354.5787252764834,354.5787252764834,709.1574505529668,7760593.51,7759233.83,2369.32,4852.400000000001,99.99599999992644,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
552,358.75,68.53000000002794,12.62666666666458,0,0.0,0.5666666666665302,0.0349999999999965,5.061666666667709,11.378333333334012,13.345123427138745,2245173248,16823922688,0,0,8.4760431627e-06,,0,0,96.56184440472448,7886.6,63413,673,1450,9995,41.29999999981373,0,0,5.833333333333333,5,6,5,5,151,0,55.32,0,2457.44,0,0.0,1136.82,0,22207.38,0.0,0,5872.38,117.02,5643.34,358.40000000000003,358.42,150183.72,716.86,1038958592,16777216,8388608,310822.86,14533470.52,79,2,16384,413,4000,0,0,1433.74,0,0.6,0,0,0,71687.82,716.88,112,2000,0,0.2,0,0.2,7168.360000000001,0.9999721003939424,0.2,0.0,0,0,358.84000000000003,0,9,0,9318.86,3584.28,0.0,0,0,,358.42,5734.92,,7526.76,,100,21.809131877852938,23414628352,,,,,,,358.44,358.42,716.88,7838384.43,7837029.699999999,2438.82,4865.8,99.98800000001212,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
557,354.61,68.72499999993792,12.49833333333542,0,0.0,0.5716666666666014,0.0399999999999849,5.039999999999358,11.334999999996096,13.369810559129462,2249326592,16823922688,0,0,8.4415828905e-06,,0,0,96.5859400745722,7842.69370774831,63916,137,1483,9616,42.580000000074506,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.52,0.0,125.94,356.4142565702628,356.4142565702628,149341.67366694668,712.8285131405256,1047199744,16777216,8388608,309086.7034681387,14452176.907076282,79,2,16384,397,4000,0,0,1425.6970278811152,0,0.6000240009600384,0,0,0,71282.85131405256,712.8285131405256,112,2000,0,0.2000080003200127,0,0.2000080003200127,7128.365134605384,0.9999719427407452,0.2000080003200127,0.0,0,0,356.8142725709028,0,9,0,9266.85067402696,3564.142565702628,0.0,0,0,356.4142565702628,356.4142565702628,5703.008120324813,,7484.779391175647,,97,21.83299179518714,23440244736,,,,,,,356.4142565702628,356.4142565702628,712.8285131405256,7823036.149999999,7821679.439999999,2439.58,4850.52,100.00600000005215,"[0.15367532 0.00920068 0.06189894 0.23586204 0.01001795 0.11304396
 0.0120679  0.04042117 0.09358477 0.05112449 0.02001377 0.19908901]",64-1000000-4-oltp_read_write_80-1.0,16,12
