id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu
816,22.94,48.6074999999837,29.524999999997817,0,0,0.5625000000004546,0.8899999999999864,5.847500000000765,9.012499999998909,17.374983904344333,2188673024,12596690944,0,0,315.08,1419946.52,1.42119073072e-05,2968.7200000000003,1419946.52,,0,2002.48,0,7277.66,0,100.00400000007356,0,0,94.16361634514216,2311.38,65325,0,211,24616,57.40000000037253,0,0,6.0,5,6,5,5,151,0,415.9449566974019,0,3120.687241234474,0,0.0,1144.188651319079,0,20810.328619717187,0,0,5478.328699721984,416.0849650979059,5729.343760625638,566.04,565.98,10746.66,1019.1,1070284800,16777216,8388608,273202.12,937695.38,79,6,16384,413,4000,0,0,90.48,0,0.6,0,0,0,4524.0,45.24,112,2000,0,0.2,0,0.2,2264.74,0.9999116974401088,0.2,0.0,0,0,23.02,0,9,0,4461.7,4348.6,0.0,0,0,,,113.42,,2287.38,,99,21.991896402940057,23610847232,,,,,,,566.12,566.12,1019.38,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8
822,21.92,49.01499999995576,30.05750000000262,0,0,0.5275000000001455,0.8575000000000728,5.472499999998036,8.287499999996726,17.757475212690267,2236854272,12596690944,0,0,310.28000000000003,1394904.4,1.41807900342e-05,2974.38,1394904.4,,0,1911.46,0,7301.54,0,99.99199999996928,0,0,93.08625373851116,2220.82,65237,7,292,27905,55.95999999996275,0,0,5.833333333333333,5,6,5,5,151,0,861.5,0,6462.28,0,0.0,2369.44,0,43086.32,0,0,11131.36,861.6,11759.54,543.96,544.0,10343.86,978.88,1068843008,16777216,8388608,262442.52,902876.78,79,6,16384,294,4000,0,0,87.12,0,0.6,0,0,0,4356.0,43.56,69,2000,0,0.2,0,0.2,2175.86,0.999908090769556,0.2,0.0,0,0,22.18,0,9,0,4286.42,4177.52,0.0,0,0,,,109.2,,2197.64,,1326,21.88218809100174,23493062656,,,,,,,543.98,544.0,978.98,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8
824,22.54,48.985000000044245,29.47750000000815,0,0,0.5625000000002274,0.7475000000000591,5.7524999999996,9.107499999998254,17.420019223740667,2194345984,12596690944,0,0,315.64,1417601.88,1.41717037688e-05,2970.3,1417601.88,,0,2058.94,0,7060.12,0,99.98599999991713,0,0,93.98324340417976,2246.06,65343,3,190,24489,59.239999999757856,0,0,6.0,5,6,5,5,151,0,445.92,0,3344.38,0,0.0,1226.06,0,22285.4,0,0,5828.4800000000005,445.84,6118.4800000000005,550.1,550.08,10454.54,990.3,1070579712,16777216,8388608,265447.42,912730.28,79,6,16384,414,4000,0,0,88.04,0,0.64,0,0,0,4402.0,44.02,112,2000,0,0.22,0,0.22,2200.66,0.9999000399840065,0.22,0.0,0,0,22.42,0,9,0,4335.28,4225.24,0.0,0,0,,,110.34,,2222.66,,105,21.894552976208026,23506337792,,,,,,,550.12,550.12,990.38,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8
829,23.0,47.969418776779015,29.86369454778118,0,0,0.5900236009439559,0.8300332013281508,5.8652346093841565,9.14036561462764,17.389518769160333,2190503936,12596690944,0,0,315.73262930517217,1465963.4585383416,1.41507482414e-05,2971.478859154366,1465963.4585383416,,0,2145.465818632745,0,7403.756150246009,0,100.00400016000638,0,0,94.01427477931526,2365.64,65330,0,206,24331,59.8983959357443,0,0,5.833333333333333,5,6,5,5,151,0,447.2868372102327,0,3355.561333680021,0,0.0,1230.293817629058,0,22363.00178010681,0,0,5872.972378342702,447.4868492109527,6151.409084545074,579.46,579.46,11002.34,1042.9,1070366720,16777216,8388608,279603.68,960406.06,79,6,16384,414,4000,0,0,92.64,0,0.68,0,0,0,4632.0,46.32,112,2000,0,0.22,0,0.22,2317.84,0.9999050930519487,0.22,0.0,0,0,23.62,0,9,0,4566.2,4450.400000000001,0.0,0,0,,,116.14,,2341.0,,103,21.919591773372137,23533219840,,,,,,,579.54,579.5,1043.0,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8
835,22.19,49.00750000006519,30.14749999999549,0,0,0.5399999999998499,0.8675000000000637,5.452499999999418,8.29500000000189,17.771717429221383,2238648320,12596690944,0,0,289.52,1361677.94,1.41231456507e-05,2977.7000000000003,1361677.94,,0,1874.04,0,7141.02,0,99.9760000000242,0,0,95.48592259462632,2191.68,65229,4,303,27947,58.41999999992549,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4000000000000001,0,0.0,0.0,0,0.0,0,0,226.82000000000005,0.0,113.90000000000002,536.82,536.8,10194.52,966.18,1068711936,16777216,8388608,259038.84,890234.42,79,6,16384,295,4000,0,0,85.84,0,0.64,0,0,0,4292.0,42.92,69,2000,0,0.22,0,0.22,2147.34,0.999897558159027,0.22,0.0,0,0,21.88,0,9,0,4230.3,4123.0,0.0,0,0,,,107.6,,2168.8,,1956,21.929663756384976,23544033280,,,,,,,536.86,536.84,966.34,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8
836,24.4,48.42693707735504,29.926197047884823,0,0,0.5500220008796487,0.9475379015161652,5.582723308930065,8.610344413778954,17.365911807512873,2187530240,12596690944,0,0,284.97139885595425,1527238.3895355817,1.41183358469e-05,3064.402576103044,1527238.3895355817,,0,1887.7955118204727,0,7287.73150926037,0,99.99399975998108,0,0,94.71038942862944,2499.009900990099,64915,0,621,26270,60.47841913674685,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4400528063367604,0,0.0,0.0,0,0.0,0,0,252.93035164219708,0.0,127.35528263391608,611.8011801180119,611.8011801180119,11637.723772377238,1102.3302330233023,1063567360,16777216,8388608,295352.9752975298,1015084.0884088408,79,6,16384,413,4000,0,0,98.00980098009802,0,0.6200620062006201,0,0,0,4900.4900490049,49.00490049004901,112,2000,0,0.2000200020002,0,0.2000200020002,2448.604860486049,0.9999183193387132,0.2000200020002,0.0,0,0,24.922492249224923,0,9,0,4823.682368236824,4701.1901190119015,0.0,0,0,,,122.7922792279228,,2473.087308730873,,101,21.92952641116208,23543885824,,,,,,,611.8011801180119,611.8411841184119,1102.4902490249026,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
844,24.66,47.60999999992782,30.05999999999404,0,0,0.612499999999841,0.9599999999999796,5.987500000000182,9.147499999997308,17.40080198636649,2191925248,12596690944,0,0,282.48,1527322.34,1.4097365887e-05,2971.86,1527322.34,,0,1943.04,0,7375.34,0,99.9760000000242,0,0,94.6186978310531,2463.92,64941,0,595,26311,61.0800000000745,0,0,5.833333333333333,5,6,5,5,151,0,341.96,0,2564.24,0,0.0,939.96,0,17080.0,0,0,4513.82,341.88,4712.82,603.64,603.66,11462.54,1086.12,1063993344,16777216,8388608,291204.9,999901.46,79,6,16384,413,4000,0,0,96.52,0,0.62,0,0,0,4828.0,48.28,112,2000,0,0.2,0,0.2,2414.18,0.9999171629983682,0.2,0.0,0,0,24.56,0,9,0,4755.96,4635.36,0.0,0,0,,,120.94,,2438.32,,115,21.92726021498419,23541452800,,,,,,,603.6800000000001,603.66,1086.22,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
847,23.81,47.58999999996741,30.55749999999898,0,0,0.6025000000000773,0.8850000000000479,5.6175000000012005,8.922500000002401,17.365879291036762,2187526144,12596690944,0,0,289.08,1531583.32,1.41058433536e-05,2970.6,1531583.32,,0,1948.88,0,7288.68,0,100.00199999997858,0,0,94.57007988657811,2410.24,64996,0,540,25901,60.080000000074506,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.32,0.0,113.4,590.44,590.36,11219.34,1062.68,1064894464,16777216,8388608,284867.54,978205.32,79,6,16384,413,4000,0,0,94.48,0,0.52,0,0,0,4724.0,47.24,112,2000,0,0.18,0,0.18,2361.76,0.999923791459563,0.18,0.0,0,0,23.96,0,9,0,4652.66,4534.56,0.0,0,0,,,118.36,,2385.38,,123,21.929927001395544,23544315904,,,,,,,590.44,590.46,1062.76,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
850,23.58,48.89750000002096,29.885000000005675,0,0,0.6275000000001683,1.0199999999999818,5.857500000000982,8.377500000000508,17.55561292907116,2211426304,12596690944,0,0,283.08,1446805.72,1.40911361702e-05,2975.42,1446805.72,,0,1710.52,0,6878.32,0,99.9780000000028,0,0,95.28440557815006,2349.312055035597,64356,1,1179,28689,59.67999999970197,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,575.2939764818815,575.2739780817534,10931.825453963684,1036.0571154307656,1054408704,16777216,8388608,277664.02687784977,953606.3914886808,79,6,16384,294,4000,0,0,92.05263578913689,0,0.579953603711703,0,0,0,4603.631709463243,46.03631709463243,69,2000,0,0.1999840012798976,0,0.1999840012798976,2301.8758499320056,0.9999131288386194,0.1999840012798976,0.0,0,0,23.39812814974802,0,9,0,4534.697224222062,4419.646428285737,0.0,0,0,,,115.33077353811694,,2324.874010079194,,724,21.89107737903958,23502606336,,,,,,,575.3339732821374,575.3139748820095,1036.1571074314054,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
852,25.08,48.00250000006054,29.994999999995343,0,0,0.6249999999995453,0.8725000000000023,5.907499999999345,9.1399999999976,17.394721405336085,2191159296,12596690944,0,0,282.44,1568355.54,1.40813460207e-05,2968.0,1568355.54,,0,1992.56,0,7397.26,0,99.96999999997206,0,0,94.5457249313474,2475.5,64962,0,574,26013,61.31999999983236,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.08,0.0,113.2,606.04,606.1,11523.48,1091.94,1064337408,16777216,8388608,292581.78,1005095.06,79,6,16384,413,4000,0,0,97.04,0,0.6,0,0,0,4852.0,48.52,112,2000,0,0.2,0,0.2,2425.58,0.9999175522924586,0.2,0.0,0,0,24.66,0,9,0,4778.400000000001,4657.12,0.0,0,0,,,121.58,,2449.84,,105,21.9129648663671,23526105088,,,,,,,606.1,606.1,1092.1,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
855,25.06,47.505000000062864,30.87750000000233,0,0,0.6050000000002456,0.8074999999999477,5.887500000000728,8.892499999998108,17.511358005101187,2205851648,12596690944,0,0,287.96,1586615.14,1.40666471624e-05,2976.6,1586615.14,,0,1891.74,0,7560.6,0,99.98400000005496,0,0,95.26265812083764,2522.66,64381,0,1155,27992,58.3000000002794,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0,0,200.76,0.0,100.56,618.02,617.96,11737.78,1112.16,1054818304,16777216,8388608,298159.12,1023090.12,79,6,16384,293,4000,0,0,98.84,0,0.52,0,0,0,4940.0,49.4,69,2000,0,0.18,0,0.18,2471.84,0.9999271850551372,0.18,0.0,0,0,25.04,0,9,0,4869.6,4746.04,0.0,0,0,,,123.86,,2496.58,,733,21.93004908603812,23544446976,,,,,,,618.0,618.04,1112.2,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
857,25.01,47.37250000005588,30.38749999999709,0,0,0.6474999999995815,0.8250000000000455,6.167499999998653,9.262500000000728,17.55460491831211,2211299328,12596690944,0,0,277.08,1588068.52,1.40567859201e-05,2974.48,1588068.52,,0,1884.32,0,7539.68,0,100.00600000005215,0,0,95.28017343690809,2575.16,64367,0,1169,28653,59.93999999994413,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.08,0.0,113.2,630.5,630.48,11988.8,1136.02,1054588928,16777216,8388608,304360.48,1045543.54,79,6,16384,293,4000,0,0,100.96,0,0.62,0,0,0,5048.0,50.48,69,2000,0,0.2,0,0.2,2523.28,0.9999207443688874,0.2,0.0,0,0,25.66,0,9,0,4970.88,4844.64,0.0,0,0,,,126.52,,2548.5,,730,21.92996515284636,23544356864,,,,,,,630.5,630.5,1136.08,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
860,24.89,47.850000000034925,30.10750000000189,0,0,0.599999999999909,0.8250000000000455,5.927500000000691,9.272499999993668,17.369716235216387,2188009472,12596690944,0,0,273.6,1572411.08,1.40649605331e-05,3064.42,1572411.08,,0,1937.92,0,7310.72,0,99.98399999993852,0,0,94.68051033133052,2469.82,64943,0,593,26112,58.05999999959022,0,0,6.0,5,6,5,5,151,0,538.64,0,4039.38,0,0.0,1480.82,0,26913.54,0,0,6996.28,538.4,7367.44,605.1800000000001,605.16,11486.96,1088.76,1064026112,16777216,8388608,291924.84,1001377.02,79,6,16384,413,4000,0,0,96.72,0,0.52,0,0,0,4836.0,48.36,112,2000,0,0.18,0,0.18,2420.12,0.9999256290542496,0.18,0.0,0,0,24.52,0,9,0,4767.82,4646.92,0.0,0,0,,,121.16,,2444.32,,95,21.92997278313651,23544365056,,,,,,,605.2,605.22,1088.8,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
866,24.83,48.08499999996275,30.42000000000189,0,0,0.6125000000001818,0.8874999999999886,5.922500000001492,8.765000000001239,17.639863118642225,2222039040,12596690944,0,0,299.54,1535124.92,1.40325094238e-05,2976.02,1535124.92,,0,1831.64,0,7517.46,0,100.00599999993574,0,0,93.88009541236846,2450.52,64585,0,951,28853,65.28000000026077,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0,0,200.88,0.0,100.66,600.24,600.2,11392.94,1080.64,1058160640,16777216,8388608,289662.72000000003,993633.08,79,6,16384,294,4000,0,0,95.92,0,0.56,0,0,0,4796.0,47.96,69,2000,0,0.2,0,0.2,2401.2000000000003,0.999916715249438,0.2,0.0,0,0,24.34,0,9,0,4730.52,4610.6,0.0,0,0,,,120.2,,2425.2000000000003,,1361,21.93006434661845,23544463360,,,,,,,600.26,600.26,1080.74,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
868,24.91,47.600000000034925,29.917499999999563,0,0,0.6200000000000045,0.7624999999999318,6.290000000001783,9.767499999998108,17.377455156527816,2188984320,12596690944,0,0,308.32,1594125.5,1.40228049851e-05,2969.66,1594125.5,,0,2026.62,0,7568.94,0,99.98600000003351,0,0,94.54517605351089,2505.54,64968,0,568,25823,61.89999999990688,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.32,0.0,113.4,613.72,613.7,11657.36,1104.72,1064435712,16777216,8388608,296124.24,1016220.56,79,6,16384,413,4000,0,0,98.16,0,0.54,0,0,0,4908.0,49.08,112,2000,0,0.18,0,0.18,2455.1,0.9999266886057804,0.18,0.0,0,0,24.9,0,9,0,4836.64,4713.88,0.0,0,0,,,123.02,,2479.64,,105,21.93013683437498,23544541184,,,,,,,613.78,613.76,1104.82,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
873,25.15,47.365000000048894,30.179999999996653,0,0,0.6299999999998818,0.9349999999999452,6.077500000001237,9.200000000002548,17.3674075654134,2187718656,12596690944,0,0,306.72,1575820.56,1.40241484746e-05,2961.76,1575820.56,,0,2019.54,0,7506.900000000001,0,100.0,0,0,94.57437707920032,2556.3,64914,1,621,26093,59.24000000022352,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.44,0.0,113.5,625.96,625.96,11899.02,1127.6,1063550976,16777216,8388608,302152.42,1037361.5,79,6,16384,413,4000,0,0,100.2,0,0.54,0,0,0,5012.0,50.120000000000005,112,2000,0,0.18,0,0.18,2505.0,0.99992814887553,0.18,0.0,0,0,25.42,0,9,0,4934.84,4809.56,0.0,0,0,,,125.5,,2530.02,,100,21.915833855467724,23529185280,,,,,,,626.02,626.0,1127.76,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
879,24.93,47.8224999998929,30.21999999999753,0,0,0.5850000000003776,1.012499999999875,5.7500000000009095,8.630000000001019,17.74563921539044,2235363328,12596690944,0,0,317.06,1535357.42,1.39946420306e-05,2879.64,1535357.42,,0,1838.72,0,7488.16,0,100.00399999995716,0,0,96.05433891158486,2453.2000000000003,64529,0,1007,28875,62.45999999996275,0,0,6.0,5,6,5,5,151,0,471.12075625,0,3729.413278333333,0,0.0,1367.3830008333334,0,23666.30427708333,0,0,6244.234782083333,476.70612875,6441.99553,600.9,600.9,11414.8,1081.58,1057243136,16777216,8388608,289944.7,995324.3,79,6,16384,293,4000,0,0,96.12,0,0.56,0,0,0,4808.0,48.08,69,2000,0,0.18,0,0.18,2403.74,0.999925122300243,0.18,0.0,0,0,24.42,0,9,0,4735.34,4615.2,0.0,0,0,,,120.42,,2427.76,,2042,21.91191951661502,23524982784,,,,,,,600.96,600.94,1081.72,"[0.1061296  0.02749562 0.04255692 0.03555166 0.02749562 0.0290718
 0.04605954 0.24833625 0.11663748 0.0642732  0.22381786 0.03257443]",64-1000000-4-oltp_read_write_5-0.6,12,8
880,49.63,44.63250000006519,27.62749999999505,0,0,1.004999999999768,0.6450000000000387,7.327499999999418,13.837500000003276,17.364351016660137,2187333632,12596690944,0,0,314.32,3213100.72,1.39879551133e-05,2880.86,3213100.72,,0,1560.3,0,7546.5,0,99.98200000007635,0,0,97.41212630869477,5112.36,64394,0,1142,32863,59.19999999972061,0,0,5.5,5,6,5,5,151,0,464.7,0,3485.54,0,0.0,1277.88,0,23234.12,0,0,6094.3,464.74,6388.0,1247.46,1247.42,24004.32,2261.52,1055031296,16777216,8388608,603969.52,2089238.64,79,6,16384,414,4000,0,0,202.42,0,0.6,0,0,0,10122.0,101.22,112,2000,0,0.2,0,0.2,5010.54,0.9999600857358396,0.2,0.0,0,0,51.02,0,9,0,9866.18,9613.16,2.28,0,0,,,253.3,,5060.38,,96,22.05509046605545,23678693376,,,,,,,1247.6,1247.48,2262.46,"[0.07884268 0.01726944 0.06157324 0.03942134 0.01726944 0.01726944
 0.03517179 0.20687161 0.1062387  0.02911392 0.31699819 0.07396022]",64-1000000-4-oltp_read_write_5-1.0,12,8
888,50.23,44.77250000007916,26.79750000000422,0,0,1.0474999999995591,0.8625000000000682,7.362499999999272,13.957500000000437,17.413418379092676,2193514496,12596690944,0,0,308.6,3286445.68,1.39209639543e-05,2976.7000000000003,3286445.68,,0,1552.12,0,7453.62,0,99.96799999999348,0,0,97.43793619482337,5189.84,64343,0,1193,33657,61.02000000001863,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.92,0.0,114.0,1265.66,1265.58,24348.06,2297.38,1054195712,16777216,8388608,613210.08,2118855.22,79,6,16384,414,4000,0,0,205.28,0,0.62,0,0,0,10264.0,102.64,112,2000,0,0.2,0,0.2,5086.4800000000005,0.9999606816233771,0.2,0.0,0,0,51.74,0,9,0,10016.12,9759.52,2.16,0,0,,,256.92,,5137.08,,101,22.11781526632593,23746035712,,,,,,,1265.86,1265.72,2298.3,"[0.07884268 0.01726944 0.06157324 0.03942134 0.01726944 0.01726944
 0.03517179 0.20687161 0.1062387  0.02911392 0.31699819 0.07396022]",64-1000000-4-oltp_read_write_5-1.0,12,8
891,50.38,44.6699999999837,26.924999999999272,0,0,1.004999999999768,1.052500000000066,7.177499999999782,13.544999999998254,17.39605458085613,2191327232,12596690944,0,0,565.38,3207371.42,1.38955469563e-05,3013.2000000000003,3207371.42,,0,1522.66,0,7283.360000000001,0,99.9760000000242,0,0,97.45342038186622,5079.22,64371,1,1164,32834,59.56000000005588,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.32,0.0,113.4,1240.84,1240.8,23798.52,2244.76,1054654464,16777216,8388608,600135.7000000001,2071014.18,79,6,16384,414,4000,0,0,200.62,0,0.66,0,0,0,10028.0,100.3,112,2000,0,0.22,0,0.22,4978.02,0.9999558076750016,0.22,0.0,0,0,50.58,0,9,0,9803.38,9552.64,1.62,0,0,,,251.06,,5027.6,,106,21.99003079699563,23608844288,,,,,,,1240.94,1240.88,2245.44,"[0.07884268 0.01726944 0.06157324 0.03942134 0.01726944 0.01726944
 0.03517179 0.20687161 0.1062387  0.02911392 0.31699819 0.07396022]",64-1000000-4-oltp_read_write_5-1.0,12,8
894,51.49,45.502500000060536,26.93749999999637,0,0,1.0174999999997,0.74249999999995,7.355000000000473,13.410000000003492,17.523746782494683,2207412224,12596690944,0,0,273.6,3355731.3000000003,1.3868618316e-05,2980.68,3355731.3000000003,,0,1477.66,0,7491.26,0,100.01000000000931,0,0,97.75031793079468,5331.88,64016,0,1520,38534,60.799999999813735,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0,0,251.64,0.0,126.04,1301.5,1301.44,24957.68,2358.82,1048838144,16777216,8388608,630094.9,2171833.88,79,6,16384,294,4000,0,0,210.34,0,0.64,0,0,0,10516.0,105.16,69,2000,0,0.22,0,0.22,5225.86,0.999957903438141,0.22,0.0,0,0,53.0,0,9,0,10291.46,10028.56,1.92,0,0,,,263.26,,5277.84,,744,22.11833794120197,23746596864,,,,,,,1301.8,1301.56,2359.54,"[0.07884268 0.01726944 0.06157324 0.03942134 0.01726944 0.01726944
 0.03517179 0.20687161 0.1062387  0.02911392 0.31699819 0.07396022]",64-1000000-4-oltp_read_write_5-1.0,12,8
