workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,1,true,5544,27747,0,27747,5004,1,30,0.4,3
"a","Silo",1,1,true,4521,24992,0,24992,5527,1,30,0.4,3
"a","Silo",1,1,true,4585,27006,0,27006,5890,1,30,0.4,3
"a","Silo",1,1,true,4608,23055,0,23055,5003,1,30,0.8,3
"a","Silo",1,1,true,4574,27488,1,27489,6009,1,30,0.8,3
"a","Silo",1,1,true,4556,26396,0,26396,5793,1,30,0.8,3
"a","Silo",1,1,true,4588,25127,0,25127,5476,1,30,0.99,3
"a","Silo",1,1,true,4572,23843,0,23843,5214,1,30,0.99,3
"a","Silo",1,1,true,5523,27615,0,27615,5000,1,30,0.99,3
"a","Silo",1,1,true,5100,30735,0,30735,6026,10,30,0.1,3
"a","Silo",1,1,true,6387,31949,0,31949,5002,10,30,0.1,3
"a","Silo",1,1,true,5092,31251,0,31251,6137,10,30,0.1,3
"a","Silo",1,1,true,6418,32100,0,32100,5001,10,30,0.4,3
"a","Silo",1,1,true,6391,32002,1,32003,5007,10,30,0.4,3
"a","Silo",1,1,true,5058,31538,0,31538,6235,10,30,0.4,3
"a","Silo",1,1,true,5108,29958,0,29958,5864,10,30,0.8,3
"a","Silo",1,1,true,5120,25613,0,25613,5002,10,30,0.8,3
"a","Silo",1,1,true,6364,31820,0,31820,5000,10,30,0.8,3
"a","Silo",1,1,true,4940,27639,0,27639,5594,10,30,0.99,3
"a","Silo",1,1,true,5084,25620,0,25620,5039,10,30,0.99,3
"a","Silo",1,1,true,5077,29193,0,29193,5750,10,30,0.99,3
"a","Silo",1,1,true,6186,30959,0,30959,5004,20,30,0.1,3
"a","Silo",1,1,true,6214,31097,0,31097,5004,20,30,0.1,3
"a","Silo",1,1,true,6248,31244,0,31244,5000,20,30,0.1,3
"a","Silo",1,1,true,4974,28994,1,28995,5829,20,30,0.4,3
"a","Silo",1,1,true,6175,30875,0,30875,5000,20,30,0.4,3
"a","Silo",1,1,true,4965,27773,0,27773,5593,20,30,0.4,3
"a","Silo",1,1,true,6191,30964,0,30964,5001,20,30,0.8,3
"a","Silo",1,1,true,6223,31119,0,31119,5000,20,30,0.8,3
"a","Silo",1,1,true,6203,31019,0,31019,5000,20,30,0.8,3
"a","Silo",1,1,true,6004,30046,0,30046,5004,20,30,0.99,3
"a","Silo",1,1,true,6196,30997,0,30997,5002,20,30,0.99,3
"a","Silo",1,1,true,6191,30962,0,30962,5001,20,30,0.99,3
"a","Silo",1,1,true,6183,30924,0,30924,5001,30,30,0.1,3
"a","Silo",1,1,true,6215,31111,0,31111,5005,30,30,0.1,3
"a","Silo",1,1,true,6209,31049,0,31049,5000,30,30,0.1,3
"a","Silo",1,1,true,4959,30438,0,30438,6137,30,30,0.4,3
"a","Silo",1,1,true,4990,26559,0,26559,5322,30,30,0.4,3
"a","Silo",1,1,true,6231,31159,0,31159,5000,30,30,0.4,3
"a","Silo",1,1,true,4989,26648,0,26648,5341,30,30,0.8,3
"a","Silo",1,1,true,6135,30686,0,30686,5001,30,30,0.8,3
"a","Silo",1,1,true,5015,25082,0,25082,5001,30,30,0.8,3
"a","Silo",1,1,true,4970,26919,1,26920,5416,30,30,0.99,3
"a","Silo",1,1,true,4997,24987,1,24988,5000,30,30,0.99,3
"a","Silo",1,1,true,4996,29632,0,29632,5931,30,30,0.99,3
"a","Silo",1,1,true,6212,31070,0,31070,5001,40,30,0.1,3
"a","Silo",1,1,true,6217,31107,0,31107,5003,40,30,0.1,3
"a","Silo",1,1,true,6228,31179,0,31179,5006,40,30,0.1,3
"a","Silo",1,1,true,4953,28696,0,28696,5793,40,30,0.4,3
