innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,binlog_row_image,binlog_transaction_compression,tps,workload,num_table,table_size,num_client,slave_parallel_workers,rpl_semi_sync_slave_enabled,slave_parallel_type
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,191.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,193.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,196.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,190.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,191.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.45,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,192.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,191.02,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.94,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,191.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,194.60,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,191.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,190.70,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,196.55,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,193.74,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.20,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,194.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,195.31,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,198.52,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.01,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,193.78,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,195.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.17,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,194.12,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,192.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,191.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,192.15,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,190.29,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,191.20,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.25,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,191.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,190.77,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,191.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,190.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,192.86,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.33,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,190.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,192.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,193.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,192.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.60,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,196.66,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,192.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.34,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,194.72,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,193.96,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.51,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,189.93,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,191.65,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.66,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,191.74,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,193.63,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,194.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,190.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,195.47,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,192.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,198.02,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,195.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,192.43,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,193.69,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.14,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,191.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,194.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,196.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,194.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,193.17,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,192.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,194.87,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,194.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,191.94,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,194.85,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,198.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,198.35,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.56,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,192.13,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,192.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,196.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,193.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,194.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,192.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,193.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,192.86,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,192.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,192.52,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,197.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,193.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,193.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,194.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.56,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,194.63,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,193.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,194.89,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,194.79,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,192.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,195.10,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.34,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,193.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,194.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,192.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,192.01,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,194.76,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,192.66,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.42,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,196.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,192.92,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.86,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,196.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,192.96,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.42,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,193.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,199.69,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.67,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,196.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,195.87,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,192.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,195.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,195.27,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,193.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,192.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,193.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.27,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,193.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,193.34,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,194.29,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,191.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.77,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,195.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.39,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,194.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.39,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,195.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,197.67,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.35,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,194.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.97,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,196.33,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,200.38,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,7,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.60,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.87,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
