innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,binlog_row_image,binlog_transaction_compression,tps,workload,num_table,table_size,num_client,slave_parallel_workers,rpl_semi_sync_slave_enabled,slave_parallel_type
1GB,3,2,2,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.45,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.95,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,195.27,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.74,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,193.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,193.67,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,191.33,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,193.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.65,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,196.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.95,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,193.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.55,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,192.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,191.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.45,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,192.99,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,195.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,194.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,195.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,196.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,196.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,193.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,199.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,200.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,199.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,197.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,193.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,196.51,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,195.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,193.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,199.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,194.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,195.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,193.70,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,193.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,195.55,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,195.93,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,194.50,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.16,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,196.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,197.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,195.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.89,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,194.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,196.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,193.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.97,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,194.50,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,195.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,196.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,197.27,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,194.26,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,193.69,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.51,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,200.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,194.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,195.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,194.14,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,200.27,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,194.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,193.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,194.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,195.47,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,197.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,196.14,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,1,full,OFF,197.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,196.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,2000,full,OFF,195.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,194.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,196.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.27,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,195.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,194.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,201.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,minimal,OFF,196.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,noblob,OFF,195.10,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,194.54,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,200.66,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,full,ON,197.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,0,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,2,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.45,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,0,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.38,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,2,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,200.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,195.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,196.39,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,197.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,197.96,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.72,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,194.66,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,196.35,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.72,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,100,1,25,100,48MB,4000,full,OFF,196.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,197.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,195.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,198.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,195.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,194.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,100,1,25,100,48MB,4000,full,OFF,195.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.85,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,195.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,198.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,197.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,199.43,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,194.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.16,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,195.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,195.94,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,194.25,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,200.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,199.65,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,196.97,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,199.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,202.60,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,195.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,196.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,196.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,196.94,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,194.47,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,194.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,195.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.97,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,195.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,195.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,199.25,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,195.12,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,196.47,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,197.72,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,197.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.45,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,193.92,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.79,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,196.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,194.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,198.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.54,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,193.26,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,199.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,4MB,4000,full,OFF,197.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,512MB,4000,full,OFF,195.54,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,3,1,ON,1,1024,1,25,100,5GB,4000,full,OFF,196.39,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,1,full,OFF,196.01,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,1,1,ON,1,1024,1,25,100,48MB,1000,full,OFF,196.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
