tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk Busy (Sr0),Average Disk Busy (VDA),id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache
479.57,92.5756249999831,3.101250000000278,0,0.0,0.0993750000000126,0.1075000000000248,1.0987500000002228,1.7618750000016803,4.347854294019143,2937196544,67555082240,0,0,7.5341027515e-06,,0,0,97.97736958240615,2815.44,64955,55,526,21514,19.87999999988824,0,0,5.833333333333333,5,6,5,5,151,0,469.02,0,3752.48,0,0.0,1407.0,0,0.0,0.0,0,226.08,938.0,582.22,468.98,468.96,1407.02,937.86,1064222720,16777216,8388608,204090.94,86471.84,79,2,16384,414,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1876.02,0.999893402692648,0.2,0.0,0,0,0.38,0,9,0,4690.04,4690.16,0.0,0,0,,469.02,,,,2345.04,,121,21.78263951041312,23386185728,,,,,,469.02,469.02,937.98,293598.72,292103.52,700.22,4648.84,99.94799999997484,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
489.61,92.49500000002443,3.096875000000068,0,0.0,0.1000000000000121,0.1418749999999829,1.1074999999999875,1.7106249999995955,4.383960652254842,2961588224,67555082240,0,0,7.5240132797e-06,,0,0,98.3494749493136,2948.94,64403,7,1126,28733,14.680000000167636,0,0,6.0,5,6,5,5,151,0,491.24,0,3930.36,0,0.0,1473.72,0,0.0,0.0,0,251.64,982.48,617.28,491.16,491.18,1473.72,982.24,1055178752,16777216,8388608,213766.8,90854.66,79,2,16384,295,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,1964.96,0.9998880509673412,0.22,0.0,0,0,0.44,0,9,0,4912.400000000001,4912.400000000001,0.0,0,0,491.24,491.24,,,,2456.2000000000003,,455,21.7983731687256,23403077632,,,,,,491.24,491.24,982.48,306328.66,304874.27,581.4,4687.900000000001,99.99400000006426,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
492.66,92.57187499997964,3.09062500000016,0,0.0,0.0975000000000072,0.1224999999999951,1.0893749999999331,1.6950000000002774,4.378722047130466,2958049280,67555082240,0,0,7.5178633611e-06,,0,0,98.30292640367009,2963.76,63601,825,1110,28400,21.29999999981373,0,0,5.833333333333333,5,6,5,5,151,0,493.74,0,3950.16,0,0.0,1481.12,0,0.0,0.0,0,226.2,987.42,607.04,493.7,493.66,1481.16,987.02,1042038784,16777216,8388608,214841.8,90827.3,79,2,16384,293,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1974.86,0.9998987372535516,0.2,0.0,0,0,0.4,0,9,0,4937.2,4937.28,0.0,0,0,,493.74,,,,2468.6,,459,21.79839224445099,23403098112,,,,,,493.72,493.74,987.4,307744.66000000003,306251.94,586.66,4700.96,100.00600000005215,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
474.3,92.53062499994124,3.033750000000396,0,0.0,0.0956250000000124,0.1037499999999891,1.1074999999998163,1.831874999998604,4.352450199903714,2940301312,67555082240,0,0,7.5084833789e-06,,0,0,98.11265742054526,2862.0,64848,175,513,18965,19.36000000033528,0,0,5.833333333333333,5,6,5,5,151,0,476.72,0,3814.3,0,0.0,1430.22,0,0.0,0.0,0,251.76,953.46,602.88,476.7,476.72,1430.18,953.4,1062469632,16777216,8388608,207460.26,88316.38,79,2,16384,414,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1906.94,0.9998846452316532,0.22,0.0,0,0,0.46,0,9,0,4767.36,4767.32,0.0,0,0,476.76,476.74,,,,2383.68,,94,21.798457101917368,23403167744,,,,,,,476.74,953.48,297936.89,296446.80000000005,664.2,4700.62,99.9760000000242,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
487.22,92.62687499994354,3.1118750000005098,0,0.0,0.100624999999983,0.1168750000000002,1.0718749999998922,1.6687500000002158,4.394001312076554,2968371200,67555082240,0,0,7.4907126542e-06,,0,0,97.83409384149292,2946.66,64160,332,1044,29832,16.29999999981373,0,0,5.833333333333333,5,6,5,5,151,0,490.86,0,3927.38,0,0.0,1472.64,0,0.0,0.0,0,226.2,981.76,604.16,490.82,490.72,1472.64,981.52,1051197440,16777216,8388608,213603.48,90319.98,79,2,16384,294,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1963.52,0.9998981524860978,0.2,0.0,0,0,0.4,0,9,0,4908.8,4908.68,0.0,0,0,490.92,490.86,,,,2454.38,,811,21.79867456518696,23403401216,,,,,,490.86,490.86,981.8,306160.74000000005,304664.71,598.6800000000001,4644.28,100.01000000000931,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
482.51,92.46749999998428,3.114999999999781,0,0.0,0.1006249999999759,0.1237500000000188,1.0793749999997715,1.8006250000000816,4.360781037219567,2945929216,67555082240,0,0,7.484485042e-06,,0,0,97.95342684175937,2855.38,65013,0,523,21371,15.219999999739231,0,0,6.0,5,6,5,5,151,0,475.7,0,3805.8,0,0.0,1427.0,0,0.0,0.0,0,200.76,951.34,576.26,475.68,475.64,1427.02,951.14,1065172992,16777216,8388608,206989.34,87195.78,79,2,16384,413,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,1902.7,0.9999054065416632,0.18,0.0,0,0,0.36,0,9,0,4756.8,4756.88,0.0,0,0,,475.7,,,,2378.4,,113,21.790552121310323,23394680832,,,,,,475.68,475.7,951.32,297601.39,296108.25,700.6800000000001,4615.68,100.02000000001864,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
484.05,92.49062500000583,3.1268750000001546,0,0.0,0.093124999999997,0.1331250000000014,1.0787499999999284,1.7650000000000432,4.354572320035118,2941734912,67555082240,0,0,7.4701362972e-06,,0,0,97.989387044396,2824.14,64734,280,522,19445,19.5,0,0,6.0,5,6,5,5,151,0,470.44,0,3763.92,0,0.0,1411.32,0,0.0,0.0,0,251.76,940.88,596.5600000000001,470.42,470.38,1411.32,940.76,1060601856,16777216,8388608,204718.4,87208.2,79,2,16384,414,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1881.74,0.9998831005972496,0.22,0.0,0,0,0.46,0,9,0,4704.36,4704.32,0.0,0,0,470.44,470.42,,,,2352.16,,99,21.79881954070002,23403556864,,,,,,470.44,470.42,940.88,295211.94,293717.24,675.42,4612.24,99.9079999999376,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
491.01,92.64187500003028,3.0681249999997817,0,0.0,0.1050000000000217,0.0993750000000002,1.1074999999999022,1.7062500000016028,4.420164021696564,2986045440,67555082240,0,0,7.4517097381e-06,,0,0,98.6241070926748,3018.441106466388,63888,537,1111,26789,17.419999999925494,0,0,6.0,5,6,5,5,151,0,502.8101686101167,0,4023.021381282877,0,0.0,1508.490509430566,0,0.0,0.0,0,251.6550993059584,1005.6603396203774,628.857731463888,502.7501650099007,502.6101566093967,1508.470508230494,1005.4603276196572,1046740992,16777216,8388608,218805.14830889856,92887.11322679362,79,2,16384,294,4000,0,0,0.0,0,0.6600396023761427,0,0,0,0.0,0.0,69,2000,0,0.2200132007920475,0,0.1800108006480389,2011.3406804408264,0.9999105100924728,0.1800108006480389,0.0,0,0,0.4400264015840951,0,9,0,5028.221693301599,5028.181690901455,0.0,0,0,502.8301698101887,502.8101686101167,,,,2514.110846650799,,1187,21.75309884205388,23354470400,,,,,,502.8301698101887,502.8101686101167,1005.6603396203774,314837.54000000004,313300.43000000005,583.6800000000001,4788.58,99.99199999996928,"[0.02747669 0.01261091 0.02626806 0.25029216 0.00411003 0.15225175
 0.00927699 0.03960391 0.09679101 0.02388267 0.29625115 0.06118467]",64-1000000-4-oltp_write_only-1.0,64,32,,,,,,,,,,,,,,,,,,,,,
61.02,88.85875000004307,6.441875000000209,0,0.0,0.129999999999967,0.0731249999999814,1.2131250000001332,2.228749999998968,4.435625182653908,2996490240,67555082240,0,0,7.4476717409e-06,,0,0,83.95642629650663,4979.442466903972,64614,851,71,5312,32.09999999962747,0,0,6.0,5,6,5,5,151,0,59.952805663320405,0,9716.474023117224,0,0.0,4798.084229892413,0,23981.12226532816,0.0,0,6306.843178818542,119.9056113266408,6181.258249010119,59.952805663320405,59.952805663320405,28779.16650002,119.9056113266408,1058635776,16777216,8388608,143531.43622765268,3136514.518257809,79,2,16384,414,4000,0,0,239.8112226532816,0,0.6599208095028597,0,0,0,11990.56113266408,119.9056113266408,112,2000,0,0.2199736031676198,0,0.2199736031676198,4858.037035555733,0.9999547217031224,0.2199736031676198,0.0,0,0,60.39275286965564,0,9,0,5217.793864736232,599.528056633204,0.0,0,0,59.992800863896335,59.952805663320405,4618.545774507059,,,4917.989841219053,,97,21.689172271083,23285837824,,,,,,59.952805663320405,59.952805663320405,119.9056113266408,1899639.16,1898106.58,4891.04,1264.94,99.99399999994785,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.81,88.70749999996043,6.492499999999723,0,0.0,0.1331249999999855,0.0556250000000293,1.2643750000003136,2.3743750000001005,4.429871205497619,2992603136,67555082240,0,0,7.3598232156e-06,,0,0,83.75191331043361,5228.96,65451,0,85,5194,41.40000000037253,0,0,5.666666666666667,5,6,5,5,151,0,62.98,0,10203.7,0,0.0,5038.62,0,25188.84,0.0,0,6612.38,125.96,6485.02,62.98,62.98,30227.46,125.96,1072349184,16777216,8388608,150730.24,3294174.44,79,2,16384,414,4000,0,0,251.9,0,0.66,0,0,0,12596.0,125.94,112,2000,0,0.22,0,0.22,5101.62,0.99995687830273,0.22,0.0,0,0,63.4,0,9,0,5479.52,629.8000000000001,0.0,0,0,62.98,62.98,4850.02,,,5164.6,,106,21.684616987856742,23280947200,,,,,,62.98,62.98,125.96,1972535.67,1971047.86,5163.1,1310.44,99.96400000003632,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.89,88.68312499999594,6.490000000000575,0,0.0,0.1337500000000098,0.0606249999999768,1.3006250000001671,2.3474999999996267,4.431653786408006,2993807360,67555082240,0,0,7.329443558e-06,,0,0,83.72276036720481,5188.3,65459,0,77,5254,27.199999999720603,0,0,5.833333333333333,5,6,5,5,151,0,62.5,0,10124.08,0,0.0,4999.34,0,24998.0,0.0,0,6538.82,125.0,6425.900000000001,62.5,62.5,29997.34,125.0,1072480256,16777216,8388608,149559.44,3268428.8000000003,79,2,16384,413,4000,0,0,249.98,0,0.62,0,0,0,12500.0,125.0,112,2000,0,0.2,0,0.2,5061.84,0.9999604902371376,0.2,0.0,0,0,62.92,0,9,0,5436.88,625.0,0.0,0,0,62.52,62.5,4812.18,,,5124.36,,106,21.689530894720576,23286222848,,,,,,62.5,62.5,125.0,1978946.83,1977450.22,5182.38,1328.0,99.98200000007635,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.13,88.6806249999936,6.458124999999769,0,0.0,0.1331249999999855,0.0693750000000292,1.2568749999999511,2.3243750000015675,4.476187993165553,3023892480,67555082240,0,0,7.2976861254e-06,,0,0,84.24211340811928,5269.8,65440,0,96,5240,36.40000000037252,0,0,6.0,5,6,5,5,151,0,63.46,0,10283.3,0,0.0,5077.9800000000005,0,25389.38,0.0,0,6635.66,126.92,6522.76,63.46,63.46,30467.34,126.92,1072168960,16777216,8388608,151897.92,3319622.1,79,2,16384,293,4000,0,0,253.9,0,0.6,0,0,0,12693.38,126.94,69,2000,0,0.2,0,0.2,5141.46,0.9999611020565344,0.2,0.0,0,0,63.86,0,9,0,5522.24,634.6,0.0,0,0,63.48,63.46,4887.92,,,5204.92,,474,21.68492982975335,23281283072,,,,,,63.46,63.46,126.92,2009706.65,2008192.81,5175.02,1309.76,99.9780000000028,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.93,88.66562499999417,6.441250000000196,0,0.0,0.1393750000000082,0.0693749999999937,1.2499999999998583,2.3406250000012387,4.4293922126679774,2992279552,67555082240,0,0,7.2872839922e-06,,0,0,83.71635257964225,5222.5,65464,0,72,5274,29.82000000029802,0,0,6.0,5,6,5,5,151,0,62.92,0,10191.04,0,0.0,5032.38,0,25167.62,0.0,0,6581.12,125.84,6468.22,62.92,62.92,30200.04,125.84,1072562176,16777216,8388608,150545.80000000002,3290406.8000000003,79,2,16384,400,4000,0,0,251.68,0,0.6,0,0,0,12583.62,125.84,112,2000,0,0.2,0,0.2,5095.3,0.9999607496810912,0.2,0.0,0,0,63.32,0,9,0,5472.8,629.2,0.0,0,0,,62.92,4843.92,,,5158.22,,103,21.689549970445977,23286243328,,,,,,62.92,62.92,125.84,1994337.67,1992830.12,5227.78,1320.06,100.0,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.25,88.67457801691425,6.455366785328415,0,0.0,0.1343696252150006,0.0718721251150082,1.2424503019877855,2.378029878805087,4.482560416760137,3028197376,67555082240,0,0,7.2722641681e-06,,0,0,84.23747659490652,5124.36,65446,0,90,5360,25.78296868104786,0,0,6.0,5,6,5,5,151,0,61.7,0,9999.46,0,0.0,4937.84,0,24680.0,0.0,0,6458.02,123.4,6345.1,61.7,61.7,29617.88,123.4,1072267264,16777216,8388608,147709.72,3227238.76,79,2,16384,291,4000,0,0,246.8,0,0.62,0,0,0,12340.0,123.4,69,2000,0,0.2,0,0.2,4999.54,0.999959997919892,0.2,0.0,0,0,62.120000000000005,0,9,0,5369.78,617.0,0.0,0,0,61.74,61.7,4753.06,,,5061.24,,482,21.689603382477102,23286300672,,,,,,61.7,61.7,123.4,1970753.139874405,1968634.6146154157,5097.596096156154,1277.6888924443024,99.99000040004826,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
63.57,88.71437500005413,6.418125000000372,0,0.0,0.1306249999999593,0.0474999999999852,1.2862500000001094,2.4181249999993497,4.468269453475244,3018543104,67555082240,0,0,7.2621348059e-06,,0,0,84.217898452501,5311.16,65415,0,121,4878,27.05999999959021,0,0,6.0,5,6,5,5,151,0,63.98,0,10364.06,0,0.0,5117.86,0,25589.84,0.0,0,6686.2,127.96,6573.3,63.98,63.98,30707.64,127.96,1071759360,16777216,8388608,153096.48,3345711.14,79,2,16384,294,4000,0,0,255.92,0,0.6,0,0,0,12794.02,127.96,69,2000,0,0.2,0,0.2,5181.82,0.9999614050119452,0.2,0.0,0,0,64.38,0,9,0,5565.68,639.8000000000001,0.0,0,0,,63.98,4926.2,,,5245.8,,476,21.69511245197352,23292215296,,,,,,63.98,63.98,127.96,2025639.28,2024125.3,5220.9800000000005,1356.46,100.00399999995716,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
63.55,88.52437500003724,6.591250000000514,0,0.0,0.1318750000000115,0.0537500000000097,1.3112499999998306,2.429374999999481,4.4513228084259,3007094784,67555082240,0,0,7.247234545e-06,,0,0,83.95083626380843,5326.82,64940,518,78,5075,27.839999999850985,0,0,6.0,5,6,5,5,151,0,64.18,0,10394.78,0,0.0,5133.02,0,25670.4,0.0,0,6682.82,128.36,6582.64,64.18,64.18,30803.42,128.36,1063976960,16777216,8388608,153547.42,3355479.22,79,2,16384,413,4000,0,0,256.72,0,0.52,0,0,0,12834.4,128.36,112,2000,0,0.18,0,0.18,5197.2,0.9999653671657642,0.18,0.0,0,0,64.52,0,9,0,5582.32,641.8000000000001,0.0,0,0,64.18,64.18,4940.74,,,5261.38,,99,21.68956141588122,23286255616,,,,,,64.18,64.18,128.36,2039572.26,2038188.83,5259.54,1381.36,100.01800000004005,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
61.06,88.76312499998312,6.492499999999835,0,0.0,0.1225000000000129,0.0850000000000292,1.2343750000002276,2.2812500000013647,4.479856229392695,3026370560,67555082240,0,0,7.2168289537e-06,,0,0,83.53048159217606,5009.52,65371,75,90,5198,25.159999999683347,0,0,6.0,5,6,5,5,151,0,60.36,0,9775.18,0,0.0,4827.02,0,24134.06,0.0,0,6320.78,120.7,6207.860000000001,60.36,60.34,28961.08,120.7,1071038464,16777216,8388608,144415.80000000002,3155893.12,79,2,16384,293,4000,0,0,241.36,0,0.64,0,0,0,12068.0,120.68,69,2000,0,0.2,0,0.2,4887.38,0.9999590799536784,0.2,0.0,0,0,60.78,0,9,0,5249.54,603.5600000000001,0.0,0,0,60.36,60.36,4646.3,,,4947.74,,847,21.687253253107443,23283777536,,,,,,60.36,60.36,120.7,1910046.34,1908659.11,4928.28,1242.5,100.0219999999972,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.21,88.6293749999604,6.541249999999764,0,0.0,0.1356250000000471,0.0700000000000145,1.264375000000143,2.3499999999995107,4.432102463235793,2994110464,67555082240,0,0,7.2071506433e-06,,0,0,83.71408272188845,5193.26,65454,3,79,5361,26.61999999964609,0,0,6.0,5,6,5,5,151,0,62.54,0,10134.12,0,0.0,5004.3,0,25026.98,0.0,0,6519.32,125.12,6419.1,62.54,62.54,30031.32,125.12,1072398336,16777216,8388608,149693.56,3271543.26,79,2,16384,413,4000,0,0,250.3,0,0.54,0,0,0,12512.12,125.14,112,2000,0,0.18,0,0.18,5066.86,0.999964476301746,0.18,0.0,0,0,62.92,0,9,0,5442.12,625.48,0.0,0,0,,62.54,4816.9400000000005,,,5129.400000000001,,105,21.68966442479839,23286366208,,,,,,62.54,62.54,125.12,1965862.81,1964362.07,5143.6,1294.2,99.98399999993852,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
62.37,88.64437499998891,6.549374999998689,0,0.0,0.1325000000000215,0.0687499999999996,1.291249999999991,2.3575000000003574,4.435146189824252,2996166656,67555082240,0,0,7.182877303e-06,,0,0,83.6947985700307,5091.4400000000005,65460,0,76,5242,26.819999999832355,0,0,6.0,5,6,5,5,151,0,61.34,0,9935.22,0,0.0,4906.06,0,24536.0,0.0,0,6421.66,122.68,6308.74,61.34,61.34,29442.08,122.68,1072496640,16777216,8388608,146771.66,3207987.4,79,2,16384,413,4000,0,0,245.36,0,0.62,0,0,0,12268.0,122.68,112,2000,0,0.2,0,0.2,4967.400000000001,0.9999597391094291,0.2,0.0,0,0,61.76,0,9,0,5335.4400000000005,613.4,0.0,0,0,61.34,61.34,4722.36,,,5028.74,,93,21.68781789457937,23284383744,,,,,,61.34,61.34,122.68,1951203.86,1949710.12,5118.04,1311.66,100.02000000001864,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
61.62,88.6699999999546,6.588125000000105,0,0.0,0.1287499999999611,0.0681250000000322,1.2612499999998477,2.3368750000014984,4.50406658849181,3042725888,67555082240,0,0,7.1541962595e-06,,0,0,88.76199293906201,5123.66,65437,2,97,5415,35.64000000013038,0,0,6.0,5,6,5,5,151,0,61.7,0,9998.16,0,0.0,4937.22,0,24680.06,0.0,0,6432.54,123.42,6332.32,61.7,61.7,29617.24,123.42,1072119808,16777216,8388608,147686.42,3226805.2,79,2,16384,294,4000,0,0,246.82,0,0.54,0,0,0,12340.06,123.42,69,2000,0,0.18,0,0.18,4998.900000000001,0.9999639933747808,0.18,0.0,0,0,62.08,0,9,0,5369.12,617.04,0.0,0,0,61.7,61.7,4752.34,,,5060.6,,1286,21.688577108450424,23285198848,,,,,,61.7,61.7,123.44,1955559.61,1954059.46,5038.86,1270.92,99.99399999994785,"[0.33240681 0.03038627 0.11950463 0.04810893 0.00572852 0.03118994
 0.02375996 0.06964037 0.08800095 0.06192525 0.07535971 0.11398864]",64-1000000-4-oltp_read_write_95-0.2,64,32,,,,,,,,,,,,,,,,,,,,,
