id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu
1062,85.35,82.43875000003028,9.630000000000113,0,0.0,0.1899999999999977,0.1250000000000071,1.7837500000014188,3.8525000000004175,9.120926199099372,2305679360,25279004672,0,0,364.16,1031173.08,1.98836685834e-05,3093.08,1031173.08,,0,1120.14,0,3419.3,0,99.98800000001212,0,0,95.85625880221478,2455.26,64362,0,1174,21525,27.540000000037256,0,0,6.0,5,6,5,5,151,0,25.96,0,3407.24,0,0.8200000000000001,1808.58,0,1259.56,4.42,0,349.82,679.36,406.0,40.7,482.44,4352.4400000000005,1007.52,1054507008,16777216,8388608,430518.78,358074.72000000003,51,2,16384,326,4000,0,0,4.0600000000000005,0,0.66,0,0,0,0.0,0.0,84,2000,0,0.22,0,0.22,2323.78,0.9999053356282273,0.22,0.0,0,0,4.5,0,9,0,3608.98,2481.92,0.6,0,0,85.46000000000001,85.16,1119.34,,,,168,12.384952869414487,13296680960,,,,,,,,482.44,640.6800000000001,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1063,128.23,81.95750000013504,8.571250000000418,0,0.0,0.234999999999971,0.1325000000000074,1.9937500000005453,5.179999999998699,9.1974699722861,2325028864,25279004672,0,0,361.84,1537554.36,1.98709923049e-05,3094.8,1537554.36,,0,1073.16,0,3163.2200000000003,0,99.94800000009128,0,0,96.24689947421362,3625.8,59479,500,5557,17641,29.47999999951572,0,0,6.0,5,6,5,5,151,0,22.16,0,2693.84,0,0.0,1413.88,0,1036.26,3.24,0,279.26,546.66,290.72,56.0,718.16,6312.16,1446.36,974503936,16777216,8388608,634168.2000000001,529645.22,51,2,16384,198,4000,0,0,5.92,0,0.6,0,0,0,0.0,0.0,41,2000,0,0.2,0,0.2,3430.4,0.9999417011601468,0.2,0.0,0,0,6.32,0,9,0,5326.78,3660.32,0.8,0,0,127.4,127.0,1654.7,,,,508,12.406676305503538,13320003584,,,,,,,,718.16,941.08,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1064,127.17,81.67250000010243,8.742500000001654,0,0.0,0.2437500000000056,0.1212500000000105,1.9825000000003,5.249999999999318,9.205879417308095,2327154688,25279004672,0,0,362.36,1549938.32,1.98556622229e-05,3096.1800000000003,1549938.32,,0,1095.84,0,3244.2200000000003,0,99.97400000004563,0,0,96.66299431709716,3625.48,59898,0,5638,19137,29.87999999988824,0,0,6.0,5,6,5,5,151,0,38.68183125,0,4986.0319875000005,0,0.0,2750.39225625,0,1742.982825,5.93469375,0,175.1797875,1027.2239625,615.9516187500001,54.0,725.6800000000001,6122.96,1427.54,981368832,16777216,8388608,633409.9400000001,528414.38,51,2,16384,198,4000,0,0,5.6000000000000005,0,0.56,0,0,0,0.0,0.0,41,2000,0,0.18,0,0.18,3433.46,0.9999475774979324,0.18,0.0,0,0,5.98,0,9,0,5330.32,3666.0,1.12,0,0,126.26,125.7,1653.58,,,,858,12.517284991680889,13438754816,,,,,,,,725.6800000000001,938.64,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1065,124.37,81.9412500000326,8.601250000001073,0,0.0,0.2475000000000022,0.1374999999999886,1.952499999999873,5.040000000000645,9.265264033889252,2342166528,25279004672,0,0,364.88,1537875.8,1.98407709504e-05,3098.0,1537875.8,,0,1061.74,0,3250.74,0,99.954000000027,0,0,96.80096399626022,3591.0,59776,422,5338,19819,30.0,0,0,5.833333333333333,5,6,5,5,151,0,53.4,0,6875.52,0,0.0,3859.44,0,2491.36,9.32,0,227.7,1420.72,838.64,59.6,705.0600000000001,6232.46,1478.78,979369984,16777216,8388608,629719.76,521345.84,51,2,16384,198,4000,0,0,5.6000000000000005,0,0.62,0,0,0,0.0,0.0,41,2000,0,0.2,0,0.2,3398.38,0.9999411518928494,0.2,0.0,0,0,6.0200000000000005,0,9,0,5280.5,3634.48,1.2,0,0,125.8,125.18,1635.64,,,,1208,12.575710123445504,13501480960,,,,,,,,705.0600000000001,938.04,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1066,125.57,82.09250000002795,8.434999999999945,0,0.0,0.2600000000000619,0.1299999999999883,1.995000000000687,5.15375000000131,9.127731530331031,2307399680,25279004672,0,0,370.8,1528827.04,1.98262651924e-05,3092.02,1528827.04,,0,1033.14,0,3190.96,0,99.85200000007173,0,0,96.5761095039469,3612.5,63503,549,1484,22945,36.04000000003725,0,0,6.0,5,6,5,5,151,0,31.14,0,4417.66,0,0.0,2499.04,0,1669.02,6.0200000000000005,0,267.44,873.76,548.36,54.0,718.7,6231.78,1426.18,1040433152,16777216,8388608,631351.76,528790.7,51,2,16384,326,4000,0,0,5.9,0,0.66,0,0,0,0.0,0.0,84,2000,0,0.22,0,0.22,3417.78,0.9999356348741956,0.22,0.0,0,0,6.34,0,9,0,5306.52,3646.68,0.92,0,0,127.36,126.94,1648.82,,,,169,12.512035352049956,13433118720,,,,,,,,718.6800000000001,935.1,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1067,105.22,81.97749999997905,9.117500000000746,0,0.0,0.2224999999998545,0.1662500000000193,1.837499999999864,4.526249999998299,9.174234627080809,2319155200,25279004672,0,0,369.56,1231080.32,1.98127189325e-05,3094.92,1231080.32,,0,1145.62,0,3439.1,0,99.9660000000149,0,0,97.15304399095544,2894.546327220367,60554,0,4982,19182,29.27999999932944,0,0,5.833333333333333,5,6,5,5,151,0,30.0,0,3779.72,0,0.02,2172.6,0,1439.28,4.84,0,436.66,788.58,508.32,50.59696418214907,563.8861668299902,5123.472591644501,1211.1273323600583,992116736,16777216,8388608,508237.9057256565,419960.9423434594,51,2,16384,199,4000,0,0,4.739715617062976,0,0.6599604023758575,0,0,0,0.0,0.0,41,2000,0,0.2199868007919524,0,0.2199868007919524,2738.9156650600967,0.999919687511408,0.2199868007919524,0.0,0,0,5.179689218646882,0,9,0,4257.0445773253605,2931.064136151831,0.999940003599784,0,0,101.07393556386616,100.57396556206628,1317.1209727416356,,,,519,12.543269944824988,13466652672,,,,,,,,563.8861668299902,759.6344219346839,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1068,98.02,81.93375000014203,9.38999999999942,0,0.0,0.2199999999999277,0.1412499999999568,1.917500000000132,4.381249999999,9.28250420634282,2346524672,25279004672,0,0,667.08,1213695.72,1.98006955227e-05,3124.36,1213695.72,,0,1235.92,0,3562.34,0,99.9760000000242,0,0,97.16976995680834,2879.36,60311,1,5224,19833,30.41999999992549,0,0,5.666666666666667,5,6,5,5,151,0,41.8,0,5410.9400000000005,0,0.02,2982.44,0,1890.98,8.34,0,462.1,1109.08,696.5,41.24,572.98,4790.92,1114.94,988135424,16777216,8388608,502478.88,425916.06,51,2,16384,198,4000,0,0,4.34,0,0.6,0,0,0,0.0,0.0,41,2000,0,0.2,0,0.2,2720.54,0.9999264905871198,0.2,0.0,0,0,4.74,0,9,0,4227.2,2904.76,0.8,0,0,102.78,102.4,1313.72,,,,869,12.574351931796802,13500022784,,,,,,,,573.0,744.76,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1069,93.31,81.94750000000931,9.764999999999874,0,0.0,0.2112499999999926,0.1425000000000053,1.8262499999993904,4.018749999999045,9.233943307053949,2334248960,25279004672,0,0,362.76,1147174.34,1.97891610242e-05,3092.66,1147174.34,,0,1211.92,0,3634.6,0,99.97999999998136,0,0,97.12368283446622,2706.2000000000003,60307,0,5229,18383,30.24000000022352,0,0,6.0,5,6,5,5,151,0,37.6,0,5082.68,0,0.02,2735.86,0,1693.6,7.56,0,436.66,1033.0,650.2,40.8,540.38,4540.14,1069.54,988069888,16777216,8388608,472982.58,395806.24,51,2,16384,199,4000,0,0,4.0600000000000005,0,0.62,0,0,0,0.0,0.0,41,2000,0,0.22,0,0.22,2562.76,0.9999141624203076,0.22,0.0,0,0,4.46,0,9,0,3977.6,2734.36,0.92,0,0,93.92,93.48,1235.3,,,,1219,12.678142953715078,13611454464,,,,,,,,540.38,700.76,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1070,96.64,87.59749999997439,5.468750000000455,0,0.0,0.1924999999998818,0.0875000000000199,1.5087499999996226,3.745000000000346,9.108158101455174,2302451712,25279004672,0,0,358.52,1219951.7,1.97775506162e-05,3083.1,1219951.7,,0,747.04,0,2878.08,0,99.9780000000028,0,0,96.6101565599536,2899.14,63966,0,1570,7803,23.34000000078231,0,0,5.833333333333333,5,6,5,5,151,0,29.355,0,4002.515625,0,0.0,2228.3535,0,1405.9693125,6.527625,0,174.97125,809.8696874999999,512.824125,45.8,574.22,4775.4800000000005,1165.56,1048018944,16777216,8388608,507540.7,423092.88,51,2,16384,326,4000,0,0,4.04,0,0.62,0,0,0,0.0,0.0,84,2000,0,0.22,0,0.22,2745.28,0.9999198688763432,0.22,0.0,0,0,4.44,0,9,0,4262.4,2930.4,0.52,0,0,100.28,100.06,1323.8,,,,158,12.521588475331823,13443375104,,,,,,,,574.2,753.6800000000001,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1071,128.94,81.9637499998207,8.28125000000091,0,0.0,0.2712500000000091,0.1312500000000227,2.0550000000005184,5.29249999999888,9.11907903776506,2305212416,25279004672,0,0,338.88,1637798.94,1.9764323959e-05,3088.08,1637798.94,,0,1031.78,0,3315.3,0,99.97000000008848,0,0,96.73991165699508,3829.78,63816,1,1719,20364,30.66000000014901,0,0,5.833333333333333,5,6,5,5,151,0,40.28,0,4885.34,0,0.0,2752.84,0,1839.6,6.72,0,251.4,1038.9,635.04,57.0,761.1800000000001,6352.28,1504.18,1045561344,16777216,8388608,669243.68,561523.76,51,2,16384,325,4000,0,0,5.58,0,0.56,0,0,0,0.0,0.0,84,2000,0,0.18,0,0.18,3621.82,0.9999503036996136,0.18,0.0,0,0,5.96,0,9,0,5625.5,3865.96,1.22,0,0,135.3,134.7,1747.8,,,,155,12.764536914065728,13704208384,,,,,,,,761.1800000000001,992.1,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1072,133.11,82.795438182489,6.867225310987397,0,0.0,0.2462401503941155,0.1337446502139479,2.0036698532054986,5.924763009478439,9.112241300194183,2303483904,25279004672,0,0,644.2542298308068,1625576.8769249232,1.97486862556e-05,3119.4952201911924,1625576.8769249232,,0,1050.297988080477,0,2696.8721251149955,0,99.9420023199035,0,0,96.70142656591996,3826.78,63773,11,1752,33313,25.982960681088464,0,0,5.833333333333333,5,6,5,5,151,0,31.4,0,4019.0,0,0.02,2294.7000000000003,0,1502.08,5.76,0,436.54,831.2,534.9,56.2,761.88,6287.4800000000005,1500.88,1044856832,16777216,8388608,668383.72,561607.3200000001,51,2,16384,326,4000,0,0,5.46,0,0.6,0,0,0,0.0,0.0,84,2000,0,0.2,0,0.2,3619.28,0.9999447434438096,0.2,0.0,0,0,5.86,0,9,0,5621.900000000001,3864.72,1.28,0,0,135.24,134.6,1746.38,,,,171,13.711223199225774,14720585728,,,,,,,,761.86,990.78,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1073,129.0,82.60624999995342,6.824999999998453,0,0.0,0.2649999999999153,0.1462500000000446,2.042499999999791,6.016250000001945,9.108644196543151,2302574592,25279004672,0,0,638.0,1635461.6,1.97332350196e-05,3122.92,1635461.6,,0,1094.0,0,2720.1,0,99.9760000000242,0,0,96.63774295760948,3844.88,63247,672,1617,33494,26.980000000447035,0,0,6.0,5,6,5,5,151,0,40.12,0,5303.46,0,0.02,3019.92,0,1935.74,6.86,0,411.34,1078.64,661.28,53.6,772.8000000000001,6423.6,1480.56,1036238848,16777216,8388608,670262.38,563921.3200000001,51,2,16384,325,4000,0,0,6.0200000000000005,0,0.52,0,0,0,0.0,0.0,84,2000,0,0.18,0,0.18,3638.32,0.9999505290641748,0.18,0.0,0,0,6.36,0,9,0,5647.900000000001,3880.6,0.88,0,0,135.5,135.06,1755.6,,,,182,22.350916815606748,23996297216,,,,,,,,772.82,990.8,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1074,111.22,80.0137499999255,7.782500000000255,0,0.0,0.2787499999999739,0.1387499999999732,2.0299999999999727,7.72874999999999,9.098646840900429,2300047360,25279004672,0,0,341.84000000000003,1374215.98,1.97192184971e-05,3087.1800000000003,1374215.98,,0,977.26,0,3294.88,0,99.9660000000149,0,0,98.145241224692,3246.04,64195,0,1341,20541,37.080000000074506,0,0,6.0,5,6,5,5,151,0,50.8,0,6429.08,0,0.0,3473.6,0,2221.64,10.42,0,226.32,1340.28,791.16,54.68,634.08,5615.400000000001,1345.02,1051770880,16777216,8388608,569336.4400000001,472582.0,51,2,16384,4,1,0,0,5.0,0,0.64,0,0,0,0.0,0.0,84,2000,0,0.22,0,3069.9,0.0,0.0,3069.9,3069.88,0,0,5.42,0,9,0,4771.64,3284.28,0.92,0,0,114.6,114.16,1477.94,,,,183,12.75167987514404,13690404864,,,,,,,,634.08,848.98,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1075,121.2,81.87999999994645,8.672499999998765,0,0.0,0.2575000000000358,0.1337499999999778,1.961250000000291,5.07624999999848,9.139819094852058,2310455296,25279004672,0,0,338.16,1496407.8,1.97057810279e-05,3093.5,1496407.8,,0,1085.48,0,3272.5,0,99.96200000005774,0,0,98.05735077523356,3467.74,60571,142,4823,22276,33.05999999959022,0,0,6.0,5,6,5,5,151,0,67.6,0,8560.02,0,0.0,4777.82,0,3101.9,14.66,0,226.32,1777.34,1014.7,48.72,694.32,5760.64,1333.54,992395264,16777216,8388608,604494.12,511107.04,51,2,16384,197,1000,0,0,5.22,0,0.66,0,0,0,0.0,0.0,41,2000,0,0.22,0,0.22,3278.6,0.9999329026906022,0.22,0.0,0,0,5.66,0,9,0,5092.22,3499.6800000000003,1.04,0,0,123.4,122.84,1582.08,,,,543,12.891062385519414,13840048128,,,,,,,,694.36,894.6800000000001,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1076,120.25,82.11250000004657,8.67999999999756,0,0.0,0.2474999999999738,0.1499999999999843,1.8824999999999363,4.838750000000573,9.19139378368638,2323492864,25279004672,0,0,349.40000000000003,1430188.36,1.96914408608e-05,3097.46,1430188.36,,0,1033.4,0,3243.12,0,99.94999999995343,0,0,97.75473427201136,3390.38,60651,1,4884,22506,27.679999999701977,0,0,6.0,5,6,5,5,151,0,60.00345,0,7509.395272499999,0,0.0,4244.699485833333,0,2834.4791066666667,11.2823,0,224.441235,1554.1005841666667,869.5080616666667,51.44,673.38,5505.4400000000005,1341.02,993705984,16777216,8388608,592609.58,496196.28,51,2,16384,198,2000,0,0,4.5600000000000005,0,0.52,0,0,0,0.0,0.0,41,2000,0,0.18,0,0.18,3207.32,0.9999438815276696,0.18,0.0,0,0,4.9,0,9,0,4983.6,3428.84,1.24,0,0,119.24,118.62,1545.58,,,,893,12.81456109636282,13757915136,,,,,,,,673.38,880.4200000000001,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1077,118.94,81.72750000003725,8.894999999999072,0,0.0,0.2474999999999454,0.1237499999999869,1.9150000000003045,5.077500000000555,9.242709221807132,2336464896,25279004672,0,0,340.68,1482561.14,1.96776235177e-05,3097.0,1482561.14,,0,1081.88,0,3325.0,0,99.98800000001212,0,0,97.57797619135889,3495.2000000000003,60693,0,4843,23161,35.02000000048429,0,0,5.833333333333333,5,6,5,5,151,0,33.54508916666666,0,4070.7802741666665,0,0.0,2273.437363333333,0,1498.0435808333332,5.765336666666666,0,95.994475,864.1198016666666,458.43369,54.8,694.8000000000001,5757.84,1398.92,994394112,16777216,8388608,611955.26,508198.12,51,2,16384,199,4000,0,0,4.9,0,0.62,0,0,0,0.0,0.0,41,2000,0,0.2,0,0.2,3311.1,0.9999396007610304,0.2,0.0,0,0,5.32,0,9,0,5139.34,3533.44,1.2,0,0,120.64,120.0,1595.68,,,,1243,12.851781651769356,13797875712,,,,,,,,694.8000000000001,907.6,"[0.27186517 0.03380503 0.13013463 0.05672661 0.03380503 0.03380503
 0.03881682 0.06230346 0.11075079 0.09119497 0.08959807 0.04719438]",10-4-4-tpcc-nan,24,16
1078,46.46,83.00375000003261,10.600000000001272,0,0.0,0.1324999999999078,0.1087500000000147,1.4612499999999498,2.9749999999987726,9.123437690387249,2306314240,25279004672,0,0,338.76,546770.12,1.96610370085e-05,3088.24,546770.12,,0,1703.04,0,2725.0,0,99.98799999989568,0,0,96.01848655299624,1278.3,65185,0,351,11739,28.54000000003725,0,0,6.0,5,6,5,5,151,0,0.0,0,28.74,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,40565.3,19.2,255.88,2131.76,506.24,1067991040,16777216,8388608,224245.76,189060.36,51,2,16384,326,4000,0,0,1.92,0,0.64,0,0,0,0.0,0.0,84,2000,0,0.22,0,0.22,1210.42,0.9998182779356374,0.22,0.0,0,0,2.34,0,9,0,1879.0,1292.88,0.44,0,0,44.1,43.9,582.8000000000001,,,,163,54.142272787985554,58127998976,,,,,,,,255.88,331.1,"[0.23055376 0.0660418  0.0887201  0.0660418  0.0660418  0.0660418
 0.0660418  0.08564964 0.0660418  0.0660418  0.06674208 0.0660418 ]",100-4-4-tpcc-nan,24,16
1079,71.27,81.84624999994412,10.478750000001128,0,0.0,0.1712500000001426,0.1125000000000113,1.7099999999996955,3.650000000001683,13.733028800161776,3471572992,25279004672,0,0,547.6800000000001,881863.4400000001,1.96538390964e-05,4194.58,881863.4400000001,,0,1945.34,0,2703.6,0,99.99599999992644,0,0,92.2638236386943,2032.36,130226,86,760,19553,30.48000000044704,0,0,6.0,5,6,5,5,151,0,0.0,0,17.06,0,0.0,0.16,0,60.44,0.0,0,226.2,0.0,36793.34,31.8,402.48,3339.44,814.94,2133622784,16777216,8388608,357255.52,298110.96,51,2,16384,325,4000,0,0,2.86,0,0.56,0,0,0,0.0,0.0,84,2000,0,0.2,0,0.2,1923.34,0.999896025037171,0.2,0.0,0,0,3.22,0,9,0,2988.26,2056.4,0.52,0,0,70.66,70.42,926.54,,,,164,46.46823817325054,49889034240,,,,,,,,402.48,529.1,"[0.23055376 0.0660418  0.0887201  0.0660418  0.0660418  0.0660418
 0.0660418  0.08564964 0.0660418  0.0660418  0.06674208 0.0660418 ]",100-4-4-tpcc-nan,24,16
1080,87.71,81.91625000012576,10.55375000000049,0,0.0,0.1675000000000608,0.1337499999999991,1.702499999999986,3.4512500000003,18.304380429682126,4627165184,25279004672,0,0,335.16,972299.26,1.96443183738e-05,3086.82,972299.26,,0,1837.1,0,2955.02,0,99.9780000000028,0,0,91.70698506569398,2260.44,195600,0,1008,27090,33.899999999441214,0,0,6.0,5,6,5,5,151,0,0.0,0,17.98,0,0.0,0.42,0,180.0,0.0,0,251.76,0.0,42058.92,33.0,451.76,3831.24,879.5600000000001,3204710400,16777216,8388608,396113.8,332629.48,51,2,16384,326,4000,0,0,3.6,0,0.66,0,0,0,0.0,0.0,84,2000,0,0.22,0,0.22,2138.48,0.9998971337728528,0.22,0.0,0,0,4.04,0,9,0,3319.86,2282.04,1.2,0,0,79.5,78.9,1031.22,,,,173,46.5640593570954,49991909376,,,,,,,,451.74,584.3000000000001,"[0.23055376 0.0660418  0.0887201  0.0660418  0.0660418  0.0660418
 0.0660418  0.08564964 0.0660418  0.0660418  0.06674208 0.0660418 ]",100-4-4-tpcc-nan,24,16
1081,100.13,82.38999999983935,10.397500000000038,0,0.0,0.171250000000029,0.115000000000002,1.7287500000001046,3.338750000001255,22.910747108706417,5791608832,25279004672,0,0,339.36,945904.76,1.96333563402e-05,3088.92,945904.76,,0,1435.92,0,3210.3,0,99.97200000006708,0,0,92.382604159607,2256.96,260988,0,1156,41944,25.12000000011175,0,0,6.0,5,6,5,5,151,0,0.0,0,31.9,0,0.0,1.26,0,540.0,0.0,0,226.32,0.0,50113.4,37.4,442.52,3747.94,930.08,4276027392,16777216,8388608,397418.04,330194.94,51,2,16384,308,4000,0,0,3.16,0,0.64,0,0,0,0.0,0.0,84,2000,0,0.22,0,0.22,2135.16,0.9998969738407216,0.22,0.0,0,0,3.58,0,9,0,3318.46,2283.96,0.72,0,0,78.74,78.34,1028.38,,,,182,46.622186907543735,50054316032,,,,,,,,442.52,590.1,"[0.23055376 0.0660418  0.0887201  0.0660418  0.0660418  0.0660418
 0.0660418  0.08564964 0.0660418  0.0660418  0.06674208 0.0660418 ]",100-4-4-tpcc-nan,24,16
1082,118.73,80.43749999988357,9.708750000001146,0,0.0,0.268749999999983,0.1037499999999482,2.119999999999891,5.37874999999758,32.054989668859065,8103182336,25279004672,0,0,338.16,1760908.7,1.9651440207e-05,3088.2000000000003,1760908.7,,0,1976.16,0,2564.0,0,99.96999999997206,0,0,93.3693155225358,4158.22,391430,1,1785,83195,31.480000000447028,0,0,6.0,5,6,5,5,151,0,24.2,0,3133.32,0,0.0,1754.32,0,1135.48,2.84,0,225.96,645.1800000000001,443.22,67.74,817.28,7078.26,1697.34,6413189120,16777216,8388608,731928.46,604497.48,51,2,16384,326,4000,0,0,6.26,0,0.62,0,0,0,0.0,0.0,84,2000,0,0.2,0,0.2,3933.94,0.9999491629682726,0.2,0.0,0,0,6.68,0,9,0,6112.64,4205.32,1.28,0,0,146.16,145.5,1895.16,,,,190,46.647992548869055,50082021376,,,,,,,,817.28,1084.62,"[0.23055376 0.0660418  0.0887201  0.0660418  0.0660418  0.0660418
 0.0660418  0.08564964 0.0660418  0.0660418  0.06674208 0.0660418 ]",100-4-4-tpcc-nan,24,16
