id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
89,444.4,66.70166666662165,19.056666666667905,0,0.0,0.4033333333333075,0.0049999999999978,3.5433333333330665,8.671666666665867,13.039967103301038,2193833984,16823922688,0,0,1.23841506943e-05,,0,0,89.44699002706284,7123.12,64075,0,1461,0,65.39999999990687,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11600.08,0,0.0,5799.82,0,165708.28,0.0,0,42096.06,0.0,41554.26,0.0,0.0,184276.86,0.0,1049804800,16777216,8388608,182120.92,17819925.3,79,2,16384,413,4000,0,0,1780.48,0,0.6,0,0,0,89020.0,890.22,112,2000,0,0.2,0,0.2,6231.52,0.9999679061318544,0.2,0.0,0,0,445.5,0,9,0,6676.56,0.0,0.0,0,0,445.1,445.08,6231.82,0.1,6676.6,,94,30.801215184750497,33068670976,0.1,0.1,,0.1,0.1,0.1,,,,9410481.95,9409263.71,6635.22,3.76,99.99399999994785,"[0.62952477 0.02546806 0.02546806 0.0285904  0.02815933 0.02546806
 0.02546806 0.02546806 0.02546806 0.02803118 0.02546806 0.10741789]",64-1000000-4-oltp_read_only-0.6,16,12
90,360.52,66.43166666671945,15.80166666666628,0,0.0,0.3583333333333863,0.013333333333333,3.21333333333314,12.84999999999915,12.934474654666218,2176086016,16823922688,0,0,1.23725335743e-05,,0,0,94.47013731977044,5786.6,64479,0,1057,1,47.6999999997206,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11595.5,0,0.0,5797.58,0,165625.58000000002,0.0,0,42020.18,0.0,41505.92,0.0,0.0,149682.34,0.0,1056423936,16777216,8388608,147955.48,14475030.64,79,2,16384,2,1,0,0,1446.26,0,0.6,0,0,0,72305.56,723.12,112,2000,0,0.2,0,5062.24,0.0,0.0,5062.24,5062.22,0,0,361.96,0,9,0,5423.58,0.0,0.0,0,0,361.56,361.56,5062.34,0.1,5423.6,,96,21.20306174549068,22763941888,0.1,0.1,,0.1,0.1,0.1,,,,7608957.61,7607605.99,5486.34,57.72,100.0,"[0.62952477 0.02546806 0.02546806 0.0285904  0.02815933 0.02546806
 0.02546806 0.02546806 0.02546806 0.02803118 0.02546806 0.10741789]",64-1000000-4-oltp_read_only-0.6,16,12
91,444.59,66.98666666646022,18.81166666666589,0,0.0,0.3933333333333545,0.0083333333333352,3.470000000000558,8.858333333333576,13.042499116838542,2194259968,16823922688,0,0,1.23610509795e-05,,0,0,93.52734655207814,7124.08,64172,0,1364,0,66.28000000026077,0,0,6.0,5,6,5,5,151,0,0.0,0,11633.24,0,0.0,5816.42,0,166183.56,0.0,0,42185.56,0.0,41658.76,0.0,0.0,184287.98,0.0,1051394048,16777216,8388608,182146.64,17821433.52,79,2,16384,280,1000,0,0,1780.58,0,0.6,0,0,0,89027.5,890.28,69,2000,0,0.2,0,70.94,6161.74,0.9886180583633364,70.94,70.74,0,0,445.54,0,9,0,6677.6,0.0,0.0,0,0,445.14,445.14,6232.78,0.1,6677.62,,346,21.204946427160507,22765965312,0.1,0.1,,0.1,0.1,0.1,,,,9376283.65,9374930.14,6606.42,0.24,99.98800000001212,"[0.62952477 0.02546806 0.02546806 0.0285904  0.02815933 0.02546806
 0.02546806 0.02546806 0.02546806 0.02803118 0.02546806 0.10741789]",64-1000000-4-oltp_read_only-0.6,16,12
92,451.08,67.053333333383,18.74500000000201,0,0.0,0.3966666666666469,0.0116666666666607,3.46333333333314,8.829999999998716,13.084666880751657,2201354240,16823922688,0,0,1.23488082185e-05,,0,0,92.2856576359744,7209.54,63248,0,2288,0,64.31999999983236,0,0,6.0,5,6,5,5,151,0,0.0,0,11743.94,0,0.0,5871.74,0,167763.18,0.0,0,42613.06,0.0,42068.04,0.0,0.0,186511.28,0.0,1036255232,16777216,8388608,184329.36,18035520.38,79,2,16384,294,2000,0,0,1802.06,0,0.56,0,0,0,90101.28,901.02,69,2000,0,0.18,0,0.18,6307.12,0.9999714616396872,0.18,0.0,0,0,450.9,0,9,0,6757.62,0.0,0.0,0,0,450.52,450.52,6307.42,,6757.64,,596,21.204957872595752,22765977600,0.1,0.1,,0.1,0.1,0.1,,,,9512291.75,9510935.77,6592.42,1.12,99.99800000002142,"[0.62952477 0.02546806 0.02546806 0.0285904  0.02815933 0.02546806
 0.02546806 0.02546806 0.02546806 0.02803118 0.02546806 0.10741789]",64-1000000-4-oltp_read_only-0.6,16,12
93,451.38,67.12333333329299,18.83999999999893,0,0.0,0.4066666666666378,0.0100000000000003,3.455000000000533,8.898333333334449,13.187432545576854,2218643456,16823922688,0,0,1.23359016971e-05,,0,0,91.71847392922288,7057.02,62799,0,2737,0,54.91999999992549,0,0,6.0,5,6,5,5,151,0,0.0,0,11558.66,0,0.0,5779.16,0,165100.56,0.0,0,41917.22,0.0,41391.52,0.0,0.0,182565.26,0.0,1028898816,16777216,8388608,180434.76,17654187.32,79,2,16384,296,4000,0,0,1763.94,0,0.58,0,0,0,88198.86,882.0,69,2000,0,0.18,0,0.18,6173.66,0.9999708447254868,0.18,0.0,0,0,441.4,0,9,0,6614.64,0.0,0.0,0,0,441.0,441.0,6173.9800000000005,,6614.66,,846,21.20596507089704,22767058944,0.1,0.1,,0.1,0.1,0.1,,,,9274597.1,9273241.86,6323.88,2.46,100.00799999997253,"[0.62952477 0.02546806 0.02546806 0.0285904  0.02815933 0.02546806
 0.02546806 0.02546806 0.02546806 0.02803118 0.02546806 0.10741789]",64-1000000-4-oltp_read_only-0.6,16,12
94,881.74,66.8849999999705,11.141666666669456,0,0.0,0.8166666666667007,0.0166666666666633,4.888333333333018,15.38833333333302,12.959940867745388,2180370432,16823922688,0,0,1.23178275342e-05,,0,0,96.078073356095,13955.84,63058,0,2478,0,58.5,0,0,5.5,5,6,5,5,151,0,0.0,0,11409.16,0,0.0,5704.34,0,162975.12,0.0,0,41402.06,0.0,40869.02,0.0,0.0,361063.94,0.0,1033142272,16777216,8388608,356781.96,34912173.4,79,2,16384,413,4000,0,0,3488.54,0,0.6,0,0,0,174429.84,1744.28,112,2000,0,0.2,0,0.2,12210.14,0.9999836204397256,0.2,0.0,0,0,872.5600000000001,0,9,0,13082.28,0.0,0.0,0,0,872.14,872.16,12210.44,0.1,13082.3,,97,21.20506469665801,22766092288,0.1,0.1,,0.1,0.1,0.1,,,,18422095.08,18420747.51,3915.62,1.4,99.91800000000512,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
95,973.42,66.47500000005432,9.893333333335852,0,0.0,0.888333333333416,0.0100000000000051,5.210000000000339,16.81333333333108,19.857510938176745,3340812288,16823922688,0,0,1.22927754654e-05,,0,0,96.6480948774119,15462.76,127938,0,3134,0,81.33999999985099,0,0,6.0,5,6,5,5,151,0,0.0,0,11428.82,0,0.0,5714.24,0,163257.88,0.0,0,41450.86,0.0,40929.8,0.0,0.0,400062.92,0.0,2096136192,16777216,8388608,395306.8,38682121.62,79,2,16384,413,4000,0,0,3865.36,0,0.62,0,0,0,193266.26,1932.7,112,2000,0,0.2,0,0.2,13528.7,0.9999852168321148,0.2,0.0,0,0,966.76,0,9,0,14494.98,0.0,0.0,0,0,966.32,966.34,13529.02,0.1,14495.04,,93,21.20522874789648,22766268416,0.1,0.1,,0.1,0.1,0.1,,,,20392574.66,20391224.1,3465.62,0.02,99.75599999999396,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
96,1047.01,66.68833333327589,8.856666666667177,0,0.0,0.953333333333262,0.0200000000000007,5.289999999999964,17.358333333333576,26.749676133556903,4500344832,16823922688,0,0,1.22660351159e-05,,0,0,96.96470633824454,16292.2,193030,0,3578,0,68.95999999996275,0,0,5.5,5,6,5,5,151,0,0.0,0,11790.86,0,0.0,5895.26,0,168433.26,0.0,0,42760.24,0.0,42225.78,0.0,0.0,421520.26,0.0,3162603520,16777216,8388608,416509.78,40756873.82,79,2,16384,398,4000,0,0,4072.68,0,0.62,0,0,0,203635.86,2036.38,112,2000,0,0.2,0,0.2,14254.42,0.999985969461129,0.2,0.0,0,0,1018.6,0,9,0,15272.64,0.0,0.0,0,0,1018.2,1018.2,14254.74,0.1,15272.62,,101,21.206094785829777,22767198208,0.1,0.1,,0.1,0.1,0.1,,,,21340321.85,21338969.49,3109.24,0.12,99.4319999999716,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
97,1103.94,66.50499999996586,7.95666666667057,0,0.0,0.9966666666667644,0.0066666666666653,5.469999999999951,18.413333333333867,33.66080708418434,5663068160,16823922688,0,0,1.22363600011e-05,,0,0,97.10068030711524,17279.6,258742,0,3402,0,67.20000000018626,0,0,6.0,5,6,5,5,151,0,0.0,0,11581.26,0,0.0,5790.400000000001,0,165428.80000000002,0.0,0,42001.36,0.0,41474.86,0.0,0.0,447075.9,0.0,4239228928,16777216,8388608,441749.64,43227442.52,79,2,16384,399,4000,0,0,4319.58,0,0.66,0,0,0,215977.48,2159.78,112,2000,0,0.22,0,0.22,15118.46,0.9999854484650776,0.22,0.0,0,0,1080.32,0,9,0,16198.32,0.0,0.0,0,0,1079.88,1079.88,15118.76,0.12,16198.32,,97,21.20622450076252,22767337472,,,,,,,,,,22767837.68,22766485.54,2808.24,0.04,98.79399999999444,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
98,1161.32,66.54166666670547,7.3683333333350065,0,0.0,1.031666666666562,0.0050000000000025,5.601666666666157,18.811666666666497,41.25044462401182,6939942912,16823922688,0,0,1.22072596939e-05,,0,0,97.25881173751932,18183.98,340021,48715,4480,0,63.2799999997951,0,0,6.0,5,6,5,5,151,0,0.0,0,11368.32,0,0.0,5683.96,0,162390.32,0.0,0,41229.8,0.0,40710.56,0.0,0.0,470470.6,0.0,5570904064,16777216,8388608,464859.82,45488901.18,79,2,16384,413,4000,0,0,4545.62,0,0.52,0,0,0,227280.0,2272.8,112,2000,0,0.18,0,0.18,15909.9,0.9999886864176672,0.18,0.0,0,0,1136.74,0,9,0,17046.3,0.0,0.0,0,0,1136.44,1136.42,15910.16,,17046.32,,103,21.20599559205768,22767091712,0.1,0.1,,0.1,0.1,0.1,,,,23603865.21,23602514.66,2581.3,0.22,97.92800000001444,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
99,1206.83,66.48666666673185,7.248333333336025,0,0.0,1.0399999999999636,0.00666666666667,5.610000000000583,19.04000000000027,45.04267051467801,7577944064,16823922688,0,0,1.21758591391e-05,,0,0,97.05315049493124,17901.08,345252,174789,4247,0,53.79999999981373,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,11591.78,0,0.0,5795.64,0,165582.58000000002,0.0,0,42060.16,0.0,41520.04,0.0,0.0,463153.6,0.0,5656608768,16777216,8388608,457632.62,44781020.8,79,2,16384,413,4000,0,0,4474.9800000000005,0,0.58,0,0,0,223743.0,2237.5,112,2000,0,0.2,0,0.2,15662.3,0.9999872306464485,0.2,0.0,0,0,1119.12,0,9,0,16781.06,0.0,0.0,0,0,1118.74,1118.74,15662.58,0.1,16781.04,,97,21.20619779474695,22767308800,0.1,0.1,,0.1,0.1,0.1,,,,23718755.69,23717405.05,2362.0,1.06,96.99600000004284,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
100,1226.27,66.49833333329298,6.815000000001115,0,0.0,1.0716666666666013,0.0083333333333328,5.658333333333757,19.35666666666597,46.42210662065544,7810019328,16823922688,0,0,1.2144768302e-05,,0,0,97.03360924723616,18593.48,376333,208957,4534,0,57.359999999869615,0,0,5.5,5,6,5,5,151,0,0.0,0,11574.96,0,0.0,5787.3,0,165342.76,0.0,0,41977.36,0.0,41451.04,0.0,0.0,481074.08,0.0,6165839872,16777216,8388608,475336.06,46514237.66,79,2,16384,413,4000,0,0,4648.08,0,0.62,0,0,0,232402.02,2324.04,112,2000,0,0.2,0,0.2,16268.06,0.999987706122228,0.2,0.0,0,0,1162.44,0,9,0,17430.08,0.0,0.0,0,0,1162.02,1162.02,16268.38,0.1,17430.1,,102,21.206888336006543,22768050176,0.1,0.1,,0.1,0.1,0.1,,,,24110804.27,24109450.67,2358.48,2.74,96.92200000002047,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
101,1223.71,66.52500000002327,6.433333333329452,0,0.0,1.089999999999994,0.0066666666666653,5.728333333333164,19.57500000000133,49.703912666957685,8362147840,16823922688,0,0,1.21122626252e-05,,0,0,96.82581091720286,18480.76,374428,407731,4273,0,54.39999999990687,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11744.92,0,0.0,5872.26,0,167778.56,0.0,0,42614.42,0.0,42070.02,0.0,0.0,478157.86,0.0,6134628352,16777216,8388608,472448.56,46233165.18,79,2,16384,414,4000,0,0,4619.92,0,0.62,0,0,0,230999.78,2310.0,112,2000,0,0.22,0,0.22,16169.46,0.9999863942885696,0.22,0.0,0,0,1155.4,0,9,0,17324.52,0.0,0.0,0,0,1154.98,1155.0,16169.74,0.12,17324.46,,96,21.20680821795985,22767964160,,,,,,,,,,24436495.98,24435145.87,2282.82,0.18,96.51600000000326,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
102,885.35,66.61333333340008,11.256666666669844,0,0.0,0.8166666666666818,0.0050000000000001,4.963333333333139,15.595000000000558,13.050606429415382,2195623936,16823922688,0,0,1.20830954992e-05,,0,0,96.06115684917306,14057.36,63066,0,2470,0,56.89999999990687,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11538.76,0,0.0,5769.2,0,164839.34,0.0,0,41823.04,0.0,41310.7,0.0,0.0,363703.06,0.0,1033273344,16777216,8388608,359378.92,35166773.0,79,2,16384,413,4000,0,0,3514.04,0,0.56,0,0,0,175706.0,1757.06,112,2000,0,0.18,0,0.18,12299.06,0.999985364949379,0.18,0.0,0,0,878.9200000000001,0,9,0,13177.58,0.0,0.0,0,0,878.52,878.52,12299.36,,13177.58,,97,21.205709456176635,22766784512,0.1,0.1,,0.1,0.1,0.1,,,,18560444.36,18559096.72,3961.98,0.24,99.92200000002047,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
103,894.93,66.64999999998449,11.279999999996411,0,0.0,0.8283333333332811,0.0083333333333328,4.879999999999806,15.536666666667465,12.972381818876798,2182463488,16823922688,0,0,1.20590880606e-05,,0,0,96.0910328706121,14275.14,62960,0,2576,0,61.400000000372536,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11638.76,0,0.0,5819.18,0,166244.74,0.0,0,42229.32,0.0,41688.1,0.0,0.0,369325.4,0.0,1031536640,16777216,8388608,364941.72,35710782.92,79,2,16384,398,4000,0,0,3568.4,0,0.62,0,0,0,178416.92,1784.2,112,2000,0,0.22,0,0.22,12489.5,0.9999823855138468,0.22,0.0,0,0,892.5,0,9,0,13381.66,0.0,0.0,0,0,892.1,892.1,12489.78,0.12,13381.6,,99,21.21411803593432,22775812096,,,,,,,,,,18792739.17,18791388.12,3935.78,1.08,99.92999999999302,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
104,897.04,66.69833333332402,11.19500000000274,0,0.0,0.8383333333334045,0.0083333333333328,4.9599999999997335,15.60000000000279,13.01440350508581,2189533184,16823922688,0,0,1.20361323113e-05,,0,0,96.10555796352484,14304.06,62917,0,2619,0,53.239999999757856,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,11444.22,0,0.0,5721.92,0,163480.64,0.0,0,41506.68,0.0,40985.1,0.0,0.0,370081.56,0.0,1030832128,16777216,8388608,365684.3,35783445.14,79,2,16384,399,4000,0,0,3575.6800000000003,0,0.6,0,0,0,178780.0,1787.82,112,2000,0,0.2,0,0.2,12514.86,0.9999840192536033,0.2,0.0,0,0,894.3000000000001,0,9,0,13408.76,0.0,0.0,0,0,893.9,893.9,12515.16,0.1,13408.76,,102,21.213793748602463,22775463936,0.1,0.1,,0.1,0.1,0.1,,,,18745500.32,18744150.63,3954.18,2.82,99.90199999994364,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
105,889.56,66.64000000005277,11.475000000002789,0,0.0,0.8083333333333371,0.0049999999999978,4.868333333333491,15.410000000000458,12.970020229327387,2182066176,16823922688,0,0,1.20121756633e-05,,0,0,96.07275319700253,13846.82,63033,0,2503,0,52.1999999997206,0,0,5.5,5,6,5,5,151,0,0.0,0,11470.4,0,0.0,5735.02,0,163855.24,0.0,0,41598.8,0.0,41076.26,0.0,0.0,358244.62,0.0,1032732672,16777216,8388608,353990.94,34639116.46,79,2,16384,414,4000,0,0,3461.32,0,0.58,0,0,0,173064.0,1730.64,112,2000,0,0.2,0,0.2,12114.74,0.9999834914576547,0.2,0.0,0,0,865.7,0,9,0,12980.06,0.0,0.0,0,0,865.32,865.32,12115.0,0.1,12980.06,,97,21.206041373798644,22767140864,0.1,0.1,,0.1,0.1,0.1,,,,18271604.68,18270253.05,3841.6,1.1,99.78800000000048,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
106,885.73,66.60700715905399,11.538615366155724,0,0.0,0.8149022117345707,0.0049994000719915,4.909410870695977,15.363156421229236,12.97905270069677,2183585792,16823922688,0,0,1.19886728621e-05,,0,0,96.08634591359342,14171.7,63036,0,2500,0,67.28392592914926,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,10859.18,0,0.0,5429.36,0,155117.32,0.0,0,39389.4,0.0,38888.7,0.0,0.0,366660.44,0.0,1032781824,16777216,8388608,362301.12,35452089.24,79,2,16384,413,4000,0,0,3542.64,0,0.56,0,0,0,177129.02,1771.3,112,2000,0,0.18,0,0.18,12399.06,0.9999854829812148,0.18,0.0,0,0,886.04,0,9,0,13284.68,0.0,0.0,0,0,885.64,885.64,12399.36,,13284.7,,98,21.21372507599101,22775390208,0.1,0.1,,0.1,0.1,0.1,,,,18446842.808862936,18445492.42090949,3911.0106787185537,0.1399832020157581,99.81602207738844,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
107,886.53,66.49499999987893,11.316666666667516,0,0.0,0.8266666666666918,0.0266666666666589,4.886666666666921,15.463333333331926,12.997361106275676,2186665984,16823922688,0,0,1.19660886501e-05,,0,0,96.10187325367724,14115.0,62946,0,2590,0,54.97999999998137,0,0,5.5,5,6,5,5,151,0,0.0,0,11744.92,0,0.0,5872.26,0,167763.58000000002,0.0,0,42559.38,0.0,42039.76,0.0,0.0,365177.38,0.0,1031307264,16777216,8388608,360854.72,35310337.32,79,2,16384,398,4000,0,0,3528.32,0,0.66,0,0,0,176415.78,1764.18,112,2000,0,0.22,0,0.22,12349.38,0.9999821856578353,0.22,0.0,0,0,882.5600000000001,0,9,0,13231.52,0.0,0.0,0,0,882.12,882.12,12349.7,0.12,13231.5,,101,21.213629697364,22775287808,,,,,,,,,,18493705.73,18492355.630000003,3909.3,3.34,99.88400000002002,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
108,890.13,66.57166666665579,11.19166666666812,0,0.0,0.8333333333334281,0.0050000000000025,4.953333333333831,15.631666666666812,13.032249331268446,2192535552,16823922688,0,0,1.19424783872e-05,,0,0,96.1093605267602,14339.56,62885,0,2651,0,63.97999999998137,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11607.2,0,0.0,5803.46,0,165803.26,0.0,0,42094.86,0.0,41567.4,0.0,0.0,371005.0,0.0,1030307840,16777216,8388608,366590.94,35872650.56,79,2,16384,415,4000,0,0,3584.64,0,0.6,0,0,0,179228.04,1792.3,112,2000,0,0.2,0,0.2,12545.84,0.9999840587149412,0.2,0.0,0,0,896.5600000000001,0,9,0,13442.0,0.0,0.0,0,0,896.12,896.14,12546.14,0.1,13441.98,,104,21.206377106565743,22767501312,0.1,0.1,,0.1,0.1,0.1,,,,18806225.85,18805002.6,3963.6,3.12,99.88400000002002,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
109,888.31,66.63666666663873,11.28666666666686,0,0.0,0.8283333333333758,0.0066666666666653,4.918333333333672,15.465000000000146,13.021171772041852,2190671872,16823922688,0,0,1.19189370076e-05,,0,0,96.0876394115494,14224.56,62992,0,2544,0,62.64000000013039,0,0,6.0,5,6,5,5,151,0,0.0,0,11671.28,0,0.0,5835.42,0,166718.52,0.0,0,42323.24,0.0,41793.5,0.0,0.0,368021.6,0.0,1032060928,16777216,8388608,363649.02,35584228.56,79,2,16384,414,4000,0,0,3555.78,0,0.6,0,0,0,177788.0,1777.88,112,2000,0,0.2,0,0.2,12445.22,0.999983929831215,0.2,0.0,0,0,889.34,0,9,0,13334.12,0.0,0.0,0,0,888.94,888.94,12445.48,0.1,13334.12,,96,21.2141218510794,22775816192,0.1,0.1,,0.1,0.1,0.1,,,,18760637.95,18759286.43,3932.12,1.1,99.90200000000186,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
110,889.36,66.69166666665114,11.208333333332122,0,0.0,0.8083333333332994,0.0049999999999978,4.891666666666727,15.546666666666471,13.017544175723684,2190061568,16823922688,0,0,1.18957971076e-05,,0,0,96.0759074847446,14084.0,62996,0,2540,0,49.0,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,9207.58,0,0.0,4603.6,0,131530.94,0.0,0,33411.64,0.0,32982.62,0.0,0.0,364386.22,0.0,1032126464,16777216,8388608,360063.84,35233170.06,79,2,16384,414,4000,0,0,3520.64,0,0.68,0,0,0,176030.0,1760.3,112,2000,0,0.22,0,0.22,12322.18,0.9999821463351296,0.22,0.0,0,0,880.62,0,9,0,13202.32,0.0,0.0,0,0,880.14,880.14,12322.52,0.12,13202.34,,99,21.2138853120844,22775562240,,,,,,,,,,18550881.860000003,18549531.17,3905.54,1.12,99.85600000002889,"[0.40401281 0.02436765 0.02436765 0.02436765 0.02436765 0.02436765
 0.02436765 0.02436765 0.02436765 0.02436765 0.03458142 0.34209693]",64-1000000-4-oltp_read_only-1.0,16,12
