id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache
800,22.88,48.170000000216525,29.860000000000586,0,0,0.5249999999998636,0.7350000000000138,5.632500000001528,9.049999999999272,17.36955365283589,2187988992,12596690944,0,0,319.24,1429001.42,1.42872239949e-05,3062.8,1429001.42,,0,2069.92,0,7337.26,0,99.98600000003351,0,0,94.1538492294544,2303.74,65337,0,199,24193,55.6999999997206,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,564.26,564.28,10732.86,1015.44,1070481408,16777216,8388608,272240.82,937120.34,79,6,16384,414,4000,0,0,90.4,0,0.64,0,0,0,4520.0,45.2,112,2000,0,0.22,0,0.22,2257.18,0.9999025427482946,0.22,0.0,0,0,23.02,0,9,0,4446.52,4333.52,0.0,0,0,,,113.28,,2279.76,,114,21.92932039332772,23543664640,,,,,,,564.28,564.3000000000001,1015.62,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
801,23.04,48.687500000116415,29.075000000008004,0,0,0.5375000000000227,0.7825000000000273,5.790000000001783,9.289999999991776,17.359993808862953,2186784768,12596690944,0,0,607.8000000000001,1477385.82,1.42823008697e-05,2910.34,1477385.82,,0,2131.1,0,7229.0,0,99.98400000005496,0,0,94.12218514477702,2331.7200000000003,65337,0,199,24057,57.579999999608845,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,571.14,571.1,10847.4,1027.96,1070481408,16777216,8388608,275596.36,946452.54,79,6,16384,413,4000,0,0,91.34,0,0.62,0,0,0,4566.0,45.66,112,2000,0,0.2,0,0.2,2284.6,0.9999124649859944,0.2,0.0,0,0,23.24,0,9,0,4500.7,4386.56,0.0,0,0,,,114.52,,2307.46,,110,21.92934709934329,23543693312,,,,,,,571.16,571.16,1028.08,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000
802,20.48,46.87750000000233,33.15250000000378,0,0,0.4599999999999227,0.8224999999999909,5.592500000000654,7.2224999999998545,17.34298769186347,2184642560,12596690944,0,0,309.64,1275142.74,1.42776948433e-05,2955.26,1275142.74,,0,1786.44,0,7731.04,0,99.99600000004284,0,0,94.28732448736451,2047.18,65340,0,196,24523,63.81999999983237,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0,0,200.64,0.0,100.46,501.1,501.14,9530.48,902.98,1070530560,16777216,8388608,241927.14,832675.16,79,6,16384,414,4000,0,0,80.26,0,0.64,0,0,0,4014.0,40.14,112,2000,0,0.22,0,0.22,2005.62,0.9998903202648268,0.22,0.0,0,0,20.5,0,9,0,3951.06,3850.72,0.0,0,0,,,100.64,,2025.7,,103,21.92910293005813,23543431168,,,,,,,501.12,501.14,903.02,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000
803,23.47,49.39000000001397,29.147499999988217,0,0,0.5500000000001819,0.5975000000000819,5.830000000003565,9.5525000000016,17.386234605074392,2190090240,12596690944,0,0,342.52,1501116.02,1.42730298525e-05,2875.38,1501116.02,,0,2159.12,0,7379.42,0,99.99400000006426,0,0,94.13220136018803,2359.96,65335,0,201,24262,60.41999999992549,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.32,0.0,113.4,577.7,577.74,10984.52,1041.02,1070448640,16777216,8388608,278929.78,958954.88,79,6,16384,414,4000,0,0,92.5,0,0.64,0,0,0,4626.0,46.26,112,2000,0,0.22,0,0.22,2312.32,0.9999048665104172,0.22,0.0,0,0,23.56,0,9,0,4555.26,4439.64,0.0,0,0,,,115.9,,2335.44,,121,21.929354729633445,23543701504,,,,,,,577.76,577.78,1041.18,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
804,25.34,48.93793627617425,27.94667680060775,0,0,0.62253735224108,0.8375502530152719,6.052863171790999,10.488129287765634,17.352742634693,2185871360,12596690944,0,0,314.818889133348,1613657.199431966,1.42681620846e-05,2875.6125367522054,1613657.199431966,,0,2319.259155549333,0,7081.32487949277,0,100.00200012005006,0,0,94.17108286521164,2586.54,65315,1,220,24467,58.81752905204114,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3999760014399136,0,0.0,0.0,0,0.0,0,0,225.9464432134072,0.0,113.09321440713558,633.44,633.42,12031.0,1140.74,1070120960,16777216,8388608,305725.26,1048638.5,79,6,16384,413,4000,0,0,101.3,0,0.54,0,0,0,5064.0,50.64,112,2000,0,0.18,0,0.18,2534.5,0.9999289851184372,0.18,0.0,0,0,25.68,0,9,0,4993.08,4866.4400000000005,0.0,0,0,,,126.92,,2559.84,,114,21.92950733543667,23543865344,,,,,,,633.52,633.5,1140.84,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000
805,24.2,51.5274999999092,27.60750000000189,0,0,0.5500000000004093,0.5425000000000749,5.520000000000437,9.91250000000582,17.38477136364996,2189905920,12596690944,0,0,610.9,1550841.38,1.4263081426e-05,3099.7000000000003,1550841.38,,0,2242.28,0,6243.9800000000005,0,100.01399999996649,0,0,94.15406356652794,2511.96,65319,0,217,24321,57.92000000039115,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.44,0.0,113.5,614.86,614.84,11702.44,1108.16,1070186496,16777216,8388608,296879.88,1020895.24,79,6,16384,414,4000,0,0,98.56,0,0.62,0,0,0,4930.0,49.3,112,2000,0,0.2,0,0.2,2461.36,0.9999187507109314,0.2,0.0,0,0,25.08,0,9,0,4848.8,4725.64,0.0,0,0,,,123.42,,2485.96,,110,21.92936999021377,23543717888,,,,,,,614.94,614.94,1108.38,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000
806,22.92,48.2675000000163,30.362499999992,0,0,0.5600000000000591,0.8225000000001046,5.717499999999745,9.030000000002476,17.56546542132898,2212667392,12596690944,0,0,315.04,1451097.24,1.42583897768e-05,2971.9,1451097.24,,0,2010.0,0,7280.94,0,99.99400000006426,0,0,94.77212686622336,2305.6,64908,0,628,26499,63.60000000009314,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,225.96,0.0,113.1,564.84,564.86,10718.0,1016.1,1063452672,16777216,8388608,272498.38,935690.08,79,6,16384,294,4000,0,0,90.24,0,0.68,0,0,0,4512.0,45.12,69,2000,0,0.22,0,0.22,2258.96,0.9999026195345214,0.22,0.0,0,0,23.02,0,9,0,4450.18,4337.36,0.0,0,0,,,113.18,,2281.52,,730,21.92682910359008,23540989952,,,,,,,564.94,564.9,1016.26,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
807,23.35,52.46999999997206,27.62500000000364,0,0,0.5024999999999409,0.6750000000000114,5.137499999999817,8.955000000005384,17.741509622925932,2234843136,12596690944,0,0,318.68,1492351.12,1.42536701101e-05,3073.12,1492351.12,,0,2038.4,0,6241.68,0,100.00199999997858,0,0,94.7847867355703,2374.797512149271,65101,0,435,27576,53.56000000005587,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0,0,251.4,0.0,125.84,581.9650820950743,581.9450832950023,11048.337099774011,1046.377217366958,1066614784,16777216,8388608,280667.17996920185,964403.6757794532,79,6,16384,295,4000,0,0,93.03441793492392,0,0.6399616023038618,0,0,0,4651.720896746196,46.517208967461954,69,2000,0,0.2199868007919524,0,0.2199868007919524,2326.8603883766973,0.999905466608228,0.2199868007919524,0.0,0,0,23.678579285242886,0,9,0,4583.984960902346,4467.731936083836,0.0,0,0,,,116.59300441973484,,2350.1389916605003,,1340,21.9184777510086,23532023808,,,,,,,582.0250784952902,582.0050796952183,1046.537207767534,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000
808,23.01,48.71000000002096,29.632499999999705,0,0,0.5924999999999727,0.6874999999998863,5.960000000002765,9.502499999996871,17.387177582881236,2190209024,12596690944,0,0,315.8,1480128.66,1.42489103663e-05,2985.14,1480128.66,,0,2151.3,0,7487.98,0,99.95999999996276,0,0,94.03879837976324,2391.32,65322,0,214,24361,63.760000000242144,0,0,6.0,5,6,5,5,151,0,241.12,0,1808.84,0,0.0,663.08,0,12056.0,0,0,3295.78,241.12,3381.16,585.74,585.74,11131.28,1054.06,1070235648,16777216,8388608,282602.7,971397.22,79,6,16384,413,4000,0,0,93.76,0,0.6,0,0,0,4688.0,46.88,112,2000,0,0.2,0,0.2,2342.98,0.9999146459085516,0.2,0.0,0,0,23.84,0,9,0,4615.64,4498.4400000000005,0.0,0,0,,,117.5,,2366.42,,110,21.911393026593885,23524417536,,,,,,,585.78,585.8000000000001,1054.2,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
809,22.16,48.45999999996275,30.04249999999593,0,0,0.5700000000001637,0.8475000000000819,5.762499999998909,9.010000000002035,17.843123610733556,2247643136,12596690944,0,0,686.0600000000001,1441155.0,1.4244303861e-05,3027.08,1441155.0,,0,2000.46,0,7250.06,0,99.99199999996928,0,0,94.65284323170891,2282.04,65526,4,6,26792,57.14000000013039,0,0,6.0,5,6,5,5,151,0,503.46,0,3776.02,0,0.0,1384.34,0,25160.0,0,0,6553.54,503.46,6893.92,558.74,558.74,10615.12,1006.44,1073577984,16777216,8388608,269725.98,926379.96,79,6,16384,294,4000,0,0,89.38,0,0.6,0,0,0,4470.0,44.7,69,2000,0,0.2,0,0.2,2235.92,0.9999105593617515,0.2,0.0,0,0,22.76,0,9,0,4404.900000000001,4293.16,0.0,0,0,,,112.04,,2258.28,,730,21.92912200578353,23543451648,,,,,,,558.8000000000001,558.84,1006.54,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000
810,23.23,48.26499999989756,29.912499999994907,0,0,0.5824999999999818,0.6625000000001363,5.982500000001892,9.74749999999767,17.387340165261733,2190229504,12596690944,0,0,316.84000000000003,1522906.22,1.42395121425e-05,2968.42,1522906.22,,0,2194.58,0,7393.46,0,99.99399999994785,0,0,94.02104770790716,2415.42,65333,0,203,24428,57.940000000409775,0,0,6.0,5,6,5,5,151,0,648.0777693323199,0,4861.063327599312,0,0.0,1782.2538704644558,0,32403.888466616,0,0,8408.328999479938,648.0777693323199,8862.463495619475,591.64,591.6800000000001,11239.08,1064.96,1070415872,16777216,8388608,285483.16000000003,980532.02,79,6,16384,413,4000,0,0,94.64,0,0.6,0,0,0,4732.0,47.32,112,2000,0,0.2,0,0.2,2366.74,0.9999155027165876,0.2,0.0,0,0,24.06,0,9,0,4662.54,4544.24,0.0,0,0,,,118.6,,2390.4,,109,21.929301317602324,23543644160,,,,,,,591.7,591.6800000000001,1065.06,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000
811,22.67,48.51500000001397,30.084999999999127,0,0,0.5675000000002228,0.7649999999999862,5.8700000000008,9.212499999999636,17.553304259268174,2211135488,12596690944,0,0,609.22,1474885.5,1.42349137038e-05,3014.32,1474885.5,,0,2039.22,0,7416.46,0,99.98400000005496,0,0,94.65344402628008,2367.34,64958,0,578,26668,61.04000000003725,0,0,6.0,5,6,5,5,151,0,407.87463888888885,0,3061.1970277777777,0,0.0,1122.5214,0,20411.81971111111,0,0,5308.332069444444,408.14460555555553,5588.962419444444,579.5,579.5,11035.94,1044.1,1064271872,16777216,8388608,279771.32,963515.68,79,6,16384,295,4000,0,0,92.96,0,0.66,0,0,0,4648.0,46.48,69,2000,0,0.22,0,0.22,2319.52,0.9999051617853726,0.22,0.0,0,0,23.68,0,9,0,4569.22,4453.0,0.0,0,0,,,116.48,,2342.7200000000003,,729,21.92943484768014,23543787520,,,,,,,579.5,579.52,1044.34,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
812,23.11,48.364999999932486,29.654999999998843,0,0,0.5875000000000911,0.9050000000000298,5.950000000000728,9.324999999998912,17.40873600653451,2192924672,12596690944,0,0,321.82000000000005,1468533.8000000005,1.42301898054e-05,2968.8600000000006,1468533.8000000005,,0,2126.4000000000005,0,7140.240000000002,0,99.9759999999078,0,0,94.00562161701292,2343.74,65336,0,200,24351,64.78000000026076,0,0,6.0,5,6,5,5,151,0,513.1734666666667,0,4041.96,0,0.0,1481.92,0,25767.776683333333,0,0,6846.537149999999,518.797,7045.551649999999,573.62,573.58,10918.78,1034.08,1070465024,16777216,8388608,276997.42,952244.76,79,6,16384,413,4000,0,0,91.96,0,0.56,0,0,0,4600.0,46.0,112,2000,0,0.18,0,0.18,2296.44,0.9999216239517204,0.18,0.0,0,0,23.38,0,9,0,4523.88,4408.96,0.0,0,0,,,115.18,,2319.4,,110,21.929495890001427,23543853056,,,,,,,573.66,573.66,1034.24,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000
813,22.44,49.427500000048894,29.065000000005966,0,0,0.5724999999999908,0.9449999999999932,5.724999999997636,8.979999999999563,17.53359927475252,2208653312,12596690944,0,0,318.64,1416424.12,1.42257512594e-05,2979.5,1416424.12,,0,1959.14,0,7117.12,0,100.00800000003072,0,0,94.6521035984253,2281.62,64941,0,595,26313,63.040000000037246,0,0,6.0,5,6,5,5,151,0,486.45869533333337,0,3859.8123446666655,0,0.0,1412.620635,0,24439.719249,0,0,6481.136606333332,492.05239433333327,6670.326949666667,558.5600000000001,558.58,10622.88,1006.32,1063993344,16777216,8388608,269648.16000000003,927120.8,79,6,16384,294,4000,0,0,89.46000000000001,0,0.58,0,0,0,4474.0,44.74,69,2000,0,0.2,0,0.2,2235.5,0.9999105425593776,0.2,0.0,0,0,22.76,0,9,0,4403.900000000001,4292.08,0.0,0,0,,,112.08,,2257.86,,720,21.92946918398588,23543824384,,,,,,,558.62,558.62,1006.46,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
814,22.21,50.01499999989756,28.830000000001743,0,0,0.5475000000000136,0.9124999999999092,5.487500000000182,8.944999999997892,17.671859331123088,2226069504,12596690944,0,0,322.08,1381940.5,1.42211430597e-05,2977.84,1381940.5,,0,1894.32,0,6776.88,0,99.98800000001212,0,0,94.70363001638508,2210.8,65111,0,425,33179,54.42000000039116,0,0,5.833333333333333,5,6,5,5,151,0,390.3486591666667,0,2928.5915750000004,0,0.0,1073.773505,0,19530.45470833333,0,0,5128.3558025,390.45717375,5371.8625275,541.88,541.86,10288.66,973.94,1066778624,16777216,8388608,261261.38,898205.3200000001,79,6,16384,292,4000,0,0,86.66,0,0.58,0,0,0,4332.0,43.32,69,2000,0,0.2,0,0.2,2166.1,0.9999076766837466,0.2,0.0,0,0,22.04,0,9,0,4267.22,4158.88,0.0,0,0,,,108.64,,2187.78,,1320,21.9295035202916,23543861248,,,,,,,541.86,541.88,974.0,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000
815,23.21,49.49500000011176,28.96249999999782,0,0,0.5475000000000135,0.6625000000000796,5.760000000001128,9.662500000000364,17.712602475674416,2231201792,12596690944,0,0,318.56,1484508.7,1.4216574191e-05,2976.2200000000003,1484508.7,,0,2030.06,0,7141.16,0,99.99400000006426,0,0,94.65773122768364,2352.26,65237,14,285,37767,58.799999999813735,0,0,6.0,5,6,5,5,151,0,504.0126875,0,3987.38795,0,0.0,1459.12200625,0,25306.750541666665,0,0,6711.858389583333,509.5429270833334,6914.038960416668,576.26,576.22,10944.5,1036.94,1068843008,16777216,8388608,278010.78,954929.04,79,6,16384,294,4000,0,0,92.16,0,0.56,0,0,0,4608.0,46.08,69,2000,0,0.2,0,0.2,2304.8,0.9999132321041216,0.2,0.0,0,0,23.4,0,9,0,4540.4800000000005,4425.28,0.0,0,0,,,115.46,,2327.84,,1930,21.929480629421107,23543836672,,,,,,,576.28,576.28,1037.04,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000
816,22.94,48.6074999999837,29.524999999997817,0,0,0.5625000000004546,0.8899999999999864,5.847500000000765,9.012499999998909,17.374983904344333,2188673024,12596690944,0,0,315.08,1419946.52,1.42119073072e-05,2968.7200000000003,1419946.52,,0,2002.48,0,7277.66,0,100.00400000007356,0,0,94.16361634514216,2311.38,65325,0,211,24616,57.40000000037253,0,0,6.0,5,6,5,5,151,0,415.9449566974019,0,3120.687241234474,0,0.0,1144.188651319079,0,20810.328619717187,0,0,5478.328699721984,416.0849650979059,5729.343760625638,566.04,565.98,10746.66,1019.1,1070284800,16777216,8388608,273202.12,937695.38,79,6,16384,413,4000,0,0,90.48,0,0.6,0,0,0,4524.0,45.24,112,2000,0,0.2,0,0.2,2264.74,0.9999116974401088,0.2,0.0,0,0,23.02,0,9,0,4461.7,4348.6,0.0,0,0,,,113.42,,2287.38,,99,21.991896402940057,23610847232,,,,,,,566.12,566.12,1019.38,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
817,27.84,45.487500000046566,29.394999999996795,0,0,0.7949999999999591,0.9724999999999112,6.7574999999988,10.96250000000691,17.372577685113043,2188369920,12596690944,0,0,312.68,1773027.34,1.42068007774e-05,2977.86,1773027.34,,0,2530.28,0,8175.68,0,99.99800000002142,0,0,94.12522385640358,2804.38,65296,12,228,24522,61.95999999996275,0,0,6.0,5,6,5,5,151,0,377.78,0,2832.7000000000003,0,0.0,1038.36,0,18868.0,0,0,4991.5,377.54,5209.18,686.92,686.94,13051.54,1236.68,1069809664,16777216,8388608,331465.66000000003,1137923.5,79,6,16384,398,4000,0,0,109.92,0,0.58,0,0,0,5496.0,54.96,112,2000,0,0.2,0,0.2,2748.08,0.9999272272112012,0.2,0.0,0,0,27.86,0,9,0,5413.76,5276.36,0.0,0,0,,,137.68,,2775.56,,109,21.99207189961376,23611035648,,,,,,,686.94,686.96,1236.78,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000
818,34.34,40.7835276239623,30.943192497651246,0,0,1.0722641018978007,0.964787746695702,7.903261282517591,12.224810541676243,17.400671920462102,2191908864,12596690944,0,0,332.6668133010737,2151092.0197556536,1.42009948157e-05,2998.4003519225766,2151092.0197556536,,0,2997.420567475155,0,9273.939733258683,0,99.990002199504,0,0,94.24585079774457,3416.406687465003,65251,0,285,25481,67.94705164858144,0,0,6.0,5,6,5,5,151,0,367.2,0,2754.58,0,0.0,1009.88,0,18359.88,0,0,4861.9800000000005,367.24,5070.38,837.0930325573954,837.0730341572674,15895.768338532916,1506.259499240061,1069072384,16777216,8388608,403811.4350851932,1385368.3705303576,79,6,16384,414,4000,0,0,133.84929205663548,0,0.5999520038396928,0,0,0,6693.464522838173,66.93464522838173,112,2000,0,0.1999840012798976,0,0.1999840012798976,3348.0321574274058,0.999940271763476,0.1999840012798976,0.0,0,0,33.87728981681465,0,9,0,6595.612351011919,6428.285737141028,0.0,0,0,,,167.64658827293815,,3381.5094792416608,,109,21.99227791744812,23611256832,,,,,,,837.1530277577793,837.1330293576514,1506.3994880409566,"[0.09877705 0.02916275 0.09143932 0.04289746 0.02916275 0.02916275
 0.02916275 0.25004704 0.1247413  0.06378175 0.16707432 0.04459078]",64-1000000-4-oltp_read_write_5-0.2,12,8,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000
