id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label
10994,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,346.0,64-1000000-4-oltp_read_write_80-1.0
10995,2GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,350.09,64-1000000-4-oltp_read_write_80-1.0
10996,2GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,347.16,64-1000000-4-oltp_read_write_80-1.0
10997,3GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,355.88,64-1000000-4-oltp_read_write_80-1.0
10998,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,356.43,64-1000000-4-oltp_read_write_80-1.0
10999,3GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,332.92,64-1000000-4-oltp_read_write_80-1.0
11000,3GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,348.61,64-1000000-4-oltp_read_write_80-1.0
11001,4GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,336.9,64-1000000-4-oltp_read_write_80-1.0
11002,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.02,64-1000000-4-oltp_read_write_80-1.0
11003,4GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,350.53,64-1000000-4-oltp_read_write_80-1.0
11004,4GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,343.99,64-1000000-4-oltp_read_write_80-1.0
11005,6GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,342.92,64-1000000-4-oltp_read_write_80-1.0
11006,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,339.92,64-1000000-4-oltp_read_write_80-1.0
11007,6GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,334.88,64-1000000-4-oltp_read_write_80-1.0
11008,6GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,348.16,64-1000000-4-oltp_read_write_80-1.0
11009,8GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,340.42,64-1000000-4-oltp_read_write_80-1.0
11010,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,347.18,64-1000000-4-oltp_read_write_80-1.0
11011,8GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,349.28,64-1000000-4-oltp_read_write_80-1.0
11012,8GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,352.41,64-1000000-4-oltp_read_write_80-1.0
11013,9GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,346.98,64-1000000-4-oltp_read_write_80-1.0
11014,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,352.5,64-1000000-4-oltp_read_write_80-1.0
11015,9GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,352.74,64-1000000-4-oltp_read_write_80-1.0
11016,9GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,345.76,64-1000000-4-oltp_read_write_80-1.0
11017,12GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,351.32,64-1000000-4-oltp_read_write_80-1.0
11018,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,343.94,64-1000000-4-oltp_read_write_80-1.0
11019,12GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,323.77,64-1000000-4-oltp_read_write_80-1.0
11020,12GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,340.67,64-1000000-4-oltp_read_write_80-1.0
11021,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,275.91,64-1000000-4-oltp_read_write_80-1.0
11022,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,303.72,64-1000000-4-oltp_read_write_80-1.0
11023,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,307.63,64-1000000-4-oltp_read_write_80-1.0
11024,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,314.23,64-1000000-4-oltp_read_write_80-1.0
11025,2GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,337.53,64-1000000-4-oltp_read_write_80-1.0
11026,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,340.65,64-1000000-4-oltp_read_write_80-1.0
11027,2GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,336.04,64-1000000-4-oltp_read_write_80-1.0
11028,2GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,346.67,64-1000000-4-oltp_read_write_80-1.0
11029,3GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,355.01,64-1000000-4-oltp_read_write_80-1.0
11030,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,350.76,64-1000000-4-oltp_read_write_80-1.0
11031,3GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,354.3,64-1000000-4-oltp_read_write_80-1.0
11032,3GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,354.84,64-1000000-4-oltp_read_write_80-1.0
11033,4GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,355.47,64-1000000-4-oltp_read_write_80-1.0
11034,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,346.23,64-1000000-4-oltp_read_write_80-1.0
11035,4GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,357.0,64-1000000-4-oltp_read_write_80-1.0
11036,4GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,343.78,64-1000000-4-oltp_read_write_80-1.0
11037,6GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,345.32,64-1000000-4-oltp_read_write_80-1.0
11038,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,348.48,64-1000000-4-oltp_read_write_80-1.0
11039,6GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,340.02,64-1000000-4-oltp_read_write_80-1.0
11040,6GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,343.27,64-1000000-4-oltp_read_write_80-1.0
11041,8GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,351.2,64-1000000-4-oltp_read_write_80-1.0
11042,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,349.59,64-1000000-4-oltp_read_write_80-1.0
11043,8GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,348.04,64-1000000-4-oltp_read_write_80-1.0
11044,8GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,353.77,64-1000000-4-oltp_read_write_80-1.0
11045,9GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,361.63,64-1000000-4-oltp_read_write_80-1.0
11046,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,343.59,64-1000000-4-oltp_read_write_80-1.0
11047,9GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,351.74,64-1000000-4-oltp_read_write_80-1.0
11048,9GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,356.84,64-1000000-4-oltp_read_write_80-1.0
11049,12GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,348.79,64-1000000-4-oltp_read_write_80-1.0
11050,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,347.39,64-1000000-4-oltp_read_write_80-1.0
11051,12GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,347.25,64-1000000-4-oltp_read_write_80-1.0
11052,12GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,356.22,64-1000000-4-oltp_read_write_80-1.0
11053,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,363.2,64-1000000-4-oltp_read_write_80-1.0
11054,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,309.3,64-1000000-4-oltp_read_write_80-1.0
11055,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,371.79,64-1000000-4-oltp_read_write_80-1.0
11056,2GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,449.06,64-1000000-4-oltp_read_write_80-1.0
11057,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,340.59,64-1000000-4-oltp_read_write_80-1.0
11058,2GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,442.07,64-1000000-4-oltp_read_write_80-1.0
11059,3GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,462.66,64-1000000-4-oltp_read_write_80-1.0
11060,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,348.2,64-1000000-4-oltp_read_write_80-1.0
11061,3GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,458.45,64-1000000-4-oltp_read_write_80-1.0
11062,4GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,476.6,64-1000000-4-oltp_read_write_80-1.0
11063,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,347.97,64-1000000-4-oltp_read_write_80-1.0
11064,4GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,474.81,64-1000000-4-oltp_read_write_80-1.0
11065,6GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,480.17,64-1000000-4-oltp_read_write_80-1.0
11066,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,349.13,64-1000000-4-oltp_read_write_80-1.0
11067,6GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,469.26,64-1000000-4-oltp_read_write_80-1.0
11068,8GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,477.59,64-1000000-4-oltp_read_write_80-1.0
11069,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,343.61,64-1000000-4-oltp_read_write_80-1.0
11070,8GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,464.04,64-1000000-4-oltp_read_write_80-1.0
11071,9GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,431.36,64-1000000-4-oltp_read_write_80-1.0
11072,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,337.04,64-1000000-4-oltp_read_write_80-1.0
11073,9GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,473.01,64-1000000-4-oltp_read_write_80-1.0
11074,12GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,472.1,64-1000000-4-oltp_read_write_80-1.0
11075,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.4,64-1000000-4-oltp_read_write_80-1.0
11076,12GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,471.61,64-1000000-4-oltp_read_write_80-1.0
11077,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,307.78,64-1000000-4-oltp_read_write_80-1.0
11078,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,307.31,64-1000000-4-oltp_read_write_80-1.0
11079,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,344.62,64-1000000-4-oltp_read_write_80-1.0
11080,2GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,346.76,64-1000000-4-oltp_read_write_80-1.0
11081,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,352.8,64-1000000-4-oltp_read_write_80-1.0
11082,3GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,350.25,64-1000000-4-oltp_read_write_80-1.0
11083,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,346.95,64-1000000-4-oltp_read_write_80-1.0
11084,4GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,347.21,64-1000000-4-oltp_read_write_80-1.0
11085,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,351.33,64-1000000-4-oltp_read_write_80-1.0
11086,6GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,347.22,64-1000000-4-oltp_read_write_80-1.0
11087,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,354.1,64-1000000-4-oltp_read_write_80-1.0
11088,8GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,349.14,64-1000000-4-oltp_read_write_80-1.0
11089,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,344.66,64-1000000-4-oltp_read_write_80-1.0
11090,9GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,338.4,64-1000000-4-oltp_read_write_80-1.0
11091,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,350.24,64-1000000-4-oltp_read_write_80-1.0
11092,12GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,350.89,64-1000000-4-oltp_read_write_80-1.0
11093,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,329.64,64-1000000-4-oltp_read_write_80-1.0
11094,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,307.6,64-1000000-4-oltp_read_write_80-1.0
11095,2GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,374.07,64-1000000-4-oltp_read_write_80-1.0
11096,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,341.64,64-1000000-4-oltp_read_write_80-1.0
11097,3GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,393.43,64-1000000-4-oltp_read_write_80-1.0
11098,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,351.6,64-1000000-4-oltp_read_write_80-1.0
11099,4GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,398.86,64-1000000-4-oltp_read_write_80-1.0
11100,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,356.44,64-1000000-4-oltp_read_write_80-1.0
11101,6GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,396.71,64-1000000-4-oltp_read_write_80-1.0
11102,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,352.97,64-1000000-4-oltp_read_write_80-1.0
11103,8GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,400.71,64-1000000-4-oltp_read_write_80-1.0
11104,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.62,64-1000000-4-oltp_read_write_80-1.0
11105,9GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,387.78,64-1000000-4-oltp_read_write_80-1.0
11106,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,335.19,64-1000000-4-oltp_read_write_80-1.0
11107,12GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,394.29,64-1000000-4-oltp_read_write_80-1.0
11108,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,347.56,64-1000000-4-oltp_read_write_80-1.0
11109,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,294.17,64-1000000-4-oltp_read_write_80-1.0
11110,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,301.43,64-1000000-4-oltp_read_write_80-1.0
11111,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,307.95,64-1000000-4-oltp_read_write_80-1.0
11112,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,301.98,64-1000000-4-oltp_read_write_80-1.0
11113,2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,345.53,64-1000000-4-oltp_read_write_80-1.0
11114,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.7,64-1000000-4-oltp_read_write_80-1.0
11115,2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,336.46,64-1000000-4-oltp_read_write_80-1.0
11116,2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,342.49,64-1000000-4-oltp_read_write_80-1.0
11117,3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,351.99,64-1000000-4-oltp_read_write_80-1.0
11118,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,349.95,64-1000000-4-oltp_read_write_80-1.0
11119,3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,356.04,64-1000000-4-oltp_read_write_80-1.0
11120,3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,353.95,64-1000000-4-oltp_read_write_80-1.0
11121,4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,353.32,64-1000000-4-oltp_read_write_80-1.0
11122,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,357.6,64-1000000-4-oltp_read_write_80-1.0
11123,4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,354.37,64-1000000-4-oltp_read_write_80-1.0
11124,4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,352.7,64-1000000-4-oltp_read_write_80-1.0
11125,6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,355.22,64-1000000-4-oltp_read_write_80-1.0
11126,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,354.82,64-1000000-4-oltp_read_write_80-1.0
11127,6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,351.62,64-1000000-4-oltp_read_write_80-1.0
11128,6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,352.78,64-1000000-4-oltp_read_write_80-1.0
11129,8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,352.69,64-1000000-4-oltp_read_write_80-1.0
11130,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,351.6,64-1000000-4-oltp_read_write_80-1.0
11131,8GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,357.36,64-1000000-4-oltp_read_write_80-1.0
11132,8GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,353.16,64-1000000-4-oltp_read_write_80-1.0
11133,9GB,2,2,1,ON,1,100,1,25,100,48MB,4000,354.86,64-1000000-4-oltp_read_write_80-1.0
11134,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,353.36,64-1000000-4-oltp_read_write_80-1.0
11135,9GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,352.19,64-1000000-4-oltp_read_write_80-1.0
11136,9GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,347.12,64-1000000-4-oltp_read_write_80-1.0
11137,12GB,2,2,1,ON,1,100,1,25,100,48MB,4000,355.05,64-1000000-4-oltp_read_write_80-1.0
11138,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,348.43,64-1000000-4-oltp_read_write_80-1.0
11139,12GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,348.92,64-1000000-4-oltp_read_write_80-1.0
11140,12GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,353.69,64-1000000-4-oltp_read_write_80-1.0
11141,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,305.83,64-1000000-4-oltp_read_write_80-1.0
11142,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,318.76,64-1000000-4-oltp_read_write_80-1.0
11143,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,322.01,64-1000000-4-oltp_read_write_80-1.0
11144,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,327.85,64-1000000-4-oltp_read_write_80-1.0
11145,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.58,64-1000000-4-oltp_read_write_80-1.0
11146,2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,353.72,64-1000000-4-oltp_read_write_80-1.0
11147,2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,352.28,64-1000000-4-oltp_read_write_80-1.0
11148,2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,346.24,64-1000000-4-oltp_read_write_80-1.0
11149,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,356.42,64-1000000-4-oltp_read_write_80-1.0
11150,3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,354.95,64-1000000-4-oltp_read_write_80-1.0
11151,3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,357.26,64-1000000-4-oltp_read_write_80-1.0
11152,3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,363.21,64-1000000-4-oltp_read_write_80-1.0
11153,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,351.19,64-1000000-4-oltp_read_write_80-1.0
11154,4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,354.13,64-1000000-4-oltp_read_write_80-1.0
11155,4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,361.7,64-1000000-4-oltp_read_write_80-1.0
11156,4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,361.35,64-1000000-4-oltp_read_write_80-1.0
11157,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,346.57,64-1000000-4-oltp_read_write_80-1.0
11158,6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,360.24,64-1000000-4-oltp_read_write_80-1.0
11159,6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,361.9,64-1000000-4-oltp_read_write_80-1.0
11160,6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,358.98,64-1000000-4-oltp_read_write_80-1.0
11161,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,353.22,64-1000000-4-oltp_read_write_80-1.0
11162,8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,358.88,64-1000000-4-oltp_read_write_80-1.0
11163,8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,359.84,64-1000000-4-oltp_read_write_80-1.0
11164,8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,365.27,64-1000000-4-oltp_read_write_80-1.0
11165,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,351.03,64-1000000-4-oltp_read_write_80-1.0
11166,9GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,354.17,64-1000000-4-oltp_read_write_80-1.0
11167,9GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,360.18,64-1000000-4-oltp_read_write_80-1.0
11168,9GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,360.64,64-1000000-4-oltp_read_write_80-1.0
11169,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,354.21,64-1000000-4-oltp_read_write_80-1.0
11170,12GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,359.81,64-1000000-4-oltp_read_write_80-1.0
11171,12GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,360.49,64-1000000-4-oltp_read_write_80-1.0
11172,12GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,360.13,64-1000000-4-oltp_read_write_80-1.0
11173,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,301.82,64-1000000-4-oltp_read_write_80-1.0
11174,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,325.29,64-1000000-4-oltp_read_write_80-1.0
11175,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,325.58,64-1000000-4-oltp_read_write_80-1.0
11176,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,324.67,64-1000000-4-oltp_read_write_80-1.0
11177,2GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,331.45,64-1000000-4-oltp_read_write_80-1.0
11178,2GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,351.52,64-1000000-4-oltp_read_write_80-1.0
11179,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,354.23,64-1000000-4-oltp_read_write_80-1.0
11180,2GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,359.62,64-1000000-4-oltp_read_write_80-1.0
11181,3GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,342.29,64-1000000-4-oltp_read_write_80-1.0
11182,3GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,367.64,64-1000000-4-oltp_read_write_80-1.0
11183,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,372.37,64-1000000-4-oltp_read_write_80-1.0
11184,3GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,360.84,64-1000000-4-oltp_read_write_80-1.0
11185,4GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,351.43,64-1000000-4-oltp_read_write_80-1.0
11186,4GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,370.9,64-1000000-4-oltp_read_write_80-1.0
11187,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,369.37,64-1000000-4-oltp_read_write_80-1.0
11188,4GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,365.93,64-1000000-4-oltp_read_write_80-1.0
11189,6GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,344.7,64-1000000-4-oltp_read_write_80-1.0
11190,6GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,366.46,64-1000000-4-oltp_read_write_80-1.0
11191,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,362.78,64-1000000-4-oltp_read_write_80-1.0
11192,6GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,367.49,64-1000000-4-oltp_read_write_80-1.0
11193,8GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,349.78,64-1000000-4-oltp_read_write_80-1.0
11194,8GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,373.82,64-1000000-4-oltp_read_write_80-1.0
11195,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,363.88,64-1000000-4-oltp_read_write_80-1.0
11196,8GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,366.18,64-1000000-4-oltp_read_write_80-1.0
11197,9GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,337.78,64-1000000-4-oltp_read_write_80-1.0
11198,9GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,368.62,64-1000000-4-oltp_read_write_80-1.0
11199,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,369.89,64-1000000-4-oltp_read_write_80-1.0
11200,9GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,358.4,64-1000000-4-oltp_read_write_80-1.0
11201,12GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,347.9,64-1000000-4-oltp_read_write_80-1.0
11202,12GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,370.16,64-1000000-4-oltp_read_write_80-1.0
11203,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,369.78,64-1000000-4-oltp_read_write_80-1.0
11204,12GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,368.38,64-1000000-4-oltp_read_write_80-1.0
11205,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,336.04,64-1000000-4-oltp_read_write_80-1.0
11206,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,328.96,64-1000000-4-oltp_read_write_80-1.0
11207,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,316.44,64-1000000-4-oltp_read_write_80-1.0
11208,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,337.98,64-1000000-4-oltp_read_write_80-1.0
11209,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,359.11,64-1000000-4-oltp_read_write_80-1.0
11210,2GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,349.88,64-1000000-4-oltp_read_write_80-1.0
11211,2GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,352.52,64-1000000-4-oltp_read_write_80-1.0
11212,2GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,354.69,64-1000000-4-oltp_read_write_80-1.0
11213,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,368.61,64-1000000-4-oltp_read_write_80-1.0
11214,3GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,367.91,64-1000000-4-oltp_read_write_80-1.0
11215,3GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,374.63,64-1000000-4-oltp_read_write_80-1.0
11216,3GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,372.65,64-1000000-4-oltp_read_write_80-1.0
11217,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,367.67,64-1000000-4-oltp_read_write_80-1.0
11218,4GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,375.35,64-1000000-4-oltp_read_write_80-1.0
11219,4GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,380.21,64-1000000-4-oltp_read_write_80-1.0
11220,4GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,381.33,64-1000000-4-oltp_read_write_80-1.0
11221,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,374.85,64-1000000-4-oltp_read_write_80-1.0
11222,6GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,375.83,64-1000000-4-oltp_read_write_80-1.0
11223,6GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,371.77,64-1000000-4-oltp_read_write_80-1.0
