id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache
490,199.21,89.17062500005707,5.571249999999624,0,0.0,0.1312499999999907,0.1187499999999985,1.32375000000016,2.4487499999999045,12.15457644301138,8211034112,67555082240,0,0,6.343932464e-06,,0,0,91.85741036768545,4180.82,348160,44566,490,24324,21.220000000204887,0,0,6.0,5,6,5,5,151,0,190.0,0,7599.44,0,0,3609.54,0,75991.02,0.0,0,19389.0,380.0,19288.8,190.0,189.98,79600.52,380.0,5704253440,16777216,8388608,164783.82,7705241.600000001,79,2,16384,399,4000,0,0,759.94,0,0.54,0,0,0,37998.24,380.0,112,2000,0,0.18,0,0.18,3799.52,0.99995262783904,0.18,0.0,0,0,190.36,0,9,0,4939.4800000000005,1900.0,0.0,0,0,,,190.0,3039.8,,3989.52,,105,21.74654442280537,23347433472,,,,,,190.0,190.0,380.0,4170316.56,4168803.02,3508.52,3120.08,99.99399999994785,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
491,210.97,89.03609639037373,5.616313368663297,0,0.0,0.1349865013498949,0.1131136886311263,1.3629887011298831,2.473502649736216,12.297746793476476,8307752960,67555082240,0,0,6.3406502779e-06,,0,0,91.95090929076964,4275.76,375589,148077,622,22742,24.087591240950424,0,0,6.0,5,6,5,5,151,0,194.3,0,7771.98,0,0,3691.5,0,77720.84,0.0,0,19849.2,388.6,19736.32,194.3,194.28,81412.26,388.6,6153650176,16777216,8388608,168522.9,7880592.32,79,2,16384,414,4000,0,0,777.24,0,0.58,0,0,0,38858.82,388.6,112,2000,0,0.2,0,0.2,3885.78,0.999948532931204,0.2,0.0,0,0,194.68,0,9,0,5051.56,1943.0,0.0,0,0,,,194.3,3108.86,,4080.08,,117,21.71926995062401,23318151168,,,,,,194.3,194.3,388.6,4142996.02039796,4141658.7941205874,3549.0050994900507,3267.593240675932,100.00000000000932,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
492,214.09,89.16483351669372,5.503199680032193,0,0.0,0.1324867513249317,0.1112388761123746,1.3436156384363267,2.485376462353905,12.940591550081422,8742027264,67555082240,0,0,6.3370919466e-06,,0,0,91.87850840486512,4247.430102795888,364332,224922,570,24202,30.34696530378628,0,0,6.0,5,6,5,5,151,0,192.99228030878768,0,7720.471181152754,0,0,3667.0333186672538,0,77188.25246990121,0.0,0,19716.85132594696,385.9845606175753,19603.95584176633,192.99228030878768,192.99228030878768,80855.20579176834,385.9845606175753,5969215488,16777216,8388608,167401.28394864206,7827162.493500261,79,2,16384,413,4000,0,0,771.9291228350867,0,0.5999760009599616,0,0,0,38593.79624815008,385.96456141754334,112,2000,0,0.1999920003199872,0,0.1999920003199872,3860.045598176073,0.9999481918972128,0.1999920003199872,0.0,0,0,193.39226430942765,0,9,0,5017.979280828768,1929.922803087877,0.0,0,0,,193.0122795088197,192.99228030878768,3088.3764649414024,,4053.037878484861,,118,21.74682292839625,23347732480,,,,,,192.99228030878768,192.99228030878768,385.9845606175753,4235404.949505049,4233895.590440956,3491.830816918308,3110.0689931006896,99.97400259979496,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
493,216.06,89.12375000001337,5.644374999999628,0,0.0,0.1306250000000161,0.1081250000000047,1.3275000000000143,2.414999999999622,12.82013394822269,8660652032,67555082240,0,0,6.3336885188e-06,,0,0,91.89607734485767,4313.26,374767,411040,625,22608,21.700000000186257,0,0,6.0,5,6,5,5,151,0,195.98,0,7840.12,0,0,3723.92,0,78396.90000000001,0.0,0,19994.86,391.98,19894.62,195.96,195.98,82120.72,391.98,6140182528,16777216,8388608,169995.54,7948769.78,79,2,16384,413,4000,0,0,784.0,0,0.56,0,0,0,39196.9,392.0,112,2000,0,0.18,0,0.18,3919.88,0.9999540823354744,0.18,0.0,0,0,196.38,0,9,0,5095.8,1959.84,0.0,0,0,,196.0,195.98,3136.2200000000003,,4115.86,,124,21.723207180347217,23322378240,,,,,,195.98,195.98,392.0,4124989.21,4123473.71,3540.84,3180.2200000000003,100.01400000008287,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
494,219.47,89.07500000004073,5.536874999999555,0,0.0,0.1249999999999538,0.1118750000000261,1.3487499999999957,2.5043750000000955,13.772505083993508,9304027136,67555082240,0,0,6.3300985302e-06,,0,0,91.78905584694364,4272.16,357532,690462,582,24773,21.6199999996461,0,0,6.0,5,6,5,5,151,0,194.08,0,7765.400000000001,0,0,3688.44,0,77644.42,0.0,0,19805.1,388.16,19704.84,194.06,194.08,81332.82,388.16,5857804288,16777216,8388608,168369.74,7872641.54,79,2,16384,413,4000,0,0,776.46,0,0.58,0,0,0,38818.42,388.2,112,2000,0,0.18,0,0.18,3882.56,0.9999536409854896,0.18,0.0,0,0,194.5,0,9,0,5047.08,1940.8,0.0,0,0,,194.14,194.08,3106.54,,4076.64,,122,21.7474829484952,23348441088,,,,,,194.08,194.08,388.18,4270341.59,4268787.89,3572.6800000000003,3114.24,100.01799999992362,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
495,221.27,89.02812499995346,5.599375000000123,0,0.0,0.1331250000000317,0.1200000000000133,1.3256250000001726,2.465000000000088,14.286003586989338,9650921472,67555082240,0,0,6.3264851906e-06,,0,0,91.81035216536226,4246.46,369170,809841,637,23202,19.81999999983236,0,0,6.0,5,6,5,5,151,0,192.94,0,7718.56,0,0,3666.12,0,77175.34,0.0,0,19713.26,385.88,19600.36,192.94,192.96,80841.44,385.88,6048481280,16777216,8388608,167367.0,7825589.18,79,2,16384,413,4000,0,0,771.76,0,0.62,0,0,0,38587.34,385.88,112,2000,0,0.2,0,0.2,3859.08,0.9999481768620054,0.2,0.0,0,0,193.36,0,9,0,5016.74,1929.48,0.0,0,0,,192.96,192.96,3087.64,,4052.06,,124,21.74728456095101,23348228096,,,,,,,192.96,385.88,4254538.86,4253024.66,3487.46,3232.4,100.01399999996649,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
496,222.21,89.08874999995169,5.539375000000063,0,0.0,0.1312499999999659,0.1181249999999902,1.3337500000001223,2.4806250000009418,14.886151286550486,10056351744,67555082240,0,0,6.3229284608e-06,,0,0,91.75071410551766,4224.72,360140,1212089,635,25128,22.600000000093136,0,0,6.0,5,6,5,5,151,0,191.98,0,7679.22,0,0,3647.42,0,76789.96,0.0,0,19616.0,383.96,19503.12,191.98,191.98,80437.36,383.96,5900533760,16777216,8388608,166508.38,7786324.3,79,2,16384,414,4000,0,0,767.9200000000001,0,0.58,0,0,0,38393.96,383.96,112,2000,0,0.2,0,0.2,3839.4,0.9999479112407544,0.2,0.0,0,0,192.36,0,9,0,4991.22,1919.8,0.0,0,0,,,191.98,3071.76,,4031.38,,124,21.746239211198915,23347105792,,,,,,191.98,191.98,383.96,4231649.56,4230136.399999999,3525.36,3126.2200000000003,99.97999999998136,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
497,143.51,89.95000000001164,5.34999999999957,0,0.0,0.1024999999999956,0.0987499999999901,1.150625000000218,2.1812499999995225,4.450292064362088,3006398464,67555082240,0,0,6.3196039104e-06,,0,0,90.63108288674012,3117.6800000000003,65274,161,101,7686,29.29999999981373,0,0,6.0,5,6,5,5,151,0,141.64,0,5666.38,0,0,2691.32,0,56662.3,0.0,0,14559.08,283.32,14433.46,141.64,141.64,59353.58,283.3,1069449216,16777216,8388608,122884.62,5747194.88,79,2,16384,414,4000,0,0,566.64,0,0.66,0,0,0,28331.78,283.32,112,2000,0,0.22,0,0.22,2832.96,0.999922348738873,0.22,0.0,0,0,142.1,0,9,0,3682.88,1416.56,0.0,0,0,,,141.66,2266.66,,2974.62,,95,21.74589966328674,23346741248,,,,,,141.66,,283.32,3101146.48,3099634.8,3450.34,2779.02,99.98599999991713,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000
498,143.56,89.7478848731145,5.467828069684269,0,0.0,0.0993809628577841,0.1037562253735168,1.1731953917235023,2.2451347080838544,4.454281650209126,3009093632,67555082240,0,0,6.3170611361e-06,,0,0,90.44740885718456,3084.126730138411,65430,0,106,7720,26.25557533429653,0,0,6.0,5,6,5,5,151,0,140.15121209696775,0,5605.44843587487,0,0,2662.412993039443,0,56047.7038163053,0.0,0,14352.148171853749,280.3024241939355,14251.980158412673,140.15121209696775,140.15121209696775,58710.03680294423,280.3024241939355,1072005120,16777216,8388608,121562.00496039682,5684009.000720057,79,2,16384,413,4000,0,0,560.524841987359,0,0.5200416033282662,0,0,0,28022.521801744137,280.2624209936795,112,2000,0,0.1800144011520921,0,0.1800144011520921,2802.5442035362826,0.9999357716324708,0.1800144011520921,0.0,0,0,140.47123769901592,0,9,0,3643.491479318345,1401.5121209696774,0.0,0,0,,140.15121209696775,140.15121209696775,2242.199375950076,,2942.6954156332504,,102,21.71671761856508,23315410944,,,,,,140.15121209696775,140.15121209696775,280.3024241939355,3067544.542672561,3066031.971918316,3484.9090945456733,2710.10260615637,99.97999879997364,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
499,140.25,89.93000000002213,5.396874999999682,0,0.0,0.1012499999999789,0.098749999999999,1.1331249999998363,2.2131250000015825,4.451947318064569,3007516672,67555082240,0,0,6.3145286826e-06,,0,0,90.47626936324548,3042.7200000000003,65435,0,101,7439,19.619999999646097,0,0,6.0,5,6,5,5,151,0,138.24,0,5530.06,0,0,2626.62,0,55285.26,0.0,0,14186.18,276.48,14073.34,138.24,138.24,57911.74,276.46,1072087040,16777216,8388608,119920.02,5607566.48,79,2,16384,414,4000,0,0,552.9,0,0.56,0,0,0,27642.68,276.44,112,2000,0,0.2,0,0.2,2764.86,0.9999276688390126,0.2,0.0,0,0,138.58,0,9,0,3594.28,1382.4,0.0,0,0,,138.26,138.24,2212.16,,2903.1,,106,21.74620869003828,23347073024,,,,,,138.24,138.24,276.48,3017685.79,3016171.76,3430.2000000000003,2675.9,99.9639999999199,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000
500,141.21,89.94102146130045,5.468453107186417,0,0.0,0.0975058503509963,0.0887553253194971,1.1250675040502152,2.1370032201922204,4.4589139352959535,3012222976,67555082240,0,0,6.3120949573e-06,,0,0,90.51573699096733,3045.94,65185,238,113,7569,20.035202112163976,0,0,6.0,5,6,5,5,151,0,138.38,0,5535.900000000001,0,0,2629.36,0,55350.3,0.0,0,14202.58,276.76,14089.68,138.38,138.38,57980.26,276.76,1067991040,16777216,8388608,120052.94,5613676.08,79,2,16384,415,4000,0,0,553.54,0,0.6,0,0,0,27674.3,276.76,112,2000,0,0.2,0,0.2,2767.76,0.9999277446205872,0.2,0.0,0,0,138.78,0,9,0,3598.06,1383.8,0.0,0,0,,138.4,138.38,2214.54,,2906.14,,108,21.72039541842279,23319359488,,,,,,138.38,138.38,276.76,3011046.552793168,3009537.242234534,3418.425105506331,2661.4796887813272,99.9619977198688,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000
501,141.51,89.91312499996273,5.427500000000349,0,0.0,0.0968749999999936,0.0881250000000051,1.154999999999859,2.189374999999416,4.457058595981067,3010969600,67555082240,0,0,6.3096111822e-06,,0,0,90.5092673410783,3118.34,65426,2,108,7671,26.52000000001863,0,0,5.833333333333333,5,6,5,5,151,0,141.68,0,5667.4400000000005,0,0,2691.82,0,56659.36,0.0,0,14561.44,283.36,14435.82,141.68,141.68,59351.08,283.34000000000003,1071939584,16777216,8388608,122912.98,5747368.5,79,2,16384,414,4000,0,0,566.64,0,0.68,0,0,0,28334.0,283.34000000000003,112,2000,0,0.22,0,0.22,2833.5,0.9999223635362704,0.22,0.0,0,0,142.14,0,9,0,3683.58,1416.8,0.0,0,0,,141.68,141.68,2267.12,,2975.18,,107,21.746021747929323,23346872320,,,,,,141.68,141.68,283.36,3069922.27,3068371.3200000003,3485.08,2689.94,99.99199999996928,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000
502,140.08,89.916249999922,5.506875000000036,0,0.0,0.0924999999999229,0.090624999999969,1.0975000000001105,2.123124999999561,4.459556634535744,3012657152,67555082240,0,0,6.3070545083e-06,,0,0,90.47653387002669,2991.92,65421,0,115,7804,21.660000000149005,0,0,6.0,5,6,5,5,151,0,135.94,0,5437.72,0,0,2582.78,0,54366.5,0.0,0,13956.26,271.88,13843.34,135.94,135.92000000000002,56949.2,271.84000000000003,1071857664,16777216,8388608,117931.38,5514189.88,79,2,16384,413,4000,0,0,543.6800000000001,0,0.62,0,0,0,27186.0,271.86,112,2000,0,0.2,0,0.2,2718.68,0.9999264402989468,0.2,0.0,0,0,136.36,0,9,0,3534.3,1359.32,0.0,0,0,,135.96,,2175.24,,2854.6,,103,21.72270358119657,23321837568,,,,,,135.94,135.94,271.88,2986800.2800000003,2985292.56,3386.12,2614.9,99.93000000005122,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000
503,124.6,90.35687500004131,5.017500000000496,0,0.0,0.0931249999999863,0.0987500000000078,1.0931249999997876,2.207499999999072,4.4628792683414815,3014901760,67555082240,0,0,6.3047211663e-06,,0,0,90.6389440308376,2715.68,65429,0,107,7663,23.58000000007451,0,0,6.0,5,6,5,5,151,0,123.38,0,4935.36,0,0,2344.08,0,49354.0,0.0,0,12715.04,246.8,12589.42,123.38,123.38,51698.08,246.8,1071988736,16777216,8388608,107045.68,5006474.0200000005,79,2,16384,414,4000,0,0,493.54,0,0.66,0,0,0,24680.0,246.8,112,2000,0,0.22,0,0.22,2467.46,0.9999108474356482,0.22,0.0,0,0,123.84,0,9,0,3207.7200000000003,1233.88,0.0,0,0,,,123.38,1974.2,,2590.84,,103,21.746113311411253,23346970624,,,,,,123.4,123.38,246.8,2660164.58,2658705.52,2956.94,2616.52,99.98399999993852,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000
504,140.88,89.89250000000175,5.386875000000032,0,0.0,0.0962500000000119,0.0993750000000073,1.146250000000009,2.1831250000013256,4.457883191232128,3011526656,67555082240,0,0,6.3022774534e-06,,0,0,90.45525264944573,3072.46,65429,0,107,7571,18.75999999977648,0,0,5.666666666666667,5,6,5,5,151,0,139.58,0,5584.0,0,0,2652.2200000000003,0,55827.94,0.0,0,14350.92,279.16,14225.28,139.58,139.58,58479.96,279.16,1071988736,16777216,8388608,121100.9,5662970.16,79,2,16384,398,4000,0,0,558.32,0,0.68,0,0,0,27917.56,279.16,112,2000,0,0.22,0,0.22,2791.8,0.9999212040028368,0.22,0.0,0,0,140.06,0,9,0,3629.3,1395.8,0.0,0,0,,139.62,139.58,2233.8,,2931.38,,109,21.746437598743107,23347318784,,,,,,139.58,139.58,279.18,3057030.37,3055530.93,3478.26,2691.5,100.00600000005215,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
505,148.13,89.66437500005125,5.53687500000001,0,0.0,0.1024999999999707,0.0912500000000076,1.1724999999998431,2.2312500000002164,4.44950384831327,3005865984,67555082240,0,0,6.2997258444e-06,,0,0,90.50690247968328,3292.84,65430,0,106,7633,21.24000000022352,0,0,6.0,5,6,5,5,151,0,149.6,0,5984.78,0,0,2842.6,0,59840.44,0.0,0,15337.7,299.24,15224.8,149.6,149.58,62683.0,299.24,1072005120,16777216,8388608,129779.12,6069207.74,79,2,16384,413,4000,0,0,598.4,0,0.58,0,0,0,29924.0,299.22,112,2000,0,0.2,0,0.2,2992.2000000000003,0.999933164015506,0.2,0.0,0,0,150.0,0,9,0,3889.86,1496.08,0.0,0,0,,149.62,,2394.02,,3141.8,,105,21.746750440639715,23347654656,,,,,,149.62,,299.24,3279869.04,3278364.77,3716.5,2680.44,99.98599999991713,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000
506,157.89,89.36749999997846,5.727499999999964,0,0.0,0.1043749999999903,0.1062500000000064,1.1643750000000066,2.303124999999397,4.461321025844995,3013849088,67555082240,0,0,6.2971458454e-06,,0,0,90.55797180796688,3467.7200000000003,65430,5,101,8011,23.47999999998137,0,0,6.0,5,6,5,5,151,0,157.52,0,6302.76,0,0,2993.66,0,63020.04,0.0,0,16137.74,315.04,16024.82,157.52,157.5,66013.66,315.04,1072005120,16777216,8388608,136663.42,6390834.98,79,2,16384,399,4000,0,0,630.22,0,0.6,0,0,0,31507.62,315.08,112,2000,0,0.2,0,0.2,3151.2000000000003,0.9999365361426668,0.2,0.0,0,0,157.94,0,9,0,4096.32,1575.2,0.0,0,0,,157.56,157.52,2521.4,,3308.7200000000003,,98,21.746532977370126,23347421184,,,,,,157.52,157.52,315.06,3441665.27,3440123.28,3895.46,2574.52,99.99199999996928,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000
507,164.96,89.1043750000099,5.811249999999516,0,0.0,0.1025000000000098,0.113124999999977,1.206874999999883,2.4006250000014684,4.450516402775975,3006550016,67555082240,0,0,6.2943882496e-06,,0,0,90.61855089487932,3626.52,65217,215,104,7745,20.33999999985099,0,0,6.0,5,6,5,5,151,0,164.76,0,6591.4400000000005,0,0,3130.78,0,65905.64,0.0,0,16867.54,329.52,16754.62,164.76,164.76,69036.28,329.52,1068515328,16777216,8388608,142927.46,6683233.18,79,2,16384,413,4000,0,0,659.12,0,0.6,0,0,0,32951.46,329.56,112,2000,0,0.2,0,0.2,3295.52,0.9999393152330902,0.2,0.0,0,0,165.18,0,9,0,4284.08,1647.6,0.0,0,0,,164.76,164.76,2636.76,,3460.28,,96,21.746838188976568,23347748864,,,,,,164.76,164.76,329.54,3607595.79,3606143.12,4077.8,2600.66,99.99800000002142,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000
508,166.06,89.13937499996972,5.849999999999227,0,0.0,0.118124999999992,0.1106250000000201,1.1862499999998877,2.373124999999277,4.46274587793323,3014811648,67555082240,0,0,6.2915806091e-06,,0,0,90.67945011952416,3595.62,65435,0,101,8099,20.84000000031665,0,0,6.0,5,6,5,5,151,0,163.38,0,6535.34,0,0,3104.14,0,65347.2,0.0,0,16729.48,326.78000000000003,16616.58,163.38,163.38,68451.26,326.78000000000003,1072087040,16777216,8388608,141718.84,6627262.5600000005,79,2,16384,416,4000,0,0,653.5,0,0.58,0,0,0,32678.0,326.78000000000003,112,2000,0,0.2,0,0.2,3267.46,0.9999387941217877,0.2,0.0,0,0,163.78,0,9,0,4247.78,1633.84,0.0,0,0,,163.38,163.38,2614.2000000000003,,3430.86,,103,21.748268868381803,23349284864,,,,,,163.38,163.38,326.8,3577382.22,3575903.85,4034.56,2469.98,100.00599999993574,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000
509,166.55,89.23856294130381,5.749784961293688,0,0.0,0.10876957852411,0.0700126022683997,1.221469864575678,2.5692124582439284,4.470009591982986,3019718656,67555082240,0,0,6.2886870023e-06,,0,0,90.71775035866898,3657.92,65166,251,119,7710,24.64643635869358,0,0,6.0,5,6,5,5,151,0,166.16,0,6648.56,0,0,3157.9,0,66470.0,0.0,0,17008.36,332.32,16895.46,166.16,166.18,69627.88,332.32,1067679744,16777216,8388608,144156.4,6740647.46,79,2,16384,413,4000,0,0,664.7,0,0.6,0,0,0,33234.0,332.34000000000003,112,2000,0,0.2,0,0.2,3324.1,0.9999398369581568,0.2,0.0,0,0,166.56,0,9,0,4321.16,1661.68,0.0,0,0,,166.22,166.18,2659.76,,3490.28,,96,21.74761266342794,23348580352,,,,,,,,332.32,3647859.314676642,3646362.415234743,4107.559360684923,2337.5407573363204,99.9879978395832,"[0.29318673 0.01770007 0.14945926 0.09253785 0.01481615 0.03262437
 0.05803893 0.07707282 0.08860851 0.06131939 0.06225667 0.05237924]",64-1000000-4-oltp_read_write_80-0.2,64,32,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000
