id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label
465,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,260.97,64-1000000-4-oltp_read_write_80-1.0
466,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,263.28,64-1000000-4-oltp_read_write_80-1.0
467,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,265.42,64-1000000-4-oltp_read_write_80-1.0
468,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,79.18,64-1000000-4-oltp_read_write_50-0.2
469,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,83.11,64-1000000-4-oltp_read_write_50-0.2
470,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,90.47,64-1000000-4-oltp_read_write_50-0.2
471,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,100.57,64-1000000-4-oltp_read_write_50-0.2
472,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,78.27,64-1000000-4-oltp_read_write_50-0.2
473,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,78.45,64-1000000-4-oltp_read_write_50-0.2
474,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,68.25,64-1000000-4-oltp_read_write_50-0.2
475,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,78.47,64-1000000-4-oltp_read_write_50-0.2
476,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,85.35,64-1000000-4-oltp_read_write_50-0.2
477,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,80.3,64-1000000-4-oltp_read_write_50-0.2
478,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,86.26,64-1000000-4-oltp_read_write_50-0.2
479,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,78.09,64-1000000-4-oltp_read_write_50-0.2
480,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,79.93,64-1000000-4-oltp_read_write_50-0.2
481,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,80.65,64-1000000-4-oltp_read_write_50-0.2
482,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,80.61,64-1000000-4-oltp_read_write_50-0.2
483,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,77.77,64-1000000-4-oltp_read_write_50-0.2
484,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,81.94,64-1000000-4-oltp_read_write_50-0.2
485,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,81.53,64-1000000-4-oltp_read_write_50-0.2
486,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,83.86,64-1000000-4-oltp_read_write_50-0.2
487,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,79.15,64-1000000-4-oltp_read_write_50-0.2
488,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,93.97,64-1000000-4-oltp_read_write_50-0.2
489,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,109.15,64-1000000-4-oltp_read_write_50-0.2
490,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,112.06,64-1000000-4-oltp_read_write_50-0.2
491,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,62.64,64-1000000-4-oltp_read_write_50-0.2
492,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,79.37,64-1000000-4-oltp_read_write_50-0.2
493,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,80.06,64-1000000-4-oltp_read_write_50-0.2
494,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,80.51,64-1000000-4-oltp_read_write_50-0.2
495,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,78.35,64-1000000-4-oltp_read_write_50-0.2
496,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,68.02,64-1000000-4-oltp_read_write_50-0.2
497,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,69.18,64-1000000-4-oltp_read_write_50-0.2
498,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,70.2,64-1000000-4-oltp_read_write_50-0.2
499,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,65.81,64-1000000-4-oltp_read_write_50-0.2
500,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,79.33,64-1000000-4-oltp_read_write_50-0.2
501,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,82.92,64-1000000-4-oltp_read_write_50-0.2
502,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,83.79,64-1000000-4-oltp_read_write_50-0.2
503,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,74.51,64-1000000-4-oltp_read_write_50-0.2
504,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,80.39,64-1000000-4-oltp_read_write_50-0.2
505,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,80.09,64-1000000-4-oltp_read_write_50-0.2
506,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,80.2,64-1000000-4-oltp_read_write_50-0.2
507,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.84,64-1000000-4-oltp_read_write_50-0.6
508,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,93.68,64-1000000-4-oltp_read_write_50-0.6
509,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,105.34,64-1000000-4-oltp_read_write_50-0.6
510,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,119.24,64-1000000-4-oltp_read_write_50-0.6
511,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,83.78,64-1000000-4-oltp_read_write_50-0.6
512,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.81,64-1000000-4-oltp_read_write_50-0.6
513,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,74.47,64-1000000-4-oltp_read_write_50-0.6
514,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.3,64-1000000-4-oltp_read_write_50-0.6
515,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,92.02,64-1000000-4-oltp_read_write_50-0.6
516,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,87.15,64-1000000-4-oltp_read_write_50-0.6
517,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,92.64,64-1000000-4-oltp_read_write_50-0.6
518,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.82,64-1000000-4-oltp_read_write_50-0.6
519,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,87.56,64-1000000-4-oltp_read_write_50-0.6
520,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,87.6,64-1000000-4-oltp_read_write_50-0.6
521,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,87.07,64-1000000-4-oltp_read_write_50-0.6
522,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,83.31,64-1000000-4-oltp_read_write_50-0.6
523,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,87.66,64-1000000-4-oltp_read_write_50-0.6
524,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,90.34,64-1000000-4-oltp_read_write_50-0.6
525,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,91.38,64-1000000-4-oltp_read_write_50-0.6
526,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.43,64-1000000-4-oltp_read_write_50-0.6
527,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,100.2,64-1000000-4-oltp_read_write_50-0.6
528,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,116.54,64-1000000-4-oltp_read_write_50-0.6
529,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,121.72,64-1000000-4-oltp_read_write_50-0.6
530,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,66.8,64-1000000-4-oltp_read_write_50-0.6
531,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,85.4,64-1000000-4-oltp_read_write_50-0.6
532,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.74,64-1000000-4-oltp_read_write_50-0.6
533,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,86.35,64-1000000-4-oltp_read_write_50-0.6
534,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.54,64-1000000-4-oltp_read_write_50-0.6
535,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,74.88,64-1000000-4-oltp_read_write_50-0.6
536,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,73.84,64-1000000-4-oltp_read_write_50-0.6
537,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,75.4,64-1000000-4-oltp_read_write_50-0.6
538,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,69.15,64-1000000-4-oltp_read_write_50-0.6
539,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.97,64-1000000-4-oltp_read_write_50-0.6
540,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,92.22,64-1000000-4-oltp_read_write_50-0.6
541,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,92.68,64-1000000-4-oltp_read_write_50-0.6
542,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,80.75,64-1000000-4-oltp_read_write_50-0.6
543,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,86.71,64-1000000-4-oltp_read_write_50-0.6
544,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,86.62,64-1000000-4-oltp_read_write_50-0.6
545,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,86.02,64-1000000-4-oltp_read_write_50-0.6
546,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,157.52,64-1000000-4-oltp_read_write_50-1.0
547,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,192.12,64-1000000-4-oltp_read_write_50-1.0
548,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,217.12,64-1000000-4-oltp_read_write_50-1.0
549,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,226.28,64-1000000-4-oltp_read_write_50-1.0
550,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,159.25,64-1000000-4-oltp_read_write_50-1.0
551,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,155.56,64-1000000-4-oltp_read_write_50-1.0
552,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,147.14,64-1000000-4-oltp_read_write_50-1.0
553,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,158.91,64-1000000-4-oltp_read_write_50-1.0
554,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,178.55,64-1000000-4-oltp_read_write_50-1.0
555,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,157.97,64-1000000-4-oltp_read_write_50-1.0
556,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,182.65,64-1000000-4-oltp_read_write_50-1.0
557,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,158.53,64-1000000-4-oltp_read_write_50-1.0
558,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,159.8,64-1000000-4-oltp_read_write_50-1.0
559,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,167.07,64-1000000-4-oltp_read_write_50-1.0
560,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,158.15,64-1000000-4-oltp_read_write_50-1.0
561,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,161.47,64-1000000-4-oltp_read_write_50-1.0
562,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,158.44,64-1000000-4-oltp_read_write_50-1.0
563,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,165.53,64-1000000-4-oltp_read_write_50-1.0
564,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,171.6,64-1000000-4-oltp_read_write_50-1.0
565,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,160.16,64-1000000-4-oltp_read_write_50-1.0
566,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,185.3,64-1000000-4-oltp_read_write_50-1.0
567,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,194.83,64-1000000-4-oltp_read_write_50-1.0
568,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,194.29,64-1000000-4-oltp_read_write_50-1.0
569,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,136.96,64-1000000-4-oltp_read_write_50-1.0
570,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,157.18,64-1000000-4-oltp_read_write_50-1.0
571,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,159.49,64-1000000-4-oltp_read_write_50-1.0
572,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,159.11,64-1000000-4-oltp_read_write_50-1.0
573,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,158.89,64-1000000-4-oltp_read_write_50-1.0
574,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,149.84,64-1000000-4-oltp_read_write_50-1.0
575,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,151.0,64-1000000-4-oltp_read_write_50-1.0
576,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,149.83,64-1000000-4-oltp_read_write_50-1.0
577,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,105.37,64-1000000-4-oltp_read_write_50-1.0
578,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,161.36,64-1000000-4-oltp_read_write_50-1.0
579,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,170.56,64-1000000-4-oltp_read_write_50-1.0
580,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,171.5,64-1000000-4-oltp_read_write_50-1.0
581,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,146.96,64-1000000-4-oltp_read_write_50-1.0
582,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,158.15,64-1000000-4-oltp_read_write_50-1.0
583,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,159.52,64-1000000-4-oltp_read_write_50-1.0
584,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,158.34,64-1000000-4-oltp_read_write_50-1.0
585,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.42,64-1000000-4-oltp_read_write_20-0.2
586,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,60.9,64-1000000-4-oltp_read_write_20-0.2
587,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,71.2,64-1000000-4-oltp_read_write_20-0.2
588,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,78.43,64-1000000-4-oltp_read_write_20-0.2
589,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,58.82,64-1000000-4-oltp_read_write_20-0.2
590,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.28,64-1000000-4-oltp_read_write_20-0.2
591,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,53.1,64-1000000-4-oltp_read_write_20-0.2
592,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.08,64-1000000-4-oltp_read_write_20-0.2
593,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,62.13,64-1000000-4-oltp_read_write_20-0.2
594,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.89,64-1000000-4-oltp_read_write_20-0.2
595,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,61.91,64-1000000-4-oltp_read_write_20-0.2
596,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.11,64-1000000-4-oltp_read_write_20-0.2
597,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,58.42,64-1000000-4-oltp_read_write_20-0.2
598,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,58.45,64-1000000-4-oltp_read_write_20-0.2
599,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.78,64-1000000-4-oltp_read_write_20-0.2
600,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,58.0,64-1000000-4-oltp_read_write_20-0.2
601,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.81,64-1000000-4-oltp_read_write_20-0.2
602,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,59.8,64-1000000-4-oltp_read_write_20-0.2
603,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,60.37,64-1000000-4-oltp_read_write_20-0.2
604,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.95,64-1000000-4-oltp_read_write_20-0.2
605,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,66.0,64-1000000-4-oltp_read_write_20-0.2
606,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,76.07,64-1000000-4-oltp_read_write_20-0.2
607,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,75.56,64-1000000-4-oltp_read_write_20-0.2
608,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,43.57,64-1000000-4-oltp_read_write_20-0.2
609,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,56.97,64-1000000-4-oltp_read_write_20-0.2
610,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,56.78,64-1000000-4-oltp_read_write_20-0.2
611,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,57.41,64-1000000-4-oltp_read_write_20-0.2
612,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,56.81,64-1000000-4-oltp_read_write_20-0.2
613,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,51.67,64-1000000-4-oltp_read_write_20-0.2
614,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,50.81,64-1000000-4-oltp_read_write_20-0.2
615,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,50.01,64-1000000-4-oltp_read_write_20-0.2
616,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,44.56,64-1000000-4-oltp_read_write_20-0.2
617,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.87,64-1000000-4-oltp_read_write_20-0.2
618,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,62.32,64-1000000-4-oltp_read_write_20-0.2
619,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,62.91,64-1000000-4-oltp_read_write_20-0.2
620,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,55.58,64-1000000-4-oltp_read_write_20-0.2
621,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,58.35,64-1000000-4-oltp_read_write_20-0.2
622,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,57.58,64-1000000-4-oltp_read_write_20-0.2
623,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,57.32,64-1000000-4-oltp_read_write_20-0.2
624,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,63.09,64-1000000-4-oltp_read_write_20-0.6
625,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,71.13,64-1000000-4-oltp_read_write_20-0.6
626,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.6,64-1000000-4-oltp_read_write_20-0.6
627,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,87.25,64-1000000-4-oltp_read_write_20-0.6
628,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,62.67,64-1000000-4-oltp_read_write_20-0.6
629,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.6,64-1000000-4-oltp_read_write_20-0.6
630,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,59.14,64-1000000-4-oltp_read_write_20-0.6
631,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.53,64-1000000-4-oltp_read_write_20-0.6
632,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,68.13,64-1000000-4-oltp_read_write_20-0.6
633,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,64.04,64-1000000-4-oltp_read_write_20-0.6
634,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,68.42,64-1000000-4-oltp_read_write_20-0.6
635,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.47,64-1000000-4-oltp_read_write_20-0.6
636,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,64.28,64-1000000-4-oltp_read_write_20-0.6
637,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,63.52,64-1000000-4-oltp_read_write_20-0.6
638,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,63.34,64-1000000-4-oltp_read_write_20-0.6
639,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,62.54,64-1000000-4-oltp_read_write_20-0.6
640,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,64.35,64-1000000-4-oltp_read_write_20-0.6
641,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,65.79,64-1000000-4-oltp_read_write_20-0.6
642,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,67.08,64-1000000-4-oltp_read_write_20-0.6
643,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.72,64-1000000-4-oltp_read_write_20-0.6
644,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,70.88,64-1000000-4-oltp_read_write_20-0.6
645,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,86.77,64-1000000-4-oltp_read_write_20-0.6
646,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,82.31,64-1000000-4-oltp_read_write_20-0.6
647,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,47.31,64-1000000-4-oltp_read_write_20-0.6
648,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,62.55,64-1000000-4-oltp_read_write_20-0.6
649,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,63.34,64-1000000-4-oltp_read_write_20-0.6
650,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,63.75,64-1000000-4-oltp_read_write_20-0.6
651,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,61.21,64-1000000-4-oltp_read_write_20-0.6
652,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,57.38,64-1000000-4-oltp_read_write_20-0.6
653,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,55.74,64-1000000-4-oltp_read_write_20-0.6
654,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,54.91,64-1000000-4-oltp_read_write_20-0.6
655,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,45.72,64-1000000-4-oltp_read_write_20-0.6
656,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.24,64-1000000-4-oltp_read_write_20-0.6
657,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,68.99,64-1000000-4-oltp_read_write_20-0.6
658,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,71.3,64-1000000-4-oltp_read_write_20-0.6
659,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,60.12,64-1000000-4-oltp_read_write_20-0.6
660,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,62.34,64-1000000-4-oltp_read_write_20-0.6
661,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,62.36,64-1000000-4-oltp_read_write_20-0.6
662,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,63.16,64-1000000-4-oltp_read_write_20-0.6
663,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,118.65,64-1000000-4-oltp_read_write_20-1.0
664,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,149.02,64-1000000-4-oltp_read_write_20-1.0
665,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,151.1,64-1000000-4-oltp_read_write_20-1.0
666,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,151.87,64-1000000-4-oltp_read_write_20-1.0
667,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,120.45,64-1000000-4-oltp_read_write_20-1.0
668,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,119.7,64-1000000-4-oltp_read_write_20-1.0
669,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,117.41,64-1000000-4-oltp_read_write_20-1.0
670,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,121.3,64-1000000-4-oltp_read_write_20-1.0
671,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,141.79,64-1000000-4-oltp_read_write_20-1.0
672,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,125.44,64-1000000-4-oltp_read_write_20-1.0
673,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,145.53,64-1000000-4-oltp_read_write_20-1.0
674,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,121.63,64-1000000-4-oltp_read_write_20-1.0
675,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,127.07,64-1000000-4-oltp_read_write_20-1.0
676,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,127.8,64-1000000-4-oltp_read_write_20-1.0
677,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,123.23,64-1000000-4-oltp_read_write_20-1.0
678,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,117.75,64-1000000-4-oltp_read_write_20-1.0
679,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,121.79,64-1000000-4-oltp_read_write_20-1.0
680,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,129.67,64-1000000-4-oltp_read_write_20-1.0
681,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,131.13,64-1000000-4-oltp_read_write_20-1.0
682,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,120.47,64-1000000-4-oltp_read_write_20-1.0
683,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,130.09,64-1000000-4-oltp_read_write_20-1.0
684,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,164.62,64-1000000-4-oltp_read_write_20-1.0
685,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,160.62,64-1000000-4-oltp_read_write_20-1.0
686,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,103.5,64-1000000-4-oltp_read_write_20-1.0
687,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,124.39,64-1000000-4-oltp_read_write_20-1.0
688,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,124.47,64-1000000-4-oltp_read_write_20-1.0
689,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,125.64,64-1000000-4-oltp_read_write_20-1.0
690,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,122.83,64-1000000-4-oltp_read_write_20-1.0
691,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,116.66,64-1000000-4-oltp_read_write_20-1.0
692,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,120.25,64-1000000-4-oltp_read_write_20-1.0
693,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,119.2,64-1000000-4-oltp_read_write_20-1.0
694,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,64.03,64-1000000-4-oltp_read_write_20-1.0
695,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,120.64,64-1000000-4-oltp_read_write_20-1.0
696,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,131.48,64-1000000-4-oltp_read_write_20-1.0
697,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,136.22,64-1000000-4-oltp_read_write_20-1.0
698,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,108.83,64-1000000-4-oltp_read_write_20-1.0
