id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label
10195,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,114.03,64-1000000-4-oltp_read_write_80-0.2
10196,1GB,3,2,1,ON,1,1024,1,0,100,48MB,4000,93.96,64-1000000-4-oltp_read_write_80-0.2
10197,1GB,3,2,1,ON,1,1024,1,10,100,48MB,4000,113.88,64-1000000-4-oltp_read_write_80-0.2
10198,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,114.65,64-1000000-4-oltp_read_write_80-0.2
10199,1GB,3,2,1,ON,1,1024,1,50,100,48MB,4000,117.05,64-1000000-4-oltp_read_write_80-0.2
10200,1GB,7,2,1,ON,1,1024,1,0,100,48MB,4000,94.31,64-1000000-4-oltp_read_write_80-0.2
10201,1GB,7,2,1,ON,1,1024,1,10,100,48MB,4000,115.22,64-1000000-4-oltp_read_write_80-0.2
10202,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,116.54,64-1000000-4-oltp_read_write_80-0.2
10203,1GB,7,2,1,ON,1,1024,1,50,100,48MB,4000,115.5,64-1000000-4-oltp_read_write_80-0.2
10204,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,117.88,64-1000000-4-oltp_read_write_80-0.2
10205,1GB,1,2,1,ON,1,1024,1,25,5000,48MB,4000,99.14,64-1000000-4-oltp_read_write_80-0.2
10206,1GB,1,2,1,ON,1,1024,1,25,10000,48MB,4000,89.79,64-1000000-4-oltp_read_write_80-0.2
10207,1GB,1,2,1,ON,1,1024,1,25,20000,48MB,4000,105.13,64-1000000-4-oltp_read_write_80-0.2
10208,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.35,64-1000000-4-oltp_read_write_80-0.2
10209,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,97.91,64-1000000-4-oltp_read_write_80-0.2
10210,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,102.8,64-1000000-4-oltp_read_write_80-0.2
10211,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,105.82,64-1000000-4-oltp_read_write_80-0.2
10212,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,113.64,64-1000000-4-oltp_read_write_80-0.2
10213,1GB,3,2,1,ON,1,1024,1,25,5000,48MB,4000,96.03,64-1000000-4-oltp_read_write_80-0.2
10214,1GB,3,2,1,ON,1,1024,1,25,10000,48MB,4000,105.29,64-1000000-4-oltp_read_write_80-0.2
10215,1GB,3,2,1,ON,1,1024,1,25,20000,48MB,4000,104.73,64-1000000-4-oltp_read_write_80-0.2
10216,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,115.61,64-1000000-4-oltp_read_write_80-0.2
10217,1GB,7,2,1,ON,1,1024,1,25,5000,48MB,4000,100.02,64-1000000-4-oltp_read_write_80-0.2
10218,1GB,7,2,1,ON,1,1024,1,25,10000,48MB,4000,103.05,64-1000000-4-oltp_read_write_80-0.2
10219,1GB,7,2,1,ON,1,1024,1,25,20000,48MB,4000,103.74,64-1000000-4-oltp_read_write_80-0.2
10220,1GB,1,2,1,ON,1,1024,1,25,100,4MB,4000,127.29,64-1000000-4-oltp_read_write_80-0.2
10221,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,113.3,64-1000000-4-oltp_read_write_80-0.2
10222,1GB,1,2,1,ON,1,1024,1,25,100,512MB,4000,118.36,64-1000000-4-oltp_read_write_80-0.2
10223,1GB,1,2,1,ON,1,1024,1,25,100,5GB,4000,120.91,64-1000000-4-oltp_read_write_80-0.2
10224,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,127.96,64-1000000-4-oltp_read_write_80-0.2
10225,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.9,64-1000000-4-oltp_read_write_80-0.2
10226,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,121.55,64-1000000-4-oltp_read_write_80-0.2
10227,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,117.58,64-1000000-4-oltp_read_write_80-0.2
10228,1GB,3,2,1,ON,1,1024,1,25,100,4MB,4000,125.19,64-1000000-4-oltp_read_write_80-0.2
10229,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,118.55,64-1000000-4-oltp_read_write_80-0.2
10230,1GB,3,2,1,ON,1,1024,1,25,100,512MB,4000,120.34,64-1000000-4-oltp_read_write_80-0.2
10231,1GB,3,2,1,ON,1,1024,1,25,100,5GB,4000,119.74,64-1000000-4-oltp_read_write_80-0.2
10232,1GB,7,2,1,ON,1,1024,1,25,100,4MB,4000,119.84,64-1000000-4-oltp_read_write_80-0.2
10233,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,114.32,64-1000000-4-oltp_read_write_80-0.2
10234,1GB,7,2,1,ON,1,1024,1,25,100,512MB,4000,120.81,64-1000000-4-oltp_read_write_80-0.2
10235,1GB,7,2,1,ON,1,1024,1,25,100,5GB,4000,121.08,64-1000000-4-oltp_read_write_80-0.2
10236,1GB,1,2,1,ON,1,1024,1,25,100,48MB,1,106.98,64-1000000-4-oltp_read_write_80-0.2
10237,1GB,1,2,1,ON,1,1024,1,25,100,48MB,1000,116.85,64-1000000-4-oltp_read_write_80-0.2
10238,1GB,1,2,1,ON,1,1024,1,25,100,48MB,2000,116.38,64-1000000-4-oltp_read_write_80-0.2
10239,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,115.33,64-1000000-4-oltp_read_write_80-0.2
10240,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,107.5,64-1000000-4-oltp_read_write_80-0.2
10241,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,114.59,64-1000000-4-oltp_read_write_80-0.2
10242,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,114.31,64-1000000-4-oltp_read_write_80-0.2
10243,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,114.02,64-1000000-4-oltp_read_write_80-0.2
10244,1GB,3,2,1,ON,1,1024,1,25,100,48MB,1,105.02,64-1000000-4-oltp_read_write_80-0.2
10245,1GB,3,2,1,ON,1,1024,1,25,100,48MB,1000,113.44,64-1000000-4-oltp_read_write_80-0.2
10246,1GB,3,2,1,ON,1,1024,1,25,100,48MB,2000,114.16,64-1000000-4-oltp_read_write_80-0.2
10247,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,111.63,64-1000000-4-oltp_read_write_80-0.2
10248,1GB,7,2,1,ON,1,1024,1,25,100,48MB,1,105.17,64-1000000-4-oltp_read_write_80-0.2
10249,1GB,7,2,1,ON,1,1024,1,25,100,48MB,1000,114.01,64-1000000-4-oltp_read_write_80-0.2
10250,1GB,7,2,1,ON,1,1024,1,25,100,48MB,2000,111.36,64-1000000-4-oltp_read_write_80-0.2
10251,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,113.24,64-1000000-4-oltp_read_write_80-0.2
10252,1GB,2,1,0,ON,1,1024,1,25,100,48MB,4000,115.35,64-1000000-4-oltp_read_write_80-0.2
10253,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,97.43,64-1000000-4-oltp_read_write_80-0.2
10254,1GB,2,1,2,ON,1,1024,1,25,100,48MB,4000,112.75,64-1000000-4-oltp_read_write_80-0.2
10255,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,130.05,64-1000000-4-oltp_read_write_80-0.2
10256,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,110.66,64-1000000-4-oltp_read_write_80-0.2
10257,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,127.5,64-1000000-4-oltp_read_write_80-0.2
10258,1GB,2,3,0,ON,1,1024,1,25,100,48MB,4000,139.84,64-1000000-4-oltp_read_write_80-0.2
10259,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,118.48,64-1000000-4-oltp_read_write_80-0.2
10260,1GB,2,3,2,ON,1,1024,1,25,100,48MB,4000,138.24,64-1000000-4-oltp_read_write_80-0.2
10261,1GB,2,7,0,ON,1,1024,1,25,100,48MB,4000,156.61,64-1000000-4-oltp_read_write_80-0.2
10262,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,130.79,64-1000000-4-oltp_read_write_80-0.2
10263,1GB,2,7,2,ON,1,1024,1,25,100,48MB,4000,153.9,64-1000000-4-oltp_read_write_80-0.2
10264,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,96.85,64-1000000-4-oltp_read_write_80-0.2
10265,1GB,2,1,1,OFF,1,1024,1,25,100,48MB,4000,95.92,64-1000000-4-oltp_read_write_80-0.2
10266,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,110.47,64-1000000-4-oltp_read_write_80-0.2
10267,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,108.53,64-1000000-4-oltp_read_write_80-0.2
10268,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,115.44,64-1000000-4-oltp_read_write_80-0.2
10269,1GB,2,3,1,OFF,1,1024,1,25,100,48MB,4000,115.3,64-1000000-4-oltp_read_write_80-0.2
10270,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,128.64,64-1000000-4-oltp_read_write_80-0.2
10271,1GB,2,7,1,OFF,1,1024,1,25,100,48MB,4000,130.1,64-1000000-4-oltp_read_write_80-0.2
10272,1GB,2,1,1,ON,0,1024,1,25,100,48MB,4000,100.81,64-1000000-4-oltp_read_write_80-0.2
10273,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,91.59,64-1000000-4-oltp_read_write_80-0.2
10274,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,114.2,64-1000000-4-oltp_read_write_80-0.2
10275,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,108.29,64-1000000-4-oltp_read_write_80-0.2
10276,1GB,2,3,1,ON,0,1024,1,25,100,48MB,4000,121.51,64-1000000-4-oltp_read_write_80-0.2
10277,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,114.77,64-1000000-4-oltp_read_write_80-0.2
10278,1GB,2,7,1,ON,0,1024,1,25,100,48MB,4000,138.68,64-1000000-4-oltp_read_write_80-0.2
10279,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,125.29,64-1000000-4-oltp_read_write_80-0.2
10280,1GB,2,1,1,ON,1,100,1,25,100,48MB,4000,95.58,64-1000000-4-oltp_read_write_80-0.2
10281,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,93.4,64-1000000-4-oltp_read_write_80-0.2
10282,1GB,2,1,1,ON,1,5000,1,25,100,48MB,4000,92.77,64-1000000-4-oltp_read_write_80-0.2
10283,1GB,2,1,1,ON,1,10000,1,25,100,48MB,4000,93.55,64-1000000-4-oltp_read_write_80-0.2
10284,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,101.39,64-1000000-4-oltp_read_write_80-0.2
10285,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,107.02,64-1000000-4-oltp_read_write_80-0.2
10286,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,114.0,64-1000000-4-oltp_read_write_80-0.2
10287,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,111.64,64-1000000-4-oltp_read_write_80-0.2
10288,1GB,2,3,1,ON,1,100,1,25,100,48MB,4000,110.65,64-1000000-4-oltp_read_write_80-0.2
10289,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,115.28,64-1000000-4-oltp_read_write_80-0.2
10290,1GB,2,3,1,ON,1,5000,1,25,100,48MB,4000,121.12,64-1000000-4-oltp_read_write_80-0.2
10291,1GB,2,3,1,ON,1,10000,1,25,100,48MB,4000,121.16,64-1000000-4-oltp_read_write_80-0.2
10292,1GB,2,7,1,ON,1,100,1,25,100,48MB,4000,121.18,64-1000000-4-oltp_read_write_80-0.2
10293,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,128.23,64-1000000-4-oltp_read_write_80-0.2
10294,1GB,2,7,1,ON,1,5000,1,25,100,48MB,4000,131.15,64-1000000-4-oltp_read_write_80-0.2
10295,1GB,2,7,1,ON,1,10000,1,25,100,48MB,4000,129.48,64-1000000-4-oltp_read_write_80-0.2
10296,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,94.04,64-1000000-4-oltp_read_write_80-0.2
10297,1GB,2,1,1,ON,1,1024,2,25,100,48MB,4000,103.41,64-1000000-4-oltp_read_write_80-0.2
10298,1GB,2,1,1,ON,1,1024,4,25,100,48MB,4000,114.64,64-1000000-4-oltp_read_write_80-0.2
10299,1GB,2,1,1,ON,1,1024,8,25,100,48MB,4000,117.73,64-1000000-4-oltp_read_write_80-0.2
10300,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,108.4,64-1000000-4-oltp_read_write_80-0.2
10301,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,118.78,64-1000000-4-oltp_read_write_80-0.2
10302,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,126.85,64-1000000-4-oltp_read_write_80-0.2
10303,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,127.8,64-1000000-4-oltp_read_write_80-0.2
10304,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,116.42,64-1000000-4-oltp_read_write_80-0.2
10305,1GB,2,3,1,ON,1,1024,2,25,100,48MB,4000,124.57,64-1000000-4-oltp_read_write_80-0.2
10306,1GB,2,3,1,ON,1,1024,4,25,100,48MB,4000,133.28,64-1000000-4-oltp_read_write_80-0.2
10307,1GB,2,3,1,ON,1,1024,8,25,100,48MB,4000,131.47,64-1000000-4-oltp_read_write_80-0.2
10308,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,129.2,64-1000000-4-oltp_read_write_80-0.2
10309,1GB,2,7,1,ON,1,1024,2,25,100,48MB,4000,134.15,64-1000000-4-oltp_read_write_80-0.2
10310,1GB,2,7,1,ON,1,1024,4,25,100,48MB,4000,136.98,64-1000000-4-oltp_read_write_80-0.2
10311,1GB,2,7,1,ON,1,1024,8,25,100,48MB,4000,137.63,64-1000000-4-oltp_read_write_80-0.2
10312,1GB,2,1,1,ON,1,1024,1,0,100,48MB,4000,70.49,64-1000000-4-oltp_read_write_80-0.2
10313,1GB,2,1,1,ON,1,1024,1,10,100,48MB,4000,92.58,64-1000000-4-oltp_read_write_80-0.2
10314,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,97.45,64-1000000-4-oltp_read_write_80-0.2
10315,1GB,2,1,1,ON,1,1024,1,50,100,48MB,4000,98.02,64-1000000-4-oltp_read_write_80-0.2
10316,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,89.84,64-1000000-4-oltp_read_write_80-0.2
10317,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,111.77,64-1000000-4-oltp_read_write_80-0.2
10318,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,113.95,64-1000000-4-oltp_read_write_80-0.2
10319,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,113.59,64-1000000-4-oltp_read_write_80-0.2
10320,1GB,2,3,1,ON,1,1024,1,0,100,48MB,4000,102.03,64-1000000-4-oltp_read_write_80-0.2
10321,1GB,2,3,1,ON,1,1024,1,10,100,48MB,4000,122.23,64-1000000-4-oltp_read_write_80-0.2
10322,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,121.05,64-1000000-4-oltp_read_write_80-0.2
10323,1GB,2,3,1,ON,1,1024,1,50,100,48MB,4000,121.91,64-1000000-4-oltp_read_write_80-0.2
10324,1GB,2,7,1,ON,1,1024,1,0,100,48MB,4000,118.88,64-1000000-4-oltp_read_write_80-0.2
10325,1GB,2,7,1,ON,1,1024,1,10,100,48MB,4000,132.95,64-1000000-4-oltp_read_write_80-0.2
10326,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,132.39,64-1000000-4-oltp_read_write_80-0.2
10327,1GB,2,7,1,ON,1,1024,1,50,100,48MB,4000,134.03,64-1000000-4-oltp_read_write_80-0.2
10328,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,100.12,64-1000000-4-oltp_read_write_80-0.2
10329,1GB,2,1,1,ON,1,1024,1,25,5000,48MB,4000,81.89,64-1000000-4-oltp_read_write_80-0.2
10330,1GB,2,1,1,ON,1,1024,1,25,10000,48MB,4000,73.4,64-1000000-4-oltp_read_write_80-0.2
10331,1GB,2,1,1,ON,1,1024,1,25,20000,48MB,4000,87.19,64-1000000-4-oltp_read_write_80-0.2
10332,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,115.16,64-1000000-4-oltp_read_write_80-0.2
10333,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,99.09,64-1000000-4-oltp_read_write_80-0.2
10334,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,103.04,64-1000000-4-oltp_read_write_80-0.2
10335,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,104.27,64-1000000-4-oltp_read_write_80-0.2
10336,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,121.16,64-1000000-4-oltp_read_write_80-0.2
10337,1GB,2,3,1,ON,1,1024,1,25,5000,48MB,4000,107.6,64-1000000-4-oltp_read_write_80-0.2
10338,1GB,2,3,1,ON,1,1024,1,25,10000,48MB,4000,108.31,64-1000000-4-oltp_read_write_80-0.2
10339,1GB,2,3,1,ON,1,1024,1,25,20000,48MB,4000,114.46,64-1000000-4-oltp_read_write_80-0.2
10340,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,133.71,64-1000000-4-oltp_read_write_80-0.2
10341,1GB,2,7,1,ON,1,1024,1,25,5000,48MB,4000,121.94,64-1000000-4-oltp_read_write_80-0.2
10342,1GB,2,7,1,ON,1,1024,1,25,10000,48MB,4000,124.9,64-1000000-4-oltp_read_write_80-0.2
10343,1GB,2,7,1,ON,1,1024,1,25,20000,48MB,4000,127.78,64-1000000-4-oltp_read_write_80-0.2
10344,1GB,2,1,1,ON,1,1024,1,25,100,4MB,4000,100.78,64-1000000-4-oltp_read_write_80-0.2
10345,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,100.34,64-1000000-4-oltp_read_write_80-0.2
10346,1GB,2,1,1,ON,1,1024,1,25,100,512MB,4000,101.03,64-1000000-4-oltp_read_write_80-0.2
10347,1GB,2,1,1,ON,1,1024,1,25,100,5GB,4000,102.68,64-1000000-4-oltp_read_write_80-0.2
10348,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,125.77,64-1000000-4-oltp_read_write_80-0.2
10349,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,118.64,64-1000000-4-oltp_read_write_80-0.2
10350,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,118.95,64-1000000-4-oltp_read_write_80-0.2
10351,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,118.24,64-1000000-4-oltp_read_write_80-0.2
10352,1GB,2,3,1,ON,1,1024,1,25,100,4MB,4000,134.99,64-1000000-4-oltp_read_write_80-0.2
10353,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,117.72,64-1000000-4-oltp_read_write_80-0.2
10354,1GB,2,3,1,ON,1,1024,1,25,100,512MB,4000,122.75,64-1000000-4-oltp_read_write_80-0.2
10355,1GB,2,3,1,ON,1,1024,1,25,100,5GB,4000,125.3,64-1000000-4-oltp_read_write_80-0.2
10356,1GB,2,7,1,ON,1,1024,1,25,100,4MB,4000,137.85,64-1000000-4-oltp_read_write_80-0.2
10357,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,134.48,64-1000000-4-oltp_read_write_80-0.2
10358,1GB,2,7,1,ON,1,1024,1,25,100,512MB,4000,133.79,64-1000000-4-oltp_read_write_80-0.2
10359,1GB,2,7,1,ON,1,1024,1,25,100,5GB,4000,132.5,64-1000000-4-oltp_read_write_80-0.2
10360,1GB,2,1,1,ON,1,1024,1,25,100,48MB,1,95.2,64-1000000-4-oltp_read_write_80-0.2
10361,1GB,2,1,1,ON,1,1024,1,25,100,48MB,1000,103.65,64-1000000-4-oltp_read_write_80-0.2
10362,1GB,2,1,1,ON,1,1024,1,25,100,48MB,2000,102.16,64-1000000-4-oltp_read_write_80-0.2
10363,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,102.84,64-1000000-4-oltp_read_write_80-0.2
10364,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,109.1,64-1000000-4-oltp_read_write_80-0.2
10365,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,116.15,64-1000000-4-oltp_read_write_80-0.2
10366,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,115.91,64-1000000-4-oltp_read_write_80-0.2
10367,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,115.98,64-1000000-4-oltp_read_write_80-0.2
10368,1GB,2,3,1,ON,1,1024,1,25,100,48MB,1,113.13,64-1000000-4-oltp_read_write_80-0.2
10369,1GB,2,3,1,ON,1,1024,1,25,100,48MB,1000,120.53,64-1000000-4-oltp_read_write_80-0.2
10370,1GB,2,3,1,ON,1,1024,1,25,100,48MB,2000,122.23,64-1000000-4-oltp_read_write_80-0.2
10371,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,121.02,64-1000000-4-oltp_read_write_80-0.2
10372,1GB,2,7,1,ON,1,1024,1,25,100,48MB,1,121.32,64-1000000-4-oltp_read_write_80-0.2
10373,1GB,2,7,1,ON,1,1024,1,25,100,48MB,1000,133.17,64-1000000-4-oltp_read_write_80-0.2
10374,1GB,2,7,1,ON,1,1024,1,25,100,48MB,2000,132.94,64-1000000-4-oltp_read_write_80-0.2
10375,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,132.0,64-1000000-4-oltp_read_write_80-0.2
10376,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,130.69,64-1000000-4-oltp_read_write_80-0.2
10377,1GB,2,2,0,OFF,1,1024,1,25,100,48MB,4000,132.4,64-1000000-4-oltp_read_write_80-0.2
10378,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,112.19,64-1000000-4-oltp_read_write_80-0.2
10379,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,117.1,64-1000000-4-oltp_read_write_80-0.2
10380,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,125.32,64-1000000-4-oltp_read_write_80-0.2
10381,1GB,2,2,2,OFF,1,1024,1,25,100,48MB,4000,131.69,64-1000000-4-oltp_read_write_80-0.2
10382,1GB,2,2,0,ON,0,1024,1,25,100,48MB,4000,139.86,64-1000000-4-oltp_read_write_80-0.2
10383,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,130.46,64-1000000-4-oltp_read_write_80-0.2
10384,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,115.43,64-1000000-4-oltp_read_write_80-0.2
10385,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,115.61,64-1000000-4-oltp_read_write_80-0.2
10386,1GB,2,2,2,ON,0,1024,1,25,100,48MB,4000,136.61,64-1000000-4-oltp_read_write_80-0.2
10387,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,129.08,64-1000000-4-oltp_read_write_80-0.2
10388,1GB,2,2,0,ON,1,100,1,25,100,48MB,4000,120.57,64-1000000-4-oltp_read_write_80-0.2
10389,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,129.45,64-1000000-4-oltp_read_write_80-0.2
10390,1GB,2,2,0,ON,1,5000,1,25,100,48MB,4000,134.88,64-1000000-4-oltp_read_write_80-0.2
10391,1GB,2,2,0,ON,1,10000,1,25,100,48MB,4000,134.07,64-1000000-4-oltp_read_write_80-0.2
10392,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,104.98,64-1000000-4-oltp_read_write_80-0.2
10393,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,114.26,64-1000000-4-oltp_read_write_80-0.2
10394,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,117.89,64-1000000-4-oltp_read_write_80-0.2
10395,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,116.89,64-1000000-4-oltp_read_write_80-0.2
10396,1GB,2,2,2,ON,1,100,1,25,100,48MB,4000,116.47,64-1000000-4-oltp_read_write_80-0.2
10397,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,129.4,64-1000000-4-oltp_read_write_80-0.2
10398,1GB,2,2,2,ON,1,5000,1,25,100,48MB,4000,134.85,64-1000000-4-oltp_read_write_80-0.2
10399,1GB,2,2,2,ON,1,10000,1,25,100,48MB,4000,126.06,64-1000000-4-oltp_read_write_80-0.2
10400,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,122.43,64-1000000-4-oltp_read_write_80-0.2
10401,1GB,2,2,0,ON,1,1024,2,25,100,48MB,4000,139.02,64-1000000-4-oltp_read_write_80-0.2
10402,1GB,2,2,0,ON,1,1024,4,25,100,48MB,4000,150.42,64-1000000-4-oltp_read_write_80-0.2
10403,1GB,2,2,0,ON,1,1024,8,25,100,48MB,4000,152.37,64-1000000-4-oltp_read_write_80-0.2
10404,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,107.31,64-1000000-4-oltp_read_write_80-0.2
10405,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,114.32,64-1000000-4-oltp_read_write_80-0.2
10406,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,128.48,64-1000000-4-oltp_read_write_80-0.2
10407,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,129.84,64-1000000-4-oltp_read_write_80-0.2
10408,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,118.39,64-1000000-4-oltp_read_write_80-0.2
10409,1GB,2,2,2,ON,1,1024,2,25,100,48MB,4000,136.06,64-1000000-4-oltp_read_write_80-0.2
10410,1GB,2,2,2,ON,1,1024,4,25,100,48MB,4000,154.42,64-1000000-4-oltp_read_write_80-0.2
10411,1GB,2,2,2,ON,1,1024,8,25,100,48MB,4000,151.62,64-1000000-4-oltp_read_write_80-0.2
10412,1GB,2,2,0,ON,1,1024,1,0,100,48MB,4000,94.15,64-1000000-4-oltp_read_write_80-0.2
10413,1GB,2,2,0,ON,1,1024,1,10,100,48MB,4000,128.83,64-1000000-4-oltp_read_write_80-0.2
10414,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,130.95,64-1000000-4-oltp_read_write_80-0.2
10415,1GB,2,2,0,ON,1,1024,1,50,100,48MB,4000,134.03,64-1000000-4-oltp_read_write_80-0.2
10416,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,90.88,64-1000000-4-oltp_read_write_80-0.2
10417,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,114.23,64-1000000-4-oltp_read_write_80-0.2
10418,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,118.25,64-1000000-4-oltp_read_write_80-0.2
10419,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,119.96,64-1000000-4-oltp_read_write_80-0.2
10420,1GB,2,2,2,ON,1,1024,1,0,100,48MB,4000,103.87,64-1000000-4-oltp_read_write_80-0.2
10421,1GB,2,2,2,ON,1,1024,1,10,100,48MB,4000,132.92,64-1000000-4-oltp_read_write_80-0.2
10422,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,135.68,64-1000000-4-oltp_read_write_80-0.2
10423,1GB,2,2,2,ON,1,1024,1,50,100,48MB,4000,137.48,64-1000000-4-oltp_read_write_80-0.2
10424,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,130.69,64-1000000-4-oltp_read_write_80-0.2
