id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,Average Memory Usage Percentage,InnoDB Buffer Pool Cache Hit Rate,InnoDB Dirty Buffer Pages,Current QPS (Queries Per Second),Max CPU Usage (100 - Idle),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),Average Disk IOPS (Read),Average Disk IOPS (Write),workload_label,parameter_importance
5142,1,2,2,1,1,1,1024,1,0,100,0.512,4000,412.46,2.4727867127789125,87.7615473882669,0,6591.16,42.62000000104308,0.0,0.0,170500.02,0.0,7502.1,5.76,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5143,1,2,2,1,1,1,1024,1,0,100,5.0,4000,416.24,2.452620954029556,87.76496167199478,0,6653.24,72.66000000014901,0.0,0.0,172110.42,0.0,7580.0,6.3,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5144,1,2,2,1,1,1,1024,1,10,100,0.004,4000,411.73,2.456563285539076,87.7588157485255,0,6580.34,60.44000000134111,0.0,0.0,170219.14,0.0,7479.42,5.98,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5145,1,2,2,1,1,1,1024,1,10,100,0.048,4000,411.75,2.4620226816015816,87.75902348188197,0,6574.4800000000005,57.7199999988079,0.0,0.0,170081.0,0.0,7497.88,5.94,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5146,1,2,2,1,1,1,1024,1,10,100,0.512,4000,409.54,2.452553755197016,87.7547014215986,0,6543.8,64.51999999955295,0.0,0.0,169282.02,0.0,7460.68,5.82,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5147,1,2,2,1,1,1,1024,1,10,100,5.0,4000,415.01,2.4501631058208915,87.75424076566313,0,6644.18,77.33999999985099,0.0,0.0,171867.5,0.0,7578.06,5.84,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5148,1,2,2,1,1,1,1024,1,25,100,0.004,4000,413.83,2.458271764948421,87.75422293657608,0,6628.62,59.83999999985099,0.0,0.0,171473.98,0.0,7566.12,6.2,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5149,1,2,2,1,1,1,1024,1,25,100,0.048,4000,408.2,2.460448599857344,87.75512359210799,0,6537.58,65.9400000013411,0.0,0.0,169110.1,0.0,7457.8,5.66,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5150,1,2,2,1,1,1,1024,1,25,100,0.512,4000,411.61,2.472872238565799,87.7560233333741,0,6579.32,61.78000000119209,0.0,0.0,170198.30000000002,0.0,7504.88,7.58,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5151,1,2,2,1,1,1,1024,1,25,100,5.0,4000,411.96,2.4511731246373785,87.75737178336277,0,6593.52,76.58000000193715,0.0,0.0,170564.04,0.0,7518.400000000001,5.92,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5152,1,2,2,1,1,1,1024,1,50,100,0.004,4000,412.89,2.454830370190635,87.75600008793938,0,6630.66,61.83999999985099,0.0,0.0,171513.26,0.0,7555.06,4.96,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5153,1,2,2,1,1,1,1024,1,50,100,0.048,4000,409.69,2.4517066426412555,87.7570639702897,0,6553.06,59.78000000119209,0.0,0.0,169507.66,0.0,7483.82,6.82,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5154,1,2,2,1,1,1,1024,1,50,100,0.512,4000,413.35,2.4583165641701186,87.76241980563967,0,6623.58,79.67999999970198,0.0,0.0,171333.32,0.0,7554.28,7.28,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5155,1,2,2,1,1,1,1024,1,50,100,5.0,4000,414.48,2.4464529157329054,87.76365171051775,0,6639.22,46.32000000029802,0.0,0.0,171747.86000000002,0.0,7561.2,5.92,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5156,1,2,2,1,1,1,1024,1,0,100,0.048,1,277.95,2.4732428503089494,93.5933148342216,1,4468.12,57.44000000134111,0.0,0.0,115572.5,0.0,5121.36,54.74,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5157,1,2,2,1,1,1,1024,1,0,100,0.048,1000,412.26,2.4680522495766297,91.38558066990144,0,6572.08,47.38000000268221,0.0,0.0,170015.26,0.0,7473.8,5.98,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5158,1,2,2,1,1,1,1024,1,0,100,0.048,2000,410.05,2.467227536631711,90.25052564644038,0,6554.52,56.44000000134111,0.0,0.0,169548.14,0.0,7460.56,6.1000000000000005,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5159,1,2,2,1,1,1,1024,1,0,100,0.048,4000,408.31,2.469111140271324,89.66287040539763,0,6549.360000000001,45.96000000089406,0.0,0.0,169425.88,0.0,7447.8,7.22,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5160,1,2,2,1,1,1,1024,1,10,100,0.048,1,282.41,2.4497802761082,93.59924012680042,1,4506.84,38.060000002384186,0.0,0.0,116577.14,0.0,5137.38,52.26,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5161,1,2,2,1,1,1,1024,1,10,100,0.048,1000,410.55,2.465669745513537,91.41967128589042,0,6566.08,57.199999999254935,0.0,0.0,169855.5,0.0,7481.14,6.76,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5162,1,2,2,1,1,1,1024,1,10,100,0.048,2000,409.44,2.45885211850225,90.27773110799136,0,6538.64,62.73999999836087,0.0,0.0,169134.5,0.0,7429.18,5.7,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5163,1,2,2,1,1,1,1024,1,10,100,0.048,4000,413.61,2.4584204169113377,89.68452554457993,0,6624.12,41.30000000074505,0.0,0.0,171363.28,0.0,7526.64,5.94,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5164,1,2,2,1,1,1,1024,1,25,100,0.048,1,280.52,2.450810658207274,93.59809778889702,1,4477.74,65.99999999999999,0.0,0.0,115818.44,0.0,5121.86,56.02,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5165,1,2,2,1,1,1,1024,1,25,100,0.048,1000,410.89,2.4631813523809853,91.41176733360224,0,6541.82,50.74000000208616,0.0,0.0,169227.62,0.0,7456.84,6.140000000000001,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5166,1,2,2,1,1,1,1024,1,25,100,0.048,2000,413.23,2.4670951752948724,90.26103434763672,0,6642.3,46.97999999672175,0.0,0.0,171835.12,0.0,7568.5,7.12,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5167,1,2,2,1,1,1,1024,1,25,100,0.048,4000,414.46,2.459676831447169,89.67183678828981,0,6644.88,61.59999999776482,0.0,0.0,171899.04,0.0,7548.16,6.24,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5168,1,2,2,1,1,1,1024,1,50,100,0.048,1,278.81,2.46256434491849,93.59686077522656,1,4456.96,40.820000000298016,0.0,0.0,115284.46,0.0,5084.9400000000005,54.22,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5169,1,2,2,1,1,1,1024,1,50,100,0.048,1000,414.19,2.4616459608736534,91.4001265460218,0,6626.96,53.259999997913845,0.0,0.0,171420.72,0.0,7545.74,5.96,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5170,1,2,2,1,1,1,1024,1,50,100,0.048,2000,416.8,2.463334077000411,90.25103169886576,0,6659.6,48.24000000208616,0.0,0.0,172276.66,0.0,7574.3,4.8,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5171,1,2,2,1,1,1,1024,1,50,100,0.048,4000,410.78,2.4868190508120023,89.66463764538251,0,6626.78,48.95999999716878,0.0,0.0,171421.66,0.0,7516.400000000001,5.76,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5172,1,2,2,1,1,1,1024,1,25,100,0.004,4000,411.03,2.45408711037608,87.75533275612683,0,6569.42,46.199999999254935,0.0,0.0,169937.14,0.0,7488.52,5.2,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5173,1,2,2,1,1,1,1024,1,25,100,0.048,4000,412.52,2.456361689041429,87.75954276056798,0,6596.360000000001,64.74000000208616,0.0,0.0,170633.94,0.0,7516.72,7.08,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5174,1,2,2,1,1,1,1024,1,25,100,0.512,4000,411.97,2.4528205141989474,87.75804585496167,0,6577.360000000001,54.44000000134111,0.0,0.0,170149.62,0.0,7499.68,5.72,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5175,1,2,2,1,1,1,1024,1,25,100,5.0,4000,413.87,2.467754945650796,87.76112219269564,0,6602.88,54.7800000011921,0.0,0.0,170813.06,0.0,7538.74,6.0,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5176,1,2,2,1,1,1,1024,1,25,5000,0.004,4000,411.89,2.4555166128139376,87.76447679899168,0,6561.6,43.82000000029802,0.0,0.0,169737.64,0.0,7499.04,5.88,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5177,1,2,2,1,1,1,1024,1,25,5000,0.048,4000,413.57,2.461440291719498,87.76099044590958,0,6611.2,47.24000000208616,0.0,0.0,171015.6,0.0,7538.24,5.88,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5178,1,2,2,1,1,1,1024,1,25,5000,0.512,4000,411.7,2.4553618518662432,87.75213706357957,0,6581.9800000000005,49.60000000149012,0.0,0.0,170273.18,0.0,7509.66,5.72,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5179,1,2,2,1,1,1,1024,1,25,5000,5.0,4000,409.65,2.4568076449301657,87.76872159137685,0,6548.16,58.75999999791384,0.0,0.0,169393.22,0.0,7448.580000000002,6.020000000000001,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5180,1,2,2,1,1,1,1024,1,25,10000,0.004,4000,412.32,2.458831755219663,87.7576556479777,0,6593.54,42.19999999925494,0.0,0.0,170555.66,0.0,7513.54,5.0,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5181,1,2,2,1,1,1,1024,1,25,10000,0.048,4000,413.87,2.456382052324031,87.76727801358889,0,6626.82,66.75999999791384,0.0,0.0,171429.02,0.0,7548.42,6.0200000000000005,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5182,1,2,2,1,1,1,1024,1,25,10000,0.512,4000,412.41,2.466871179186384,87.76259908627767,0,6597.72,49.17999999970198,0.0,0.0,170677.56,0.0,7524.3,7.640000000000001,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5183,1,2,2,1,1,1,1024,1,25,10000,5.0,4000,415.74,2.456984805488702,87.75969707919754,0,6677.34,84.80000000074506,0.0,0.0,172727.72,0.0,7606.3,5.74,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5184,1,2,2,1,1,1,1024,1,25,20000,0.004,4000,413.45,2.4630428820593693,87.75986867738015,0,6597.92,49.89999999850989,0.0,0.0,170686.02,0.0,7516.68,6.0600000000000005,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5185,1,2,2,1,1,1,1024,1,25,20000,0.048,4000,412.58,2.4559055515114068,87.75231267025018,0,6607.0,64.16000000014901,0.0,0.0,170916.42,0.0,7532.24,4.62,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5186,1,2,2,1,1,1,1024,1,25,20000,0.512,4000,405.12,2.467934142537601,87.75638980982282,0,6458.64,42.26000000163913,0.0,0.0,167075.24,0.0,7367.12,6.140000000000001,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5187,1,2,2,1,1,1,1024,1,25,20000,5.0,4000,408.93,2.459680904103678,87.76008088277209,0,6545.8,56.300000000745065,0.0,0.0,169332.18,0.0,7461.3,6.18,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5188,1,2,2,1,1,1,1024,1,25,100,0.048,1,276.56,2.465655491215728,93.59300896282912,1,4423.18,32.35999999940395,0.0,0.0,114408.06,0.0,5038.9400000000005,52.0,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5189,1,2,2,1,1,1,1024,1,25,100,0.048,1000,406.91,2.487682453993841,91.37434148753248,0,6494.06,31.78000000119209,0.0,0.0,167996.58000000002,0.0,7394.38,6.34,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5190,1,2,2,1,1,1,1024,1,25,100,0.048,2000,412.48,2.4806408308740657,90.24240345184408,0,6608.64,55.53999999910593,0.0,0.0,170963.94,0.0,7536.98,7.32,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5191,1,2,2,1,1,1,1024,1,25,100,0.048,4000,417.16,2.4722185771946386,89.65090789419492,0,6680.5,57.75999999791384,0.0,0.0,172819.58000000002,0.0,7588.98,6.08,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5192,1,2,2,1,1,1,1024,1,25,5000,0.048,1,277.76,2.454178745147744,93.59350774302293,1,4454.4800000000005,43.059999998658895,0.0,0.0,115216.7,0.0,5074.66,53.44,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5193,1,2,2,1,1,1,1024,1,25,5000,0.048,1000,415.75,2.464900013431631,91.37079222761108,0,6620.18,57.96000000089408,0.0,0.0,171268.08000000002,0.0,7527.26,6.4,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5194,1,2,2,1,1,1,1024,1,25,5000,0.048,2000,416.11,2.462890157439944,90.23779549764495,0,6652.92,48.17999999970197,0.0,0.0,172090.84,0.0,7572.08,8.72,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5195,1,2,2,1,1,1,1024,1,25,5000,0.048,4000,413.45,2.460507653376851,89.65328166236463,0,6669.12,65.07999999821186,0.0,0.0,172514.78,0.0,7571.900000000001,5.82,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5196,1,2,2,1,1,1,1024,1,25,10000,0.048,1,279.66,2.442720326034077,93.59247359582442,1,4470.18,65.9400000013411,0.0,0.0,115629.32,0.0,5089.1,52.52,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5197,1,2,2,1,1,1,1024,1,25,10000,0.048,1000,414.56,2.4581862391615346,91.37687604378296,0,6623.54,79.53999999910593,0.0,0.0,171334.80000000002,0.0,7544.26,5.92,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
5198,1,2,2,1,1,1,1024,1,25,10000,0.048,2000,416.04,2.4675146589162296,90.2370251891758,0,6660.900000000001,70.93883755111786,0.0,0.0,172316.26,0.0,7579.46317852714,5.720228809152366,64-1000000-4-oltp_read_only-0.2,"[0.5517156703915976, 0.05201883106285348, 0.016833592542457546, 0.022097727840019926, 0.02539049374537983, 0.02688574637827252, 0.017647821203306407, 0.018268243042155095, 0.01841524821673726, 0.01979619682612828, 0.019514786920499638, 0.2114156418305924]"
