innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,423.26,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,311.36,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,424.46,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,437.40,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,441.68,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,299.72,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,426.56,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,431.32,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,444.80,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,301.17,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,430.81,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,442.94,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,447.36,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,295.58,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,423.72,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,438.25,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,444.97,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,296.80,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,419.85,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,436.85,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,446.87,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,290.44,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,422.59,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,434.19,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,448.46,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,273.99,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,241.92,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,244.18,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,223.17,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,489.12,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,409.67,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,369.70,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,351.62,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,497.89,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,419.07,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,369.17,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,364.14,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,480.49,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,399.50,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,348.32,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,320.70,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,450.08,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,398.48,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,335.52,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,342.43,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,434.24,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,389.58,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,339.18,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,348.44,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,408.25,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,380.77,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,342.92,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,350.55,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,402.66,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,386.30,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,337.84,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,347.05,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,400.17,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,384.79,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,335.10,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,347.78,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,404.34,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,387.43,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,334.00,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,339.91,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,402.35,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,386.64,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,335.02,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,336.24,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,207.29,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,313.81,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,325.65,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,297.06,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,154.10,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,419.10,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,459.83,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,440.89,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,151.78,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,398.05,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,612.89,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,618.30,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,148.39,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,365.22,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,716.75,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,738.99,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,146.38,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,346.88,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,739.16,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,788.22,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,147.09,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,337.51,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,735.76,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,781.54,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,147.11,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,328.35,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,723.06,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,771.37,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,147.34,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,311.24,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,720.73,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,775.59,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,147.33,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,311.82,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,716.85,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,529.02,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,845.47,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,901.71,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,191.85,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,513.38,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,845.55,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,887.65,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,323.84,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,338.70,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,316.30,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,304.48,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,1,424.41,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,439.08,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,440.88,tpcc,10,4,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,440.51,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,1,431.66,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,449.37,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,446.00,tpcc,10,4,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,455.43,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,1,423.36,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,439.68,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,444.30,tpcc,10,4,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,443.97,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,1,414.99,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,439.42,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,437.83,tpcc,10,4,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,441.87,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,1,422.17,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,436.55,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,437.37,tpcc,10,4,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,438.85,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,1,414.23,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,430.39,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,429.56,tpcc,10,4,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,431.33,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,1,410.12,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,427.55,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,429.52,tpcc,10,4,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,427.26,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,1,405.90,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,423.89,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,419.63,tpcc,10,4,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,414.49,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,1,403.47,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,411.19,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,407.99,tpcc,10,4,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,413.77,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,1,391.79,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,410.47,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,408.20,tpcc,10,4,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,406.45,tpcc,10,4,4
1GB,1,1,1,ON,1,1024,1,25,100,48MB,4000,228.71,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,265.96,tpcc,10,4,4
1GB,1,3,1,ON,1,1024,1,25,100,48MB,4000,296.73,tpcc,10,4,4
1GB,1,7,1,ON,1,1024,1,25,100,48MB,4000,374.88,tpcc,10,4,4
1GB,1,15,1,ON,1,1024,1,25,100,48MB,4000,437.10,tpcc,10,4,4
1GB,1,23,1,ON,1,1024,1,25,100,48MB,4000,464.33,tpcc,10,4,4
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,227.10,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,265.08,tpcc,10,4,4
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,293.38,tpcc,10,4,4
1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,364.56,tpcc,10,4,4
1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,430.58,tpcc,10,4,4
1GB,3,1,1,ON,1,1024,1,25,100,48MB,4000,230.28,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,261.05,tpcc,10,4,4
1GB,3,3,1,ON,1,1024,1,25,100,48MB,4000,289.30,tpcc,10,4,4
1GB,3,7,1,ON,1,1024,1,25,100,48MB,4000,365.61,tpcc,10,4,4
1GB,3,15,1,ON,1,1024,1,25,100,48MB,4000,428.44,tpcc,10,4,4
1GB,7,1,1,ON,1,1024,1,25,100,48MB,4000,226.34,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,262.20,tpcc,10,4,4
1GB,7,3,1,ON,1,1024,1,25,100,48MB,4000,288.41,tpcc,10,4,4
1GB,7,7,1,ON,1,1024,1,25,100,48MB,4000,362.16,tpcc,10,4,4
1GB,7,15,1,ON,1,1024,1,25,100,48MB,4000,427.54,tpcc,10,4,4
1GB,15,1,1,ON,1,1024,1,25,100,48MB,4000,223.55,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,257.13,tpcc,10,4,4
1GB,15,3,1,ON,1,1024,1,25,100,48MB,4000,285.51,tpcc,10,4,4
1GB,15,7,1,ON,1,1024,1,25,100,48MB,4000,362.12,tpcc,10,4,4
1GB,23,1,1,ON,1,1024,1,25,100,48MB,4000,227.47,tpcc,10,4,4
1GB,1,2,0,ON,1,1024,1,25,100,48MB,4000,296.14,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,257.73,tpcc,10,4,4
1GB,1,2,2,ON,1,1024,1,25,100,48MB,4000,300.73,tpcc,10,4,4
1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,296.68,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,256.89,tpcc,10,4,4
1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,297.93,tpcc,10,4,4
1GB,3,2,0,ON,1,1024,1,25,100,48MB,4000,300.68,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,253.76,tpcc,10,4,4
1GB,3,2,2,ON,1,1024,1,25,100,48MB,4000,297.82,tpcc,10,4,4
1GB,7,2,0,ON,1,1024,1,25,100,48MB,4000,296.69,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,254.17,tpcc,10,4,4
1GB,7,2,2,ON,1,1024,1,25,100,48MB,4000,296.39,tpcc,10,4,4
1GB,15,2,0,ON,1,1024,1,25,100,48MB,4000,294.11,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,250.05,tpcc,10,4,4
1GB,15,2,2,ON,1,1024,1,25,100,48MB,4000,291.27,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,252.95,tpcc,10,4,4
1GB,1,2,1,OFF,1,1024,1,25,100,48MB,4000,263.46,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,253.01,tpcc,10,4,4
1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,259.07,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,251.34,tpcc,10,4,4
1GB,3,2,1,OFF,1,1024,1,25,100,48MB,4000,265.64,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,253.36,tpcc,10,4,4
1GB,7,2,1,OFF,1,1024,1,25,100,48MB,4000,259.75,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,252.73,tpcc,10,4,4
1GB,15,2,1,OFF,1,1024,1,25,100,48MB,4000,258.61,tpcc,10,4,4
1GB,1,2,1,ON,0,1024,1,25,100,48MB,4000,261.54,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,249.76,tpcc,10,4,4
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,267.68,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,250.89,tpcc,10,4,4
1GB,3,2,1,ON,0,1024,1,25,100,48MB,4000,264.15,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,250.75,tpcc,10,4,4
1GB,7,2,1,ON,0,1024,1,25,100,48MB,4000,262.35,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,250.19,tpcc,10,4,4
1GB,15,2,1,ON,0,1024,1,25,100,48MB,4000,263.39,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,253.51,tpcc,10,4,4
1GB,1,2,1,ON,1,100,1,25,100,48MB,4000,243.95,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,249.50,tpcc,10,4,4
1GB,1,2,1,ON,1,5000,1,25,100,48MB,4000,261.97,tpcc,10,4,4
1GB,1,2,1,ON,1,10000,1,25,100,48MB,4000,256.40,tpcc,10,4,4
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,244.01,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,248.22,tpcc,10,4,4
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,253.61,tpcc,10,4,4
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,249.61,tpcc,10,4,4
1GB,3,2,1,ON,1,100,1,25,100,48MB,4000,243.14,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,246.58,tpcc,10,4,4
1GB,3,2,1,ON,1,5000,1,25,100,48MB,4000,255.56,tpcc,10,4,4
1GB,3,2,1,ON,1,10000,1,25,100,48MB,4000,250.91,tpcc,10,4,4
1GB,7,2,1,ON,1,100,1,25,100,48MB,4000,243.59,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,247.57,tpcc,10,4,4
1GB,7,2,1,ON,1,5000,1,25,100,48MB,4000,257.46,tpcc,10,4,4
1GB,7,2,1,ON,1,10000,1,25,100,48MB,4000,255.92,tpcc,10,4,4
1GB,15,2,1,ON,1,100,1,25,100,48MB,4000,243.19,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,248.15,tpcc,10,4,4
1GB,15,2,1,ON,1,5000,1,25,100,48MB,4000,253.68,tpcc,10,4,4
1GB,15,2,1,ON,1,10000,1,25,100,48MB,4000,251.84,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,244.89,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,2,25,100,48MB,4000,272.21,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,4,25,100,48MB,4000,292.38,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,8,25,100,48MB,4000,310.33,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,244.30,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,269.65,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,295.65,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,308.01,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,239.30,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,2,25,100,48MB,4000,268.98,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,4,25,100,48MB,4000,294.38,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,8,25,100,48MB,4000,305.84,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,240.88,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,2,25,100,48MB,4000,266.89,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,4,25,100,48MB,4000,290.23,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,8,25,100,48MB,4000,307.87,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,240.38,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,2,25,100,48MB,4000,265.29,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,4,25,100,48MB,4000,290.92,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,8,25,100,48MB,4000,304.34,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,0,100,48MB,4000,153.42,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,10,100,48MB,4000,305.73,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,294.52,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,50,100,48MB,4000,281.88,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,160.05,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,318.26,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,306.14,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,284.59,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,0,100,48MB,4000,160.23,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,10,100,48MB,4000,315.14,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,302.58,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,50,100,48MB,4000,282.72,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,0,100,48MB,4000,161.10,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,10,100,48MB,4000,313.03,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,300.63,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,50,100,48MB,4000,287.42,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,0,100,48MB,4000,162.71,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,10,100,48MB,4000,311.50,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,302.98,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,50,100,48MB,4000,287.27,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,267.33,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,5000,48MB,4000,236.22,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,10000,48MB,4000,242.20,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,20000,48MB,4000,220.61,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,321.29,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,272.43,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,244.26,tpcc,10,4,4
1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,218.27,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,330.76,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,5000,48MB,4000,269.82,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,10000,48MB,4000,245.40,tpcc,10,4,4
1GB,3,2,1,ON,1,1024,1,25,20000,48MB,4000,220.38,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,321.89,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,5000,48MB,4000,272.74,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,10000,48MB,4000,242.44,tpcc,10,4,4
1GB,7,2,1,ON,1,1024,1,25,20000,48MB,4000,220.02,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,325.45,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,5000,48MB,4000,271.14,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,10000,48MB,4000,245.92,tpcc,10,4,4
1GB,15,2,1,ON,1,1024,1,25,20000,48MB,4000,220.65,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,4MB,4000,191.31,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,313.04,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,512MB,4000,313.69,tpcc,10,4,4
1GB,1,2,1,ON,1,1024,1,25,100,5GB,4000,298.05,tpcc,10,4,4
