innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,141.12,oltp_read_write,64,1000000,4
1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,143.22,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,137.18,oltp_read_write,64,1000000,4
2GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,138.39,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,146.84,oltp_read_write,64,1000000,4
3GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,149.23,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,176.79,oltp_read_write,64,1000000,4
4GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,172.32,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,193.22,oltp_read_write,64,1000000,4
6GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,194.13,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,189.95,oltp_read_write,64,1000000,4
8GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,193.09,oltp_read_write,64,1000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,192.60,oltp_read_write,64,1000000,4
9GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,194.39,oltp_read_write,64,1000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.77,oltp_read_write,64,1000000,4
12GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,199.16,oltp_read_write,64,1000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,199.39,oltp_read_write,64,1000000,4
16GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,202.04,oltp_read_write,64,1000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,196.94,oltp_read_write,64,1000000,4
18GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,200.50,oltp_read_write,64,1000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,205.90,oltp_read_write,64,1000000,4
24GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,201.78,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,153.69,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,146.68,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,147.69,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,144.45,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,151.26,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,149.81,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,178.72,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,170.67,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,215.92,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,201.06,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,220.55,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,209.71,oltp_read_write,64,1000000,4
9GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,219.73,oltp_read_write,64,1000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,209.02,oltp_read_write,64,1000000,4
12GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,224.84,oltp_read_write,64,1000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,214.35,oltp_read_write,64,1000000,4
16GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,225.14,oltp_read_write,64,1000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,214.18,oltp_read_write,64,1000000,4
18GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,226.22,oltp_read_write,64,1000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,217.77,oltp_read_write,64,1000000,4
24GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,227.24,oltp_read_write,64,1000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,221.20,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,146.93,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,151.38,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,157.55,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,160.72,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,144.64,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,145.49,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,157.98,oltp_read_write,64,1000000,4
2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,165.16,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,148.58,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,153.57,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,165.94,oltp_read_write,64,1000000,4
3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,175.33,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,170.95,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,174.69,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,183.08,oltp_read_write,64,1000000,4
4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,187.81,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,213.24,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,214.36,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,220.43,oltp_read_write,64,1000000,4
6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,221.22,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,220.80,oltp_read_write,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.20,oltp_read_write,64,1000000,4
