innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,362.73,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,1,302.15,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,359.68,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,349.45,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,361.84,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,1,299.41,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,353.33,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,359.51,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,354.60,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,1,283.66,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,356.65,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,362.40,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,367.34,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,350.09,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,355.72,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,366.31,oltp_read_write,64,1000000,4
2,1GB,7,1,ON,1,1024,1,25,100,48MB,4000,367.95,oltp_read_write,64,1000000,4
2,1GB,15,1,ON,1,1024,1,25,100,48MB,4000,371.09,oltp_read_write,64,1000000,4
2,2GB,1,1,ON,1,1024,1,25,100,48MB,4000,361.82,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,367.03,oltp_read_write,64,1000000,4
2,2GB,3,1,ON,1,1024,1,25,100,48MB,4000,376.44,oltp_read_write,64,1000000,4
2,2GB,7,1,ON,1,1024,1,25,100,48MB,4000,373.59,oltp_read_write,64,1000000,4
