innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
3,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,710.83,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,697.40,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,745.88,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,725.39,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,704.75,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,710.98,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,733.66,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,752.26,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,713.83,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,733.56,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,757.26,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,728.31,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,746.83,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,732.15,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,695.96,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,729.88,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,760.12,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,777.38,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,724.69,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,746.26,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,702.20,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,761.86,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,729.50,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,745.80,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,731.42,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,767.75,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,687.03,oltp_read_only,64,1000000,4
