innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,798.21,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,805.73,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,0,100,48MB,4000,669.95,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,10,100,48MB,4000,745.22,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,748.95,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,50,100,48MB,4000,754.71,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,0,100,48MB,4000,681.08,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,10,100,48MB,4000,728.35,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,757.50,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,50,100,48MB,4000,813.91,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,0,100,48MB,4000,761.78,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,10,100,48MB,4000,788.24,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,809.35,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,50,100,48MB,4000,813.98,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,0,100,48MB,4000,762.53,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,10,100,48MB,4000,767.38,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,813.22,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,50,100,48MB,4000,804.54,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,0,100,48MB,4000,762.49,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,10,100,48MB,4000,785.32,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,812.48,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,50,100,48MB,4000,818.63,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,0,100,48MB,4000,795.02,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,10,100,48MB,4000,800.67,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,787.57,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,50,100,48MB,4000,805.49,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,794.08,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,729.51,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,688.83,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,692.73,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,711.62,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,5000,48MB,4000,709.94,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,10000,48MB,4000,698.72,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,20000,48MB,4000,703.19,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,764.52,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,5000,48MB,4000,712.32,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,10000,48MB,4000,661.59,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,20000,48MB,4000,685.44,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,813.02,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,5000,48MB,4000,708.76,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,10000,48MB,4000,700.25,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,20000,48MB,4000,666.38,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,807.76,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,5000,48MB,4000,699.36,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,10000,48MB,4000,714.29,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,20000,48MB,4000,719.02,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,799.02,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,5000,48MB,4000,702.47,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,10000,48MB,4000,715.52,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,20000,48MB,4000,697.47,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,805.87,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,5000,48MB,4000,703.90,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,10000,48MB,4000,698.03,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,20000,48MB,4000,707.63,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,636.43,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,818.82,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,816.69,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,849.90,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,4MB,4000,622.09,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,742.56,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,512MB,4000,899.97,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,5GB,4000,986.28,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,4MB,4000,604.80,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,821.92,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,512MB,4000,877.42,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,5GB,4000,976.99,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,4MB,4000,586.20,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,823.79,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,512MB,4000,1053.60,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,5GB,4000,1068.37,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,4MB,4000,593.72,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,846.36,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,512MB,4000,1325.84,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,5GB,4000,1220.83,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,4MB,4000,604.54,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,831.12,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,512MB,4000,1327.82,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,5GB,4000,1419.75,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,4MB,4000,632.37,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,850.58,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,512MB,4000,1348.08,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,5GB,4000,1414.88,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,757.07,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,790.85,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,779.47,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,779.00,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,1,702.59,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,1000,771.80,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,2000,751.65,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,743.30,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,1,723.09,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,1000,781.41,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,2000,777.03,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,785.59,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,1,797.44,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,1000,793.62,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,2000,801.59,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,813.68,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,1,742.03,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,1000,819.25,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,2000,793.66,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,818.44,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,1,770.49,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,1000,800.38,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,2000,819.21,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,821.83,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,1,752.08,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,1000,789.44,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,2000,809.19,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,810.39,oltp_write_only,64,1000000,4
2,1GB,1,0,ON,1,1024,1,25,100,48MB,4000,746.96,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,760.48,oltp_write_only,64,1000000,4
2,1GB,1,2,ON,1,1024,1,25,100,48MB,4000,788.10,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,806.56,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,785.23,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,786.43,oltp_write_only,64,1000000,4
2,1GB,3,0,ON,1,1024,1,25,100,48MB,4000,842.06,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,816.43,oltp_write_only,64,1000000,4
2,1GB,3,2,ON,1,1024,1,25,100,48MB,4000,846.71,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,751.22,oltp_write_only,64,1000000,4
2,1GB,1,1,OFF,1,1024,1,25,100,48MB,4000,762.33,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,791.87,oltp_write_only,64,1000000,4
2,1GB,2,1,OFF,1,1024,1,25,100,48MB,4000,785.28,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,797.01,oltp_write_only,64,1000000,4
2,1GB,3,1,OFF,1,1024,1,25,100,48MB,4000,816.92,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,0,1024,1,25,100,48MB,4000,781.40,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,755.54,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,0,1024,1,25,100,48MB,4000,878.37,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,761.92,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,0,1024,1,25,100,48MB,4000,929.99,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,823.77,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,100,1,25,100,48MB,4000,713.12,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,745.74,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,5000,1,25,100,48MB,4000,749.17,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,10000,1,25,100,48MB,4000,737.94,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,100,1,25,100,48MB,4000,761.60,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,776.18,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,783.08,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,788.06,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,100,1,25,100,48MB,4000,773.59,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,805.48,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,5000,1,25,100,48MB,4000,821.16,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,10000,1,25,100,48MB,4000,815.47,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,748.78,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,2,25,100,48MB,4000,817.83,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,4,25,100,48MB,4000,878.36,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,8,25,100,48MB,4000,892.02,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,774.85,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,863.13,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,909.39,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,893.92,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,816.03,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,2,25,100,48MB,4000,860.54,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,4,25,100,48MB,4000,878.58,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,8,25,100,48MB,4000,898.53,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,0,100,48MB,4000,627.55,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,10,100,48MB,4000,751.36,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,774.44,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,50,100,48MB,4000,764.07,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,670.07,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,794.64,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,786.54,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,801.17,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,0,100,48MB,4000,687.59,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,10,100,48MB,4000,812.53,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,833.89,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,50,100,48MB,4000,823.93,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,774.49,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,5000,48MB,4000,720.14,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,10000,48MB,4000,641.03,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,20000,48MB,4000,625.34,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,771.75,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,720.15,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,675.76,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,668.82,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,797.97,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,5000,48MB,4000,761.39,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,10000,48MB,4000,705.49,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,20000,48MB,4000,724.90,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,4MB,4000,596.27,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,773.83,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,512MB,4000,795.56,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,5GB,4000,820.96,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,620.19,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,808.80,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,835.81,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,830.64,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,4MB,4000,539.36,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,830.24,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,512MB,4000,835.25,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,5GB,4000,843.55,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,1,713.58,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,1000,762.41,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,2000,773.07,oltp_write_only,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,761.26,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,748.88,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,791.70,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,802.84,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,793.56,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,1,764.74,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,1000,810.94,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,2000,809.48,oltp_write_only,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,808.16,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,800.03,oltp_write_only,64,1000000,4
2,1GB,2,0,OFF,1,1024,1,25,100,48MB,4000,814.58,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,800.47,oltp_write_only,64,1000000,4
2,1GB,2,1,OFF,1,1024,1,25,100,48MB,4000,788.69,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,810.52,oltp_write_only,64,1000000,4
2,1GB,2,2,OFF,1,1024,1,25,100,48MB,4000,821.45,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,0,1024,1,25,100,48MB,4000,912.79,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,816.98,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,0,1024,1,25,100,48MB,4000,863.41,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,816.95,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,0,1024,1,25,100,48MB,4000,888.80,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,828.57,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,100,1,25,100,48MB,4000,771.03,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,809.73,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,5000,1,25,100,48MB,4000,818.15,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,10000,1,25,100,48MB,4000,798.55,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,100,1,25,100,48MB,4000,815.83,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,803.43,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,792.37,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,806.00,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,100,1,25,100,48MB,4000,824.06,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,820.16,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,5000,1,25,100,48MB,4000,813.03,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,10000,1,25,100,48MB,4000,805.02,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,783.84,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,2,25,100,48MB,4000,861.12,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,4,25,100,48MB,4000,898.06,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,8,25,100,48MB,4000,903.13,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,775.87,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,851.01,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,876.81,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,875.82,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,809.69,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,2,25,100,48MB,4000,890.87,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,4,25,100,48MB,4000,912.99,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,8,25,100,48MB,4000,905.38,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,0,100,48MB,4000,686.92,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,10,100,48MB,4000,766.21,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,796.65,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,50,100,48MB,4000,811.74,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,675.90,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,756.23,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,771.03,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,789.34,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,0,100,48MB,4000,689.71,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,10,100,48MB,4000,765.18,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,807.37,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,50,100,48MB,4000,832.02,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,842.32,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,5000,48MB,4000,785.20,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,10000,48MB,4000,780.06,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,20000,48MB,4000,787.12,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,788.53,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,766.41,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,786.71,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,774.84,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,810.77,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,5000,48MB,4000,773.55,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,10000,48MB,4000,794.06,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,20000,48MB,4000,792.02,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,4MB,4000,660.44,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,826.90,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,512MB,4000,824.89,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,5GB,4000,831.15,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,625.50,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,826.89,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,814.98,oltp_write_only,64,1000000,4
