id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew
239,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,309.87,64,1000000,4,oltp_write_only,0.6
240,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,257.20,64,1000000,4,oltp_write_only,0.6
241,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,313.13,64,1000000,4,oltp_write_only,0.6
242,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,261.53,64,1000000,4,oltp_write_only,0.6
243,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,261.49,64,1000000,4,oltp_write_only,0.6
244,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,276.29,64,1000000,4,oltp_write_only,0.6
245,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,263.31,64,1000000,4,oltp_write_only,0.6
246,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,260.93,64,1000000,4,oltp_write_only,0.6
247,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,260.30,64,1000000,4,oltp_write_only,0.6
248,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,276.74,64,1000000,4,oltp_write_only,0.6
249,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,286.61,64,1000000,4,oltp_write_only,0.6
250,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,266.44,64,1000000,4,oltp_write_only,0.6
251,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,290.50,64,1000000,4,oltp_write_only,0.6
252,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,345.27,64,1000000,4,oltp_write_only,0.6
253,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,340.41,64,1000000,4,oltp_write_only,0.6
254,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,226.60,64,1000000,4,oltp_write_only,0.6
255,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,265.00,64,1000000,4,oltp_write_only,0.6
256,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,265.65,64,1000000,4,oltp_write_only,0.6
257,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,268.23,64,1000000,4,oltp_write_only,0.6
258,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,272.77,64,1000000,4,oltp_write_only,0.6
259,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,253.20,64,1000000,4,oltp_write_only,0.6
260,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,246.30,64,1000000,4,oltp_write_only,0.6
261,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,248.10,64,1000000,4,oltp_write_only,0.6
262,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,200.95,64,1000000,4,oltp_write_only,0.6
263,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,272.03,64,1000000,4,oltp_write_only,0.6
264,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,298.61,64,1000000,4,oltp_write_only,0.6
265,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,306.70,64,1000000,4,oltp_write_only,0.6
266,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,276.30,64,1000000,4,oltp_write_only,0.6
267,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,280.32,64,1000000,4,oltp_write_only,0.6
268,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,277.10,64,1000000,4,oltp_write_only,0.6
269,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,278.72,64,1000000,4,oltp_write_only,0.6
270,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,475.05,64,1000000,4,oltp_write_only,1.0
271,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,485.74,64,1000000,4,oltp_write_only,1.0
272,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,486.35,64,1000000,4,oltp_write_only,1.0
273,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,478.11,64,1000000,4,oltp_write_only,1.0
274,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,487.83,64,1000000,4,oltp_write_only,1.0
275,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,490.44,64,1000000,4,oltp_write_only,1.0
276,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,485.85,64,1000000,4,oltp_write_only,1.0
277,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,489.11,64,1000000,4,oltp_write_only,1.0
278,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,491.28,64,1000000,4,oltp_write_only,1.0
279,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,489.02,64,1000000,4,oltp_write_only,1.0
280,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,477.68,64,1000000,4,oltp_write_only,1.0
281,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,477.03,64,1000000,4,oltp_write_only,1.0
282,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,477.27,64,1000000,4,oltp_write_only,1.0
283,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,474.11,64,1000000,4,oltp_write_only,1.0
284,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,476.05,64,1000000,4,oltp_write_only,1.0
285,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,478.07,64,1000000,4,oltp_write_only,1.0
286,1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,471.33,64,1000000,4,oltp_write_only,1.0
287,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,432.67,64,1000000,4,oltp_write_only,1.0
288,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,479.26,64,1000000,4,oltp_write_only,1.0
289,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,471.18,64,1000000,4,oltp_write_only,1.0
290,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,479.81,64,1000000,4,oltp_write_only,1.0
291,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,484.41,64,1000000,4,oltp_write_only,1.0
292,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,487.26,64,1000000,4,oltp_write_only,1.0
293,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,658.05,64,1000000,4,oltp_write_only,1.0
294,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,490.21,64,1000000,4,oltp_write_only,1.0
295,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,626.71,64,1000000,4,oltp_write_only,1.0
296,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,479.57,64,1000000,4,oltp_write_only,1.0
297,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,496.05,64,1000000,4,oltp_write_only,1.0
298,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,607.00,64,1000000,4,oltp_write_only,1.0
299,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,489.61,64,1000000,4,oltp_write_only,1.0
300,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,475.05,64,1000000,4,oltp_write_only,1.0
301,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,492.66,64,1000000,4,oltp_write_only,1.0
302,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,494.99,64,1000000,4,oltp_write_only,1.0
303,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,487.01,64,1000000,4,oltp_write_only,1.0
304,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,474.30,64,1000000,4,oltp_write_only,1.0
305,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,440.13,64,1000000,4,oltp_write_only,1.0
306,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,451.59,64,1000000,4,oltp_write_only,1.0
307,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,455.89,64,1000000,4,oltp_write_only,1.0
308,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,438.09,64,1000000,4,oltp_write_only,1.0
309,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,492.47,64,1000000,4,oltp_write_only,1.0
310,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,487.22,64,1000000,4,oltp_write_only,1.0
311,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,482.43,64,1000000,4,oltp_write_only,1.0
312,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,482.51,64,1000000,4,oltp_write_only,1.0
313,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,466.27,64,1000000,4,oltp_write_only,1.0
314,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,475.35,64,1000000,4,oltp_write_only,1.0
315,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,474.29,64,1000000,4,oltp_write_only,1.0
316,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,318.46,64,1000000,4,oltp_write_only,1.0
317,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,484.05,64,1000000,4,oltp_write_only,1.0
318,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,488.48,64,1000000,4,oltp_write_only,1.0
319,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,495.91,64,1000000,4,oltp_write_only,1.0
320,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,432.80,64,1000000,4,oltp_write_only,1.0
321,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,490.55,64,1000000,4,oltp_write_only,1.0
322,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,492.99,64,1000000,4,oltp_write_only,1.0
323,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,491.01,64,1000000,4,oltp_write_only,1.0
324,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,61.02,64,1000000,4,oltp_read_write_95,0.2
325,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,66.80,64,1000000,4,oltp_read_write_95,0.2
326,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.03,64,1000000,4,oltp_read_write_95,0.2
327,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,75.73,64,1000000,4,oltp_read_write_95,0.2
328,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,87.77,64,1000000,4,oltp_read_write_95,0.2
329,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,102.14,64,1000000,4,oltp_read_write_95,0.2
330,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,108.14,64,1000000,4,oltp_read_write_95,0.2
331,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,119.86,64,1000000,4,oltp_read_write_95,0.2
332,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,123.12,64,1000000,4,oltp_read_write_95,0.2
333,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,122.90,64,1000000,4,oltp_read_write_95,0.2
334,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,123.62,64,1000000,4,oltp_read_write_95,0.2
335,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,63.04,64,1000000,4,oltp_read_write_95,0.2
336,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.81,64,1000000,4,oltp_read_write_95,0.2
337,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,61.73,64,1000000,4,oltp_read_write_95,0.2
338,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,63.36,64,1000000,4,oltp_read_write_95,0.2
339,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,61.85,64,1000000,4,oltp_read_write_95,0.2
340,1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,62.65,64,1000000,4,oltp_read_write_95,0.2
341,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,59.14,64,1000000,4,oltp_read_write_95,0.2
342,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.89,64,1000000,4,oltp_read_write_95,0.2
343,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,62.60,64,1000000,4,oltp_read_write_95,0.2
344,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,65.69,64,1000000,4,oltp_read_write_95,0.2
345,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,66.32,64,1000000,4,oltp_read_write_95,0.2
346,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,67.18,64,1000000,4,oltp_read_write_95,0.2
347,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,66.63,64,1000000,4,oltp_read_write_95,0.2
348,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.13,64,1000000,4,oltp_read_write_95,0.2
349,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,66.76,64,1000000,4,oltp_read_write_95,0.2
350,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.93,64,1000000,4,oltp_read_write_95,0.2
351,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,62.69,64,1000000,4,oltp_read_write_95,0.2
352,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,64.21,64,1000000,4,oltp_read_write_95,0.2
353,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.25,64,1000000,4,oltp_read_write_95,0.2
354,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,61.29,64,1000000,4,oltp_read_write_95,0.2
355,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,63.57,64,1000000,4,oltp_read_write_95,0.2
356,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,61.90,64,1000000,4,oltp_read_write_95,0.2
357,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,61.82,64,1000000,4,oltp_read_write_95,0.2
358,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,63.55,64,1000000,4,oltp_read_write_95,0.2
359,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,65.12,64,1000000,4,oltp_read_write_95,0.2
360,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,67.26,64,1000000,4,oltp_read_write_95,0.2
361,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,68.39,64,1000000,4,oltp_read_write_95,0.2
362,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,57.53,64,1000000,4,oltp_read_write_95,0.2
363,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,62.84,64,1000000,4,oltp_read_write_95,0.2
364,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,61.06,64,1000000,4,oltp_read_write_95,0.2
365,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,62.57,64,1000000,4,oltp_read_write_95,0.2
366,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.21,64,1000000,4,oltp_read_write_95,0.2
367,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,59.56,64,1000000,4,oltp_read_write_95,0.2
368,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,59.29,64,1000000,4,oltp_read_write_95,0.2
369,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,58.62,64,1000000,4,oltp_read_write_95,0.2
370,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,67.10,64,1000000,4,oltp_read_write_95,0.2
371,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,62.37,64,1000000,4,oltp_read_write_95,0.2
372,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,61.71,64,1000000,4,oltp_read_write_95,0.2
373,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,60.86,64,1000000,4,oltp_read_write_95,0.2
374,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,52.56,64,1000000,4,oltp_read_write_95,0.2
375,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,63.08,64,1000000,4,oltp_read_write_95,0.2
376,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,62.61,64,1000000,4,oltp_read_write_95,0.2
377,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,61.62,64,1000000,4,oltp_read_write_95,0.2
378,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.37,64,1000000,4,oltp_read_write_95,0.6
379,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,78.27,64,1000000,4,oltp_read_write_95,0.6
380,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,82.54,64,1000000,4,oltp_read_write_95,0.6
381,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,92.34,64,1000000,4,oltp_read_write_95,0.6
382,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,109.45,64,1000000,4,oltp_read_write_95,0.6
383,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,120.42,64,1000000,4,oltp_read_write_95,0.6
384,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,124.86,64,1000000,4,oltp_read_write_95,0.6
385,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,132.74,64,1000000,4,oltp_read_write_95,0.6
386,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,131.64,64,1000000,4,oltp_read_write_95,0.6
387,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,133.06,64,1000000,4,oltp_read_write_95,0.6
388,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,133.69,64,1000000,4,oltp_read_write_95,0.6
389,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,70.65,64,1000000,4,oltp_read_write_95,0.6
390,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.93,64,1000000,4,oltp_read_write_95,0.6
391,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,70.64,64,1000000,4,oltp_read_write_95,0.6
392,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,70.25,64,1000000,4,oltp_read_write_95,0.6
393,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,70.70,64,1000000,4,oltp_read_write_95,0.6
394,1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,70.14,64,1000000,4,oltp_read_write_95,0.6
395,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,67.54,64,1000000,4,oltp_read_write_95,0.6
396,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.58,64,1000000,4,oltp_read_write_95,0.6
397,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,70.95,64,1000000,4,oltp_read_write_95,0.6
398,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,74.07,64,1000000,4,oltp_read_write_95,0.6
399,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,75.76,64,1000000,4,oltp_read_write_95,0.6
400,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,76.26,64,1000000,4,oltp_read_write_95,0.6
401,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,76.26,64,1000000,4,oltp_read_write_95,0.6
402,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.37,64,1000000,4,oltp_read_write_95,0.6
403,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,75.14,64,1000000,4,oltp_read_write_95,0.6
404,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.80,64,1000000,4,oltp_read_write_95,0.6
405,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,70.95,64,1000000,4,oltp_read_write_95,0.6
406,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,72.91,64,1000000,4,oltp_read_write_95,0.6
407,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,69.73,64,1000000,4,oltp_read_write_95,0.6
408,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,70.40,64,1000000,4,oltp_read_write_95,0.6
409,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.92,64,1000000,4,oltp_read_write_95,0.6
410,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,69.44,64,1000000,4,oltp_read_write_95,0.6
411,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,68.87,64,1000000,4,oltp_read_write_95,0.6
412,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,69.44,64,1000000,4,oltp_read_write_95,0.6
413,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,73.97,64,1000000,4,oltp_read_write_95,0.6
414,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,77.26,64,1000000,4,oltp_read_write_95,0.6
415,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,76.75,64,1000000,4,oltp_read_write_95,0.6
416,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,64.15,64,1000000,4,oltp_read_write_95,0.6
417,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,70.44,64,1000000,4,oltp_read_write_95,0.6
418,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.54,64,1000000,4,oltp_read_write_95,0.6
419,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,71.13,64,1000000,4,oltp_read_write_95,0.6
420,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.34,64,1000000,4,oltp_read_write_95,0.6
421,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,67.56,64,1000000,4,oltp_read_write_95,0.6
422,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,67.75,64,1000000,4,oltp_read_write_95,0.6
423,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,67.43,64,1000000,4,oltp_read_write_95,0.6
424,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,77.04,64,1000000,4,oltp_read_write_95,0.6
425,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,70.42,64,1000000,4,oltp_read_write_95,0.6
426,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,69.78,64,1000000,4,oltp_read_write_95,0.6
427,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,69.67,64,1000000,4,oltp_read_write_95,0.6
428,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,57.96,64,1000000,4,oltp_read_write_95,0.6
429,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,70.62,64,1000000,4,oltp_read_write_95,0.6
430,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,70.90,64,1000000,4,oltp_read_write_95,0.6
431,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,71.12,64,1000000,4,oltp_read_write_95,0.6
432,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,135.19,64,1000000,4,oltp_read_write_95,1.0
433,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,147.07,64,1000000,4,oltp_read_write_95,1.0
434,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,162.00,64,1000000,4,oltp_read_write_95,1.0
435,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,168.89,64,1000000,4,oltp_read_write_95,1.0
436,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,174.77,64,1000000,4,oltp_read_write_95,1.0
437,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,178.29,64,1000000,4,oltp_read_write_95,1.0
438,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,178.66,64,1000000,4,oltp_read_write_95,1.0
439,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,177.06,64,1000000,4,oltp_read_write_95,1.0
440,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,178.35,64,1000000,4,oltp_read_write_95,1.0
441,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,178.51,64,1000000,4,oltp_read_write_95,1.0
442,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,178.29,64,1000000,4,oltp_read_write_95,1.0
443,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,134.51,64,1000000,4,oltp_read_write_95,1.0
444,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,135.09,64,1000000,4,oltp_read_write_95,1.0
445,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,134.99,64,1000000,4,oltp_read_write_95,1.0
446,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,135.46,64,1000000,4,oltp_read_write_95,1.0
447,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,136.40,64,1000000,4,oltp_read_write_95,1.0
448,1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,135.20,64,1000000,4,oltp_read_write_95,1.0
449,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,128.67,64,1000000,4,oltp_read_write_95,1.0
450,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,133.97,64,1000000,4,oltp_read_write_95,1.0
451,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,136.42,64,1000000,4,oltp_read_write_95,1.0
452,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,140.07,64,1000000,4,oltp_read_write_95,1.0
453,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,140.19,64,1000000,4,oltp_read_write_95,1.0
454,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,141.17,64,1000000,4,oltp_read_write_95,1.0
455,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,151.48,64,1000000,4,oltp_read_write_95,1.0
456,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,135.76,64,1000000,4,oltp_read_write_95,1.0
457,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,152.29,64,1000000,4,oltp_read_write_95,1.0
458,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,134.41,64,1000000,4,oltp_read_write_95,1.0
459,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,134.58,64,1000000,4,oltp_read_write_95,1.0
460,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,144.73,64,1000000,4,oltp_read_write_95,1.0
461,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,136.14,64,1000000,4,oltp_read_write_95,1.0
462,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,135.11,64,1000000,4,oltp_read_write_95,1.0
463,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,135.96,64,1000000,4,oltp_read_write_95,1.0
464,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,134.41,64,1000000,4,oltp_read_write_95,1.0
465,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,135.78,64,1000000,4,oltp_read_write_95,1.0
466,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,135.44,64,1000000,4,oltp_read_write_95,1.0
467,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,138.23,64,1000000,4,oltp_read_write_95,1.0
468,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,141.83,64,1000000,4,oltp_read_write_95,1.0
469,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,140.32,64,1000000,4,oltp_read_write_95,1.0
470,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,126.14,64,1000000,4,oltp_read_write_95,1.0
471,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,135.30,64,1000000,4,oltp_read_write_95,1.0
472,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,137.60,64,1000000,4,oltp_read_write_95,1.0
473,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,135.68,64,1000000,4,oltp_read_write_95,1.0
474,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,135.18,64,1000000,4,oltp_read_write_95,1.0
475,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,126.48,64,1000000,4,oltp_read_write_95,1.0
