workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,1,true,4996,30278,0,30278,6060,40,30,0.8,3
"a","Silo",1,1,true,6230,31153,0,31153,5000,40,30,0.8,3
"a","Silo",1,1,true,6257,31298,0,31298,5002,40,30,0.8,3
"a","Silo",1,1,true,4614,25523,0,25523,5531,1,30,0.1,3
"a","Silo",1,1,true,4582,25078,0,25078,5472,1,30,0.1,3
"a","Silo",1,1,true,4614,28172,0,28172,6105,1,30,0.1,3
"a","Silo",1,1,true,4591,27131,1,27132,5909,1,30,0.4,3
"a","Silo",1,1,true,4554,27194,0,27194,5971,1,30,0.4,3
"a","Silo",1,1,true,4684,23423,0,23423,5000,1,30,0.4,3
"a","Silo",1,1,true,4599,23011,0,23011,5003,1,30,0.8,3
"a","Silo",1,1,true,4629,26608,0,26608,5747,1,30,0.8,3
"a","Silo",1,1,true,4571,25937,0,25937,5674,1,30,0.8,3
"a","Silo",1,1,true,4603,24088,0,24088,5233,1,30,0.99,3
"a","Silo",1,1,true,4644,23228,0,23228,5001,1,30,0.99,3
"a","Silo",1,1,true,4685,23427,0,23427,5000,1,30,0.99,3
"a","Silo",1,1,true,5059,30020,0,30020,5933,10,30,0.1,3
"a","Silo",1,1,true,5091,28909,0,28909,5678,10,30,0.1,3
"a","Silo",1,1,true,5078,31391,0,31391,6181,10,30,0.1,3
"a","Silo",1,1,true,5051,31090,0,31090,6154,10,30,0.4,3
"a","Silo",1,1,true,5124,27502,0,27502,5367,10,30,0.4,3
"a","Silo",1,1,true,5120,27776,0,27776,5424,10,30,0.4,3
"a","Silo",1,1,true,5101,27501,0,27501,5391,10,30,0.8,3
"a","Silo",1,1,true,5114,28130,1,28131,5500,10,30,0.8,3
"a","Silo",1,1,true,5074,25750,0,25750,5074,10,30,0.8,3
"a","Silo",1,1,true,5130,25656,0,25656,5001,10,30,0.99,3
"a","Silo",1,1,true,5134,25823,1,25824,5029,10,30,0.99,3
"a","Silo",1,1,true,5101,28836,0,28836,5652,10,30,0.99,3
"a","Silo",1,1,true,4981,30088,1,30089,6040,20,30,0.1,3
"a","Silo",1,1,true,6263,31324,0,31324,5001,20,30,0.1,3
