innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,binlog_row_image,binlog_transaction_compression,tps,workload,num_table,table_size,num_client,slave_parallel_workers,rpl_semi_sync_slave_enabled,slave_parallel_type
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.97,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,191.07,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.50,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,193.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,191.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.12,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,193.02,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,189.96,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,191.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,194.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,195.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,194.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,190.99,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,189.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,193.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,196.49,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,193.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,190.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.89,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,193.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,194.52,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,191.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,192.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,193.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.89,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,193.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,195.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,198.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,190.63,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,194.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,190.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,195.94,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,191.59,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,193.99,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.76,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,191.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,193.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,190.43,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.35,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,192.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,194.69,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.12,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,196.50,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,192.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,195.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.34,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,194.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,191.25,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,191.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.77,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,196.29,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,195.62,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,196.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.63,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,192.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,198.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,191.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,191.23,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,191.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,197.76,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,194.10,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,192.54,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,193.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,191.39,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,191.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,195.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,195.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,192.39,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,193.45,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,196.72,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,189.68,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,192.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,199.15,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,193.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,198.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,192.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,194.15,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,193.59,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,196.55,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,195.86,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,195.26,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.42,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,198.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,192.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,193.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,195.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,194.60,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,191.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,195.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,192.78,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,192.79,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.63,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,192.16,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,194.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.95,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.76,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,193.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,193.65,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.47,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,198.59,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,192.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,192.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,194.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,195.95,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,196.32,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,198.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,191.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,191.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.77,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,195.17,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,191.29,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,196.52,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,197.67,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,full,OFF,194.67,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,full,OFF,192.20,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.59,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,full,OFF,192.06,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,194.01,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,191.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,195.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.79,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,192.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,195.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,196.58,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,192.91,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,196.24,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,194.13,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,191.94,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,195.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.70,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,197.60,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.35,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.18,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,195.79,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,194.37,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.66,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.22,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,192.56,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,196.17,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,192.76,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.57,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,196.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,195.55,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,192.20,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,195.05,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,194.67,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
16GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.48,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,198.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,192.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
18GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,196.13,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,full,OFF,196.79,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,full,OFF,193.42,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
24GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,full,OFF,194.12,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
