id,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time),MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record),MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Insert),Top 5 Command Usage (Select),Top 5 Command Usage (Update),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Delete),Top 5 Command Usage (Statement Execute),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label,mem_size,num_cpu
970,94.91818181823264,1.946818181818164,0,0.0,0.0931818181818072,0,0.5859090909086578,2.1904545454546507,2.449334320219464,4926746624,201146351616,0,0,0.0048606550768182,0,0,0,96.93616237832178,4801.939806019397,64457.0,0.0,1079.0,15935.0,37.55999999959022,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,66.5933406659334,964.1235876412358,166979.5420457954,1840.09599040096,1056063488.0,16777216.0,8388608.0,838947.6452354763,709356.5843415657,51.0,2.0,16384.0,199.0,4000.0,0,1.5998400159984,5.25947405259474,0,0.67993200679932,0,0,0,0,0,41.0,2000.0,0,0.21997800219978,0,0.21997800219978,4542.305769423057,0.9999515736366876,0.21997800219978,0.0,0,3.15968403159684,7.31926807319268,0.0,9.0,0,7054.534546545345,4848.87511248875,1.51984801519848,0,0,169.54304569543044,168.7831216878312,964.1035896410358,2191.960803919608,1238.996100389961,779.0,2.036740044287189,39002365952,,,,,,,,,1034318.8,1032007.3500000001,2400.68,6352.58,97.31999999994878,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,164.76,10-4-4-tpcc-nan,190,88
971,94.74181818182116,2.072045454545283,0,0.0,0.0890909090909175,0,0.5645454545454568,2.200454545453861,2.46156247141505,4951343104,201146351616,0,0,0.0048587724982639,0,0,0,96.91388171268352,4440.38,60242.0,4655.0,639.0,15249.0,38.86000000033527,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,0.0,0,0.3600000000000001,0,0,0.0,0,0.0,0.0,0,200.76000000000005,0.0,100.56000000000002,65.44,886.22,195645.68,1735.06,987004928.0,16777216.0,8388608.0,777209.58,651452.18,51.0,2.0,16384.0,199.0,4000.0,0,1.9,5.12,0,0.62,0,0,0,0,0,41.0,2000.0,0,0.2,0,0.2,4202.88,0.9999524158474262,0.2,0.0,0,3.8,7.44,0.0,9.0,0,6526.3,4486.6,0.84,0,0,155.48,155.04,886.2,2026.68,1149.96,1379.0,2.0391393264045266,39048310784,,,,,,,,,943681.42,941505.15,2687.42,5932.34,97.65800000005402,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,155.98,10-4-4-tpcc-nan,190,88
972,94.81227272730956,2.086590909090839,0,0.0,0.0868181818181684,0,0.557272727272753,2.136136363636499,2.4596218505841705,4947439616,201146351616,0,0,0.0048569965604323,0,0,0,96.79230770557469,4257.395443726624,56172.0,8868.0,496.0,15229.0,35.95999999996275,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0600036002160129,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,62.463747824869486,853.9312358741524,136771.90631437887,1659.7995879752784,920322048.0,16777216.0,8388608.0,745399.9039942396,623093.5456127367,51.0,2.0,16384.0,198.0,4000.0,0,1.300078004680281,4.840290417425045,0,0.6000360021601295,0,0,0,0,0,41.0,2000.0,0,0.2000120007200432,0,0.2000120007200432,4033.642018521111,0.9999504165013884,0.2000120007200432,0.0,0,2.6001560093605613,6.540392423545413,0.0,9.0,0,6260.295617737064,4303.898233894033,1.200072004320259,0,0,147.14882892973577,146.52879172750363,853.9112346740804,1944.356661399684,1101.326079564774,1999.0,2.0415531535146414,39094534144,,,,,,,,,915055.5,912737.32,2820.84,5715.56,97.66399999998976,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,144.18,10-4-4-tpcc-nan,190,88
973,94.98068181817968,1.98136363636356,0,0.0,0.085909090909086,0,0.5854545454544713,2.0165909090905347,2.446220774311385,4920483840,201146351616,0,0,0.0048549843426497,0,0,0,96.79823898514113,4540.7,65529.0,0.0,7.0,15519.0,32.419999999925494,0,0,6.0,5,6,5,5.0,151.0,0.0,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,72.88,896.34,203627.94,1837.54,1073627136.0,16777216.0,8388608.0,797253.8,662059.88,51.0,2.0,16384.0,325.0,4000.0,0,1.96,5.5200000000000005,0,0.66,0,0,0,0,0,84.0,2000.0,0,0.22,0,0.22,4298.58,0.9999488229273285,0.22,0.0,0,3.92,7.92,0.0,9.0,0,6675.2,4590.76,1.56,0,0,158.54,157.76,896.34,2070.76,1182.44,167.0,2.044185797207265,39144947712,,,,,,,,,967864.3899999999,965542.2899999999,2370.3,6279.38,96.90200000000186,1GB,2,2,1,OFF,1,100,1,25,100,48MB,4000,162.03,10-4-4-tpcc-nan,190,88
974,94.91068181818858,1.956136363636332,0,0.0,0.0927272727272653,0,0.5802272727272002,2.1581818181815464,2.448680658848303,4925431808,201146351616,0,0,0.0048530663802602,0,0,0,96.93704221772056,4828.76,65315.0,215.0,6.0,16003.0,39.12000000011175,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,72.2,964.06,182753.06,1903.18,1070120960.0,16777216.0,8388608.0,845312.8,705845.02,51.0,2.0,16384.0,198.0,4000.0,0,1.74,5.24,0,0.52,0,0,0,0,0,41.0,2000.0,0,0.18,0,0.18,4572.76,0.9999606380140564,0.18,0.0,0,3.52,7.32,0.0,9.0,0,7101.0,4884.56,1.56,0,0,167.88,167.08,964.06,2203.14,1252.5,777.0,2.046604330050339,39191261184,,,,,,,,,1030523.5,1028218.58,2371.26,6476.4800000000005,97.41799999994691,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,165.68,10-4-4-tpcc-nan,190,88
975,94.78045454545114,2.055681818181851,0,0.0,0.0881818181818062,0,0.5843181818181026,2.209318181818213,2.454412922897532,4936962048,201146351616,0,0,0.0048511512569306,0,0,0,96.93550849812252,4535.52,61449.0,4081.0,6.0,15497.0,30.62000000011176,0,0,6.0,5,6,5,5.0,151.0,0.06,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,68.64,902.64,180514.64,1795.02,1006780416.0,16777216.0,8388608.0,794246.3,663996.12,51.0,2.0,16384.0,198.0,4000.0,0,1.72,5.54,0,0.6,0,0,0,0,0,41.0,2000.0,0,0.2,0,0.2,4292.2,0.9999534060199424,0.2,0.0,0,3.48,7.66,0.0,9.0,0,6665.9800000000005,4583.96,1.36,0,0,159.52,158.84,902.64,2068.06,1176.1,1397.0,2.0452272614694844,39164891136,,,,,,,,,963474.43,961167.34,2690.74,5986.32,97.73600000003351,1GB,2,2,1,OFF,1,5000,1,25,100,48MB,4000,161.65,10-4-4-tpcc-nan,190,88
976,94.81613636366096,2.1070454545454287,0,0.0,0.0804545454545475,0,0.5481818181816805,2.1047727272732524,2.453052655620482,4934225920,201146351616,0,0,0.0048493508542649,0,0,0,96.80831779100504,4107.733535987841,56743.0,8787.0,6.0,14893.0,35.88000000081956,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,0.0,0,0.3999840006399744,0,0,0.0,0,0.0,0.0,0,226.1909523619056,0.0,113.29546818127277,58.7964722116673,820.7507549547028,160575.4454732716,1586.6648001119934,929677312.0,16777216.0,8388608.0,718006.939583625,605085.3948763075,51.0,2.0,16384.0,198.0,4000.0,0,1.5399076055436671,4.899706017638942,0,0.5999640021598704,0,0,0,0,0,41.0,2000.0,0,0.1999880007199568,0,0.1999880007199568,3885.066895986241,0.9999485265731566,0.1999880007199568,0.0,0,3.0798152110873347,6.839589624622523,0.0,9.0,0,6032.998020118793,4145.951242925425,1.5199088054716718,0,0,145.4512729236246,144.71131732096077,820.7507549547028,1874.807511549307,1061.2763234205947,1997.0,2.046277709403721,39185006592,,,,,,,,,878911.0000000001,876736.3700000001,2890.5800000000004,5571.240000000001,97.16599999996836,1GB,2,2,1,OFF,1,10000,1,25,100,48MB,4000,147.55,10-4-4-tpcc-nan,190,88
977,94.8711363636698,1.965909090909107,0,0.0,0.0881818181818104,0,0.580909090909146,2.175227272727748,2.445279990655706,4918591488,201146351616,0,0,0.0048475675354911,0,0,0,96.67631596203896,4706.443484521238,63757.0,900.0,879.0,17400.0,38.62000000011175,0,0,5.333333333333333,5,6,5,5.0,151.0,0.079993600511959,0.0,0,0.3999280129576676,0,0,0.0,0,0.0,0.0,0,226.39924813533565,0.0,113.47957367673818,70.63434925205983,936.6450683945284,189609.4512439005,1853.1117510599152,1044594688.0,16777216.0,8388608.0,823787.9769618431,690917.9465642748,51.0,2.0,16384.0,326.0,4000.0,0,1.8398528117750577,4.99960003199744,0,0.6799456043516519,0,0,0,0,0,84.0,2000.0,0,0.2199824014078873,0,0.2199824014078873,4452.723782097432,0.999950598432623,0.2199824014078873,0.0,0,3.6397088232941366,7.299416046716263,0.0,9.0,0,6917.406607471402,4757.4994000479965,1.159907207423406,0,0,165.68674506039517,165.14678825693943,936.6250699944004,2146.188304935605,1220.4423646108312,157.0,2.050391803390061,39263789056,,,,,,,,,1000909.55,998572.68,2363.56,6286.06,97.37599999993108,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,163.65,10-4-4-tpcc-nan,190,88
978,94.67855986964506,2.0748557215013768,0,0.0,0.0918218546923664,0,0.6079788646092007,2.232134739935166,2.444642619910624,4917309440,201146351616,0,0,0.0048454464929231,0,0,0,96.59367334812836,4732.52,64425.0,377.0,734.0,14898.0,35.15740629640087,0,0,5.5,5,6,5,5.0,151.0,0.0,0.0,0,0.3999600039995999,0,0,0.0,0,0.0,0.0,0,226.2973702629737,0.0,113.3886611338866,77.34,930.64,204551.4,1931.92,1055539200.0,16777216.0,8388608.0,831101.5,690354.02,51.0,2.0,16384.0,326.0,4000.0,0,1.98,5.16,0,0.66,0,0,0,0,0,84.0,2000.0,0,0.22,0,0.22,4478.16,0.9999508750932256,0.22,0.0,0,3.92,7.58,0.0,9.0,0,6958.84,4788.72,1.2,0,0,165.86,165.28,930.64,2156.34,1235.28,163.0,2.051375729372029,39282630656,,,,,,,,,1017882.0952838112,1015567.1426857073,2444.1177647105883,6244.429777191087,97.70790831635966,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,164.23,10-4-4-tpcc-nan,190,88
979,94.5420361585247,2.2930921309823336,0,0.0,0.0884143957728287,0,0.5948084157776574,2.189222262426608,2.449258976073878,4926595072,201146351616,0,0,0.0048435347634624,0,0,0,96.43898658811445,4642.855714428558,64068.0,774.0,694.0,15114.0,39.156349381111866,0,0,5.5,5,6,5,5.0,151.0,0.0,0.0,0,0.44,0,0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,78.57214278572144,906.149385061494,183907.8492150785,1925.6674332566745,1049690112.0,16777216.0,8388608.0,816640.6159384062,677181.1818818118,51.0,2.0,16384.0,326.0,4000.0,0,1.7598240175982405,5.899410058994101,0,0.6399360063993601,0,0,0,0,0,84.0,2000.0,0,0.21997800219978,0,0.21997800219978,4391.520847915209,0.9999499109781474,0.21997800219978,0.0,0,3.5196480351964805,8.079192080791922,0.0,9.0,0,6825.697430256974,4696.770322967704,1.2798720127987202,0,0,163.5036496350365,162.86371362863716,906.169383061694,2114.5485451454856,1215.4784521547847,163.0,2.05513454052011,39354609664,,,,,,,,,999199.3819629177,996871.6322979379,2543.772626357582,6051.903114186852,99.04194251651468,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,161.55,10-4-4-tpcc-nan,190,88
980,94.51136363635304,2.42409090909077,0,0.0,0.0838636363636458,0,0.5795454545453674,2.08749999999971,2.447019014988925,4922089472,201146351616,0,0,0.0048417036869187,0,0,0,96.16353357907614,4363.9800000000005,59937.0,5057.0,542.0,15206.0,38.200000000186265,0,0,5.5,5,6,5,5.0,151.0,0.08,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,62.58,872.26,186841.88,1691.34,982007808.0,16777216.0,8388608.0,763134.0,642441.9400000001,51.0,3.0,16384.0,325.0,4000.0,0,1.8,4.84,0,0.58,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.18,4128.56,0.9999564031641612,0.18,0.0,0,3.58,7.04,0.0,9.0,0,6411.1,4406.36,1.68,0,0,153.78,152.96,872.24,1992.18,1128.3,164.0,2.058960515311304,39427874816,,,,,,,,,936258.83,933917.09,2762.28,5594.3,99.3640000000596,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,154.66,10-4-4-tpcc-nan,190,88
981,94.9470454545755,1.9979545454546048,0,0.0,0.0872727272727284,0,0.5800000000001357,2.122499999999796,2.449605151877904,4927291392,201146351616,0,0,0.0048398152801896,0,0,0,96.8267064793708,4626.34,64971.0,559.0,6.0,15643.0,38.82000000029803,0,0,6.0,5,6,5,5.0,151.0,0.0,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.44,0.0,113.5,62.74,931.72,217243.42,1763.34,1064484864.0,16777216.0,8388608.0,807545.22,683282.3200000001,51.0,2.0,16384.0,322.0,4000.0,0,2.1,4.82,0,0.54,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.14,4376.52,0.9999680121371092,0.14,0.0,0,4.2,7.28,0.0,9.0,0,6797.04,4672.4400000000005,1.48,0,0,163.52,162.78,931.7,2111.26,1192.6,154.0,2.066947641418404,39580823552,,,,,,,,,991165.3400000001,988854.17,2421.34,6191.64,97.3980000000447,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,165.55,10-4-4-tpcc-nan,190,88
982,94.7609090909404,2.146590909090932,0,0.0,0.0899999999999891,0,0.574318181818242,2.1254545454547777,2.441730670500178,4911452160,201146351616,0,0,0.0048379424382242,0,0,0,96.5441399446004,4565.86,63807.0,1723.0,6.0,16009.0,38.16000000014901,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,0.0,0,0.44,0,0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,71.60000000000001,899.54,191603.1,1828.44,1045413888.0,16777216.0,8388608.0,800778.72,669718.54,51.0,2.0,16384.0,326.0,4000.0,0,1.84,5.5,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,4316.4400000000005,0.9999536676674452,0.2,0.0,0,3.68,7.74,0.0,9.0,0,6707.72,4612.64,1.32,0,0,162.36,161.72,899.5600000000001,2081.0,1187.82,165.0,2.068115518779612,39603187712,,,,,,,,,976626.37,974307.14,2582.28,6137.9400000000005,98.24800000002142,1GB,2,2,1,OFF,1,1024,2,25,100,48MB,4000,163.77,10-4-4-tpcc-nan,190,88
983,94.51136363639542,2.319545454545385,0,0.0,0.0904545454545436,0,0.5870454545460836,2.122954545454536,2.447576968931898,4923211776,201146351616,0,0,0.0048360525477482,0,0,0,96.53889757586282,4561.32,62514.0,3016.0,6.0,16099.0,37.02000000048429,0,0,6.0,5,6,5,5.0,151.0,0.0,0.0,0,0.3999120193557418,0,0,0.0,0,0.0,0.0,0,225.91029973405853,0.0,113.07512347283598,72.52,898.0,177621.22,1841.22,1024229376.0,16777216.0,8388608.0,800325.88,667780.06,51.0,2.0,16384.0,326.0,4000.0,0,1.7,5.6000000000000005,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,4313.56,0.9999536367345424,0.2,0.0,0,3.4,7.7,0.0,9.0,0,6701.46,4607.04,1.24,0,0,161.34,160.70000000000002,898.0,2079.96,1187.04,164.0,2.073845390345918,39712911360,,,,,,,,,972936.36,970593.7,2646.8,5929.26,98.98599999991713,1GB,2,2,1,OFF,1,1024,4,25,100,48MB,4000,165.43,10-4-4-tpcc-nan,190,88
984,94.52921558354444,2.4826699544654445,0,0.0,0.0888778568207235,0,0.5575892142745641,1.986226887211512,2.4599293361512906,4948058112,201146351616,0,0,0.0048341191695334,0,0,0,95.95231276310724,4215.36,61463.0,4069.0,4.0,15827.0,38.39014242316024,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,0.0,0,0.44,0,0,0.0,0,0.0,0.0,0,251.52,0.0,125.94,64.4,835.76,173037.78,1674.18,1007009792.0,16777216.0,8388608.0,738808.4400000001,618722.78,51.0,2.0,16384.0,325.0,4000.0,0,1.66,5.32,0,0.56,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,3987.4,0.9999498445180058,0.2,0.0,0,3.3200000000000003,7.34,0.0,9.0,0,6194.8,4260.8,1.32,0,0,148.94,148.28,835.76,1921.22,1095.02,161.0,2.076066496301732,39755444224,,,,,,,,,903473.6057769244,901121.9995199232,2875.96015362458,5450.792126740278,99.46591454628084,1GB,2,2,1,OFF,1,1024,8,25,100,48MB,4000,154.85,10-4-4-tpcc-nan,190,88
985,95.08886363635642,2.024318181818357,0,0.0,0.0745454545454595,0,0.5479545454544784,1.9286363636359545,2.4514276656697547,4930957312,201146351616,0,0,0.004832421584424,0,0,0,95.64796370011986,3513.1210496839744,64890.0,0.0,646.0,16899.0,38.760000000707805,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,0.0,0,0.36003600360036,0,0,0.0,0,0.0,0.0,0,200.9000900090009,0.0,100.67006700670068,49.78398271861749,705.0764061124889,135546.54372349786,1359.728778302264,1063157760.0,16777216.0,8388608.0,614031.5025202016,518057.90463237057,51.0,2.0,16384.0,326.0,4000.0,0,1.2801024081926553,3.860308824705976,0,0.6200496039683174,0,0,0,0,0,84.0,2000.0,0,0.2200176014081126,0,0.2200176014081126,3324.58596687735,0.9999338254314885,0.2200176014081126,0.0,0,2.600208016641332,5.540443235458836,0.0,9.0,0,5161.612929034322,3548.1638531082485,1.5601248099847986,0,0,123.42987438995118,122.6498119849588,705.116409312745,1603.3282662613008,906.9325546043684,159.0,2.0716709139257605,39671271424,,,,,,,,,747763.76,745456.2000000001,2397.58,6501.68,97.40000000002328,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,123.74,10-4-4-tpcc-nan,190,88
986,94.82159090909934,1.7699999999998834,0,0.0,0.1002272727272721,0,0.6104545454545186,2.390909090909191,2.449670314382203,4927422464,201146351616,0,0,0.004830657465447,0,0,0,96.47367409906091,5485.52,63080.0,1024.0,1432.0,13201.0,35.75999999977648,0,0,5.666666666666667,5,6,5,5.0,151.0,0.06,0.0,0,0.3600864207409778,0,0,0.0,0,0.0,0.0,0,200.80819396655195,0.0,100.58414019364646,80.10000000000001,1093.12,200688.12,2143.26,1033502720.0,16777216.0,8388608.0,960161.74,807625.3200000001,51.0,2.0,16384.0,198.0,4000.0,0,1.92,5.94,0,0.62,0,0,0,0,0,41.0,2000.0,0,0.2,0,0.2,5188.24,0.9999614527680768,0.2,0.0,0,3.84,8.28,0.0,9.0,0,8059.48,5540.64,2.08,0,0,193.98,192.9,1093.12,2502.88,1420.48,789.0,2.081207509557525,39853891584,,,,,,,,,1180547.48,1178222.71,2281.86,6281.9400000000005,95.7939999999944,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,188.3,10-4-4-tpcc-nan,190,88
987,94.78367743810296,1.8753862091526712,0,0.0,0.094507651484844,0,0.6002144596702983,2.321344189596818,2.456147874574228,4940451840,201146351616,0,0,0.0048283817584986,0,0,0,96.88071341907832,5215.26,64180.0,0.0,1356.0,13174.0,33.20671731370782,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,0.0,0,0.3999520057593089,0,0,0.0,0,0.0,0.0,0,226.29284485861697,0.0,113.38639363276408,82.0,1030.7,199589.28,2091.36,1051525120.0,16777216.0,8388608.0,914464.46,762142.04,51.0,2.0,16384.0,199.0,4000.0,0,1.92,6.16,0,0.6,0,0,0,0,0,41.0,2000.0,0,0.2,0,0.2,4934.4800000000005,0.9999594705229112,0.2,0.0,0,3.8,8.48,0.0,9.0,0,7665.1,5270.92,1.68,0,0,183.42,182.58,1030.68,2378.2000000000003,1356.48,1389.0,2.0842777864151785,39912685568,,,,,,,,,1119962.7948820472,1117652.469012395,2441.063574570172,6231.607357057176,96.1355457816864,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,182.91,10-4-4-tpcc-nan,190,88
988,94.83305752063352,1.8799214388331085,0,0.0,0.0979741402825981,0,0.5960282965685493,2.264316499663689,2.455567521020413,4939284480,201146351616,0,0,0.0048262523438226,0,0,0,97.03120665162729,5170.9800000000005,64078.0,243.0,1215.0,15498.0,38.787757551324006,0,0,5.833333333333333,5,6,5,5.0,151.0,0.06,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,82.3,1017.28,185895.92,2083.2,1049853952.0,16777216.0,8388608.0,907226.26,756908.86,51.0,2.0,16384.0,198.0,4000.0,0,1.76,6.0,0,0.56,0,0,0,0,0,41.0,2000.0,0,0.18,0,0.18,4889.12,0.9999631849139958,0.18,0.0,0,3.56,8.14,0.0,9.0,0,7600.64,5230.36,1.48,0,0,183.42,182.7,1017.28,2355.3,1348.22,2019.0,2.0871337385263145,39967375360,,,,,,,,,1102287.977595519,1099968.4936987397,2375.0350070014,6303.620724144828,96.86537307463448,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,177.21,10-4-4-tpcc-nan,190,88
989,95.08801466125378,2.0017381122936766,0,0.0,0.0770423728505436,0,0.5533869554311382,1.942422303107629,2.445960124294217,4919959552,201146351616,0,0,0.0048245415010636,0,0,0,95.51821399176772,3543.25259515571,65152.0,378.0,6.0,16088.0,34.942602295386635,0,0,6.0,5,6,5,5.0,151.0,0.0,0.0,0,0.4000560078410977,0,0,0.0,0,0.0,0.0,0,225.9916388294361,0.0,113.11583621707038,53.80322819369163,702.8621717303039,139601.9961197672,1398.4439066343982,1067450368.0,16777216.0,8388608.0,620638.6383182992,520996.2197731865,51.0,2.0,16384.0,325.0,4000.0,0,1.3400804048242896,3.6402184131047854,0,0.5800348020881254,0,0,0,0,0,84.0,2000.0,0,0.2000120007200432,0,0.2000120007200432,3351.441086465188,0.9999403241591672,0.2000120007200432,0.0,0,2.680160809648579,5.360321619297158,0.0,9.0,0,5206.292377542653,3579.3747624857497,1.0400624037442248,0,0,124.84749084945098,124.32745964757888,702.8421705302319,1616.5769946196774,919.3351601096068,165.0,2.0817563691379,39864401920,,,,,,,,,761849.0860365586,759669.293228271,2466.441342346306,6361.805527778889,97.12011519546112,1GB,2,2,1,OFF,1,1024,1,0,100,48MB,4000,128.76,10-4-4-tpcc-nan,190,88
990,94.84340909093788,1.7915909090908166,0,0.0,0.0993181818181822,0,0.5999999999998523,2.375454545454251,2.4578543176553183,4943884288,201146351616,0,0,0.0048226061628947,0,0,0,96.4961449459673,5486.22,65488.0,41.0,7.0,13372.0,35.93999999947846,0,0,6.0,5,6,5,5.0,151.0,0.0,0.0,0,0.36003600360036,0,0,0.0,0,0.0,0.0,0,200.9000900090009,0.0,100.67006700670068,86.52,1078.88,202708.2,2209.7000000000003,1072955392.0,16777216.0,8388608.0,961866.32,803909.42,51.0,2.0,16384.0,198.0,4000.0,0,1.96,6.98,0,0.6,0,0,0,0,0,41.0,2000.0,0,0.2,0,0.2,5186.18,0.9999614374573402,0.2,0.0,0,3.84,9.34,0.0,9.0,0,8060.12,5543.0,2.0,0,0,195.16,194.16,1078.88,2500.4,1428.96,795.0,2.085129096286531,39928987648,,,,,,,,,1169141.8,1166821.86,2356.42,6202.2,96.13000000000466,1GB,2,2,1,OFF,1,1024,1,10,100,48MB,4000,194.7,10-4-4-tpcc-nan,190,88
