id,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time),MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record),MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label,mem_size,num_cpu
2152,95.21363636368716,2.02295454545469,0,0.0,0.1031818181818225,0,0.5579545454544772,1.879318181817728,2.446819454819533,4921688064,201146351616,0,0,0.0013745343290143,0,0,0,89.45723643492975,7539.66,63953,0,1583,0,52.59999999962748,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.2,0,113.3,0,0,195058.48,0,1047805952,16777216,8388608,192764.66,18861487.0,79,2,16384,381,4000,0,0,1884.64,0,0.52,0,0,0,94230.0,942.3,112,2000,0,0.18,0,0.18,6596.14,0.999972712057632,0.18,0.0,0,0,471.5,0,9,0,7067.3,0,0,0,0,0.1,471.14,471.14,6596.42,,7067.3,,94,2.4181221609216874,46305607680,0.1,0.1,,0.1,0.1,9924100.270000001,9921959.96,6986.22,2.48,92.70400000014342,1GB,2,7,1,ON,1,1024,1,25,100,512MB,4000,477.29,64-1000000-4-oltp_read_only-0.6,190,88
2153,95.28000000001732,2.061590909091272,0,0.0,0.1024999999999997,0,0.554318181818096,1.8584090909090087,2.446212628998339,4920467456,201146351616,0,0,0.0013748032139835,0,0,0,89.4682486538657,7675.8,63909,0,1627,0,91.25999999977648,0,0,6.0,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.2,0,113.3,0,0,198565.5,0,1047085056,16777216,8388608,196248.88,19201332.68,79,2,16384,381,4000,0,0,1918.56,0,0.6,0,0,0,95924.4,959.3,112,2000,0,0.2,0,0.2,6715.16,0.9999702175311524,0.2,0.0,0,0,480.06,0,9,0,7194.78,0,0,0,0,0.1,479.66,479.66,6715.4400000000005,0.1,7194.8,,96,2.906957122871401,55666507776,0.1,0.1,,0.1,0.1,10108634.850000001,10106348.63,7101.0,2.76,92.89600000018254,1GB,2,7,1,ON,1,1024,1,25,100,5GB,4000,482.92,64-1000000-4-oltp_read_only-0.6,190,88
2154,95.1968181817369,2.0372727272720423,0,0.0,0.1034090909090692,0,0.5659090909090283,1.8536363636372173,2.4475179154123907,4923092992,201146351616,0,0,0.001375058208016,0,0,0,89.47089377730309,7519.22,63988,0,1548,0,50.91999999992549,0,0,5.5,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.64,0,100.46,0,0,194518.76,0,1048379392,16777216,8388608,192243.38,18810704.34,79,2,16384,397,4000,0,0,1879.42,0,0.58,0,0,0,93972.62,939.74,112,2000,0,0.2,0,0.2,6578.14,0.9999695971932128,0.2,0.0,0,0,470.2,0,9,0,7048.04,0,0,0,0,0.1,469.88,469.88,6578.42,0.1,7048.02,,99,2.363958746789907,45268410368,0.1,0.1,,0.1,0.1,9898960.720000003,9896668.970000003,7045.140000000001,2.7800000000000007,92.8759999999311,1GB,2,15,1,ON,1,1024,1,25,100,4MB,4000,473.12,64-1000000-4-oltp_read_only-0.6,190,88
2155,95.20431818183386,2.0200000000005964,0,0.0,0.1049999999999975,0,0.5690909090908572,1.870909090908728,2.4413335864896624,4910653440,201146351616,0,0,0.001375341003678,0,0,0,89.45013876913481,7525.58,63973,0,1563,0,46.83999999985099,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.4000240014400864,0,0,0,0,0,0,0,226.2135728143689,0,113.3067984079045,0,0,194689.8,0,1048133632,16777216,8388608,192406.7,18826203.02,79,2,16384,397,4000,0,0,1881.1,0,0.54,0,0,0,94050.62,940.54,112,2000,0,0.18,0,0.18,6583.74,0.9999726606641636,0.18,0.0,0,0,470.62,0,9,0,7053.9800000000005,0,0,0,0,0.1,470.26,470.26,6584.02,,7054.0,,93,2.371510592598469,45413023744,0.1,0.1,,0.1,0.1,9918572.25,9916289.299999999,6986.52,2.14,92.5800000000745,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,479.19,64-1000000-4-oltp_read_only-0.6,190,88
2156,95.26381055249492,1.976215412253046,0,0.0,0.1043223547123632,0,0.5902508827624939,1.881438893919677,2.4547916799537006,4937723904,201146351616,0,0,0.001375582430863,0,0,0,89.46300781614252,7404.32,63920,0,1616,0,38.737549502203606,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,191556.1,0,1047265280,16777216,8388608,189310.54,18523489.22,79,2,16384,397,4000,0,0,1850.82,0,0.58,0,0,0,92539.8,925.42,112,2000,0,0.2,0,0.2,6477.72,0.9999691258922616,0.2,0.0,0,0,463.1,0,9,0,6940.42,0,0,0,0,0.1,462.7,462.7,6478.02,0.1,6940.4400000000005,,97,2.4207205811018984,46355365888,0.1,0.1,,0.1,0.1,9758892.525701033,9756601.494059766,6851.654066162646,4.260170406816273,92.26569062749658,1GB,2,15,1,ON,1,1024,1,25,100,512MB,4000,472.33,64-1000000-4-oltp_read_only-0.6,190,88
2157,95.20423768406636,2.0034623029042944,0,0.0,0.104560092958477,0,0.5582599745783202,1.8907192461495348,2.4414191122765487,4910825472,201146351616,0,0,0.0013758313985421,0,0,0,89.50725343238221,7512.48,63801,0,1735,0,74.87648270746729,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.64,0,126.04,0,0,194337.7,0,1045315584,16777216,8388608,192075.0,18792970.82,79,2,16384,401,4000,0,0,1877.7,0,0.66,0,0,0,93880.1,938.86,112,2000,0,0.22,0,0.22,6572.1,0.9999665262799132,0.22,0.0,0,0,469.88,0,9,0,7041.54,0,0,0,0,,469.44,469.44,6572.42,0.12,7041.54,,103,2.9096509410924787,55718092800,,,,,,9849189.476526713,9846905.716800353,6916.348288760427,2.3403276458704223,92.22491148766603,1GB,2,15,1,ON,1,1024,1,25,100,5GB,4000,476.73,64-1000000-4-oltp_read_only-0.6,190,88
2158,95.19244406140518,2.025990130514629,0,0.0,0.1025041001639805,0,0.5647953190855608,1.861665375705407,2.436953444404452,4901842944,201146351616,0,0,0.0013760778363753,0,0,0,89.47681513094608,7458.555802187693,63944,0,1592,0,55.878235129293415,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.4000320025602047,0,0,0,0,0,0,0,226.2180974477958,0,113.309064725178,0,0,192949.0071390005,0,1047658496,16777216,8388608,190697.90229367887,18658524.76653268,79,2,16384,385,4000,0,0,1864.259003739476,0,0.6599076129341891,0,0,0,93209.71064051033,932.129501869738,112,2000,0,0.2199692043113963,0,0.2199692043113963,6524.926510288559,0.999966289001327,0.2199692043113963,0.0,0,0,466.4946907432959,0,9,0,6990.981262623232,0,0,0,0,,466.0547523346731,466.0547523346731,6525.24646549483,0.1199832023516707,6990.981262623232,,101,2.364086871064508,45270863872,,,,,,9802567.192687707,9800286.621464858,7001.580063202528,2.9001160046401857,92.55770230809604,1GB,2,23,1,ON,1,1024,1,25,100,4MB,4000,472.88,64-1000000-4-oltp_read_only-0.6,190,88
2159,95.20596448880916,2.008101494121792,0,0.0,0.1020413728905037,0,0.5708862554587205,1.8669707757138,2.443995067524241,4916006912,201146351616,0,0,0.0013763225463557,0,0,0,89.48290962332158,7551.66,63824,0,1712,0,44.3022279106973,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4000240014400864,0,0,0,0,0,0,0,226.33358001480093,0,113.4068044082645,0,0,195356.86,0,1045692416,16777216,8388608,193080.84,18892058.5,79,2,16384,382,4000,0,0,1887.6,0,0.68,0,0,0,94381.32,943.84,112,2000,0,0.22,0,0.22,6606.400000000001,0.999966700067508,0.22,0.0,0,0,472.38,0,9,0,7078.32,0,0,0,0,,471.9,471.9,6606.74,0.12,7078.3,,101,2.37161925225039,45415104512,,,,,,9904123.1950722,9901842.24631015,6973.861045558178,2.7798888044478223,92.616295348065,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,474.0,64-1000000-4-oltp_read_only-0.6,190,88
2160,95.22545454556924,1.9906818181826644,0,0.0,0.102954545454497,0,0.5804545454545808,1.8815909090907328,2.4466952387957406,4921438208,201146351616,0,0,0.0013765603898254,0,0,0,89.47287364195721,7451.44,63877,0,1659,0,42.01999999955296,0,0,5.333333333333333,5,6,5,5,151,0,0,0,0.4000640102416387,0,0,0,0,0,0,0,226.3562169947192,0,113.41814690350456,0,0,192757.44,0,1046560768,16777216,8388608,190518.74,18640850.9,79,2,16384,382,4000,0,0,1862.44,0,0.68,0,0,0,93124.24,931.24,112,2000,0,0.22,0,0.22,6518.6,0.9999662515608652,0.22,0.0,0,0,466.1,0,9,0,6984.26,0,0,0,0,,465.64,465.64,6518.9400000000005,0.12,6984.24,,99,2.420830524135531,46357471232,,,,,,9807299.78,9805164.74,6903.900000000001,5.5,92.2260000000242,1GB,2,23,1,ON,1,1024,1,25,100,512MB,4000,470.28,64-1000000-4-oltp_read_only-0.6,190,88
2161,95.24720669884054,2.0406642112035804,0,0.0,0.1022604560180257,0,0.5597055626052638,1.8831831089347653,2.445866453194298,4919771136,201146351616,0,0,0.001376810230189,0,0,0,89.46380398497307,7593.267461396911,63953,0,1583,0,48.02623685113083,0,0,5.5,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,201.0,0,100.76,0,0,196435.63485078805,0,1047805952,16777216,8388608,194132.53060244813,18995342.42739419,79,2,16384,398,4000,0,0,1897.97183774702,0,0.5200416033282662,0,0,0,94898.81190495238,949.0159212737018,112,2000,0,0.1800144011520921,0,0.1800144011520921,6642.951436114889,0.9999729021768584,0.1800144011520921,0.0,0,0,474.8779902392191,0,9,0,7117.489399151931,0,0,0,0,0.1000080006400511,474.5179614369149,474.5179614369149,6643.211456916552,,7117.469397551804,,95,2.910223757131547,55729061888,0.1000080006400511,0.1000080006400511,,0.1000080006400511,0.1000080006400511,10008802.183737952,10006656.17125945,7045.174579050514,1.619805623325201,92.6948766148118,1GB,2,23,1,ON,1,1024,1,25,100,5GB,4000,476.01,64-1000000-4-oltp_read_only-0.6,190,88
2162,95.24750000005584,1.495909090908908,0,0.0,0.0831818181818122,0,0.5059090909090338,2.439772727273124,2.398741744623422,4824981504,201146351616,0,0,0.0013771442619446,0,0,0,94.52051987080928,5559.508809823804,64500,0,1036,1,60.04000000003725,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,143815.18369632607,0,1056768000,16777216,8388608,142148.7370252595,13907851.82296354,79,2,16384,5,1,0,0,1389.532209355813,0,0.5399892002159957,0,0,0,69478.61042779144,694.7861042779144,112,400,0,0.1799964000719985,0,4863.662726745465,0.0,0.0,4863.662726745465,4863.642727145457,0,0,347.7530449391012,0,9,0,5210.835783284334,0,0,0,0,0.0999980000399992,347.3930521389572,347.3930521389572,4863.742725145497,,5210.855782884342,,97,2.369203927861608,45368852480,0.0999980000399992,0.0999980000399992,,0.0999980000399992,0.0999980000399992,7327438.05,7325142.43,5245.88,59.4,82.66200000001118,1GB,2,1,1,ON,1,1024,1,25,100,48MB,1,350.05,64-1000000-4-oltp_read_only-0.6,190,88
2163,95.18772727271156,2.049545454545379,0,0.0,0.1068181818181725,0,0.5638636363634343,1.8697727272723088,2.440798032157531,4909576192,201146351616,0,0,0.001377425782836,0,0,0,89.403063012049,7515.74,64181,0,1355,0,56.17999999970198,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.4000240014400864,0,0,0,0,0,0,0,226.2135728143689,0,113.3067984079045,0,0,194432.92,0,1051541504,16777216,8388608,192160.8,18801781.52,79,2,16384,317,1000,0,0,1878.54,0,0.66,0,0,0,93927.72,939.26,112,900,0,0.22,0,73.74,6501.400000000001,0.988785029672372,73.74,73.56,0,0,470.08,0,9,0,7044.58,0,0,0,0,,469.64,469.64,6575.24,0.12,7044.56,,102,2.372198699094985,45426200576,,,,,,9862840.46,9860561.92,7083.8,4.6000000000000005,92.73399999993852,1GB,2,1,1,ON,1,1024,1,25,100,48MB,1000,470.34,64-1000000-4-oltp_read_only-0.6,190,88
2164,95.178636363644,2.05045454545455,0,0.0,0.1029545454545189,0,0.5725000000000813,1.8850000000008496,2.4619269741734087,4952076288,201146351616,0,0,0.0013776707735066,0,0,0,89.3925081754068,7535.76,64024,0,1512,0,56.20000000018626,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.32,0,113.4,0,0,194945.26,0,1048969216,16777216,8388608,192666.36,18852011.32,79,2,16384,414,2000,0,0,1883.56,0,0.58,0,0,0,94177.42,941.76,112,1400,0,0.2,0,0.2,6592.6,0.9999696638757432,0.2,0.0,0,0,471.28,0,9,0,7063.5,0,0,0,0,0.1,470.9,470.9,6592.88,0.1,7063.5,,93,2.372191426598602,45426061312,0.1,0.1,,0.1,0.1,9933802.29,9928961.6,7045.04,4.82,92.68599999998696,1GB,2,1,1,ON,1,1024,1,25,100,48MB,2000,474.6,64-1000000-4-oltp_read_only-0.6,190,88
2165,95.2497395611177,2.052149598296978,0,0.0,0.1043119231027834,0,0.5458763383288349,1.858524852145947,2.43364441098349,4895186944,201146351616,0,0,0.0013779155335659,0,0,0,89.49315930993103,7714.2,63808,0,1728,0,93.10041397572026,0,0,5.5,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.2,0,113.3,0,0,199559.58,0,1045430272,16777216,8388608,197231.88,19297729.18,79,2,16384,384,4000,0,0,1928.16,0,0.6,0,0,0,96405.76,964.08,112,2000,0,0.2,0,0.2,6748.8,0.9999703659801452,0.2,0.0,0,0,482.44,0,9,0,7230.84,0,0,0,0,0.1,482.04,482.04,6749.1,0.1,7230.84,,101,2.372289177505938,45427933184,0.1,0.1,,0.1,0.1,10103127.412355257,10100854.418734875,7104.393736375818,2.379857208567486,92.95842249480305,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,484.82,64-1000000-4-oltp_read_only-0.6,190,88
2166,95.20818181813232,1.5063636363637969,0,0.0,0.0877272727272756,0,0.4840909090908487,2.4438636363635657,2.3934208188825323,4814278656,201146351616,0,0,0.0013782069809051,0,0,0,94.51068534804892,5588.38,64497,0,1039,1,52.55999999959021,0,0,6.0,5,6,5,5,151,0,0,0,0.4000160006400255,0,0,0,0,0,0,0,226.2090483619345,0,113.30453218128724,0,0,144569.28,0,1056718848,16777216,8388608,142891.02,13981270.86,79,2,16384,3,1,0,0,1396.84,0,0.6,0,0,0,69841.36,698.42,112,400,0,0.2,0,4888.82,0.0,0.0,4888.82,4888.84,0,0,349.6,0,9,0,5237.82,0,0,0,0,0.1,349.18,349.18,4888.9400000000005,0.1,5237.82,,98,2.3695042391830623,45374603264,0.1,0.1,,0.1,0.1,7362054.730000002,7359766.320000002,5288.500000000001,59.20000000000001,83.09000000008383,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,352.32,64-1000000-4-oltp_read_only-0.6,190,88
2167,95.17772727265996,2.0595454545448373,0,0.0,0.1027272727272208,0,0.566136363636319,1.8679545454542577,2.437250748330271,4902440960,201146351616,0,0,0.0013785224526292,0,0,0,89.3827666760581,7503.76,64266,0,1270,0,50.019999999552965,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.32,0,113.4,0,0,194106.56,0,1052934144,16777216,8388608,191850.06,18770984.38,79,2,16384,333,1000,0,0,1875.5,0,0.64,0,0,0,93769.56,937.74,112,900,0,0.22,0,73.46000000000001,6491.26,0.988809880695597,73.46000000000001,73.24,0,0,469.28,0,9,0,7033.360000000001,0,0,0,0,,468.88,468.88,6564.8,0.12,7033.38,,93,2.372265007150298,45427470336,,,,,,9868245.79,9865956.01,7087.78,2.96,92.74600000004284,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,473.76,64-1000000-4-oltp_read_only-0.6,190,88
2168,95.24988000961152,1.9957494309547803,0,0.0,0.1036280733905273,0,0.5888165310409651,1.8698504119667,2.455025857703504,4938194944,201146351616,0,0,0.0013787656332513,0,0,0,89.39897990083018,7422.58,64006,0,1530,0,37.72498200117913,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.3999440078389025,0,0,0,0,0,0,0,226.16833643289937,0,113.28414022036914,0,0,192026.94,0,1048674304,16777216,8388608,189781.3,18568829.54,79,2,16384,413,2000,0,0,1855.38,0,0.56,0,0,0,92767.22,927.68,112,1400,0,0.18,0,0.18,6493.74,0.9999722817650972,0.18,0.0,0,0,464.22,0,9,0,6957.6,0,0,0,0,0.1,463.84,463.84,6494.04,,6957.58,,95,2.3722438313519945,45427064832,0.1,0.1,,0.1,0.1,9781095.962323012,9778951.563874887,6919.506439484841,1.6598672106231502,92.30861531088316,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,471.05,64-1000000-4-oltp_read_only-0.6,190,88
2169,95.27022727283604,2.027272727273312,0,0.0,0.1045454545454576,0,0.5549999999998183,1.885681818181364,2.438048989007825,4904046592,201146351616,0,0,0.0013790044124335,0,0,0,89.48529506073082,7597.22,63821,0,1715,0,63.29999999981373,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,196529.68,0,1045643264,16777216,8388608,194240.54,19005316.12,79,2,16384,401,4000,0,0,1898.86,0,0.66,0,0,0,94942.0,949.42,112,2000,0,0.22,0,0.22,6646.22,0.9999668995733054,0.22,0.0,0,0,475.16,0,9,0,7120.96,0,0,0,0,,474.72,474.72,6646.54,0.12,7120.9400000000005,,100,2.372292599857184,45427998720,,,,,,9998116.209999999,9995840.02,7014.06,4.04,92.69999999995343,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,477.45,64-1000000-4-oltp_read_only-0.6,190,88
2170,95.23431818173482,1.4918181818187468,0,0.0,0.0879545454545441,0,0.4956818181819644,2.4463636363633245,2.388735227558456,4804853760,201146351616,0,0,0.0013792759418001,0,0,0,94.5119034846346,5552.36,64525,0,1011,1,35.05999999959022,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,143629.26,0,1057177600,16777216,8388608,141968.24,13890360.94,79,2,16384,5,1,0,0,1387.74,0,0.6,0,0,0,69388.0,693.88,112,400,0,0.2,0,4857.26,0.0,0.0,4857.26,4857.24,0,0,347.34000000000003,0,9,0,5203.9800000000005,0,0,0,0,0.1,346.94,346.94,4857.36,0.1,5204.0,,95,2.3695487297492046,45375455232,0.1,0.1,,0.1,0.1,7316517.53,7314230.53,5247.5,57.78,82.8640000000596,1GB,2,3,1,ON,1,1024,1,25,100,48MB,1,350.2,64-1000000-4-oltp_read_only-0.6,190,88
2171,95.19727272730827,2.0575000000002226,0,0.0,0.1018181818181926,0,0.5604545454544694,1.86750000000148,2.4397167418519814,4907401216,201146351616,0,0,0.0013795489250398,0,0,0,89.3796088725606,7510.151421198967,64235,0,1301,0,42.580000000074506,0,0,6.0,5,6,5,5,151,0,0,0,0.3599784012959222,0,0,0,0,0,0,0,200.62796232226063,0,100.4539727616343,0,0,194290.94073170243,0,1052426240,16777216,8388608,192013.02182305523,18788011.78164943,79,2,16384,332,1000,0,0,1877.262816794351,0,0.5800812113695917,0,0,0,93858.88024323405,938.6314083971756,112,900,0,0.2000280039205488,0,74.35040905726801,6496.129458124137,0.9886841736737316,74.35040905726801,74.15038105334746,0,0,469.6857560058408,0,9,0,7039.585541975876,0,0,0,0,0.1000140019602744,469.3057027983917,469.3057027983917,6570.559878382973,0.1000140019602744,7039.585541975876,,93,2.372353132694771,45429157888,0.1000140019602744,0.1000140019602744,,0.1000140019602744,0.1000140019602744,9883594.31,9881318.26,7099.52,5.76,92.7860000000801,1GB,2,3,1,ON,1,1024,1,25,100,48MB,1000,474.6,64-1000000-4-oltp_read_only-0.6,190,88
2172,95.17136363633271,2.048181818182214,0,0.0,0.1027272727272464,0,0.5513636363634035,1.858409090909116,2.4663967147020287,4961067008,201146351616,0,0,0.0013798584567379,0,0,0,89.41199737693996,7593.5,63955,0,1581,0,77.71999999973923,0,0,5.5,5,6,5,5,151,0,0,0,0.3999760014399136,0,0,0,0,0,0,0,226.3064216147031,0,113.39319640821552,0,0,196445.94,0,1047838720,16777216,8388608,194146.9,18996392.74,79,2,16384,383,2000,0,0,1898.06,0,0.6,0,0,0,94896.86,949.0,112,1400,0,0.2,0,0.2,6643.2,0.9999698949333172,0.2,0.0,0,0,474.9,0,9,0,7117.7,0,0,0,0,0.1,474.5,474.5,6643.52,0.1,7117.72,,100,2.37239591208529,45429977088,0.1,0.1,,0.1,0.1,10001174.39,9998884.620000001,7055.46,5.54,93.01399999996649,1GB,2,3,1,ON,1,1024,1,25,100,48MB,2000,480.04,64-1000000-4-oltp_read_only-0.6,190,88
2173,95.1893181818305,1.997272727272971,0,0.0,0.1004545454545833,0,0.570681818181736,1.8784090909087785,2.452162780171278,4932435968,201146351616,0,0,0.0013800994141223,0,0,0,89.4802197741625,7475.5,63854,0,1682,0,53.5800000000745,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.3599784012959222,0,0,0,0,0,0,0,200.74795512269264,0,100.55396676199427,0,0,193395.96,0,1046183936,16777216,8388608,191130.84,18701674.46,79,2,16384,413,4000,0,0,1868.56,0,0.6,0,0,0,93428.0,934.28,112,2000,0,0.2,0,0.2,6539.96,0.9999694197083864,0.2,0.0,0,0,467.54,0,9,0,7007.14,0,0,0,0,0.1,467.14,467.14,6540.26,0.1,7007.1,,100,2.369674501157337,45377863680,0.1,0.1,,0.1,0.1,9846803.620000003,9844518.550000003,6907.3600000000015,3.400000000000001,92.38999999989758,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,472.51,64-1000000-4-oltp_read_only-0.6,190,88
2174,95.28340909097729,1.5090909090904048,0,0.0,0.0861363636363938,0,0.469318181818153,2.4711363636359573,2.3854404484353324,4798226432,201146351616,0,0,0.0013803708114022,0,0,0,94.52404695179864,5612.18,64493,0,1043,1,44.3199999993667,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.52,0,125.94,0,0,145177.82,0,1056653312,16777216,8388608,143502.94,14040474.42,79,2,16384,5,1,0,0,1402.7,0,0.68,0,0,0,70131.56,701.32,112,400,0,0.22,0,4909.62,0.0,0.0,4909.62,4909.62,0,0,351.12,0,9,0,5260.04,0,0,0,0,,350.64,350.64,4909.72,0.12,5260.02,,96,2.372464786904027,45431296000,,,,,,7392680.35,7390401.49,5295.5,58.02,82.92599999997765,1GB,2,7,1,ON,1,1024,1,25,100,48MB,1,353.2,64-1000000-4-oltp_read_only-0.6,190,88
2175,95.24818181823308,2.072500000000467,0,0.0,0.1045454545454834,0,0.5493181818182454,1.8661363636362964,2.443198863174956,4914405376,201146351616,0,0,0.0013806369238124,0,0,0,89.38186707505386,7568.46,64199,0,1337,0,75.86000000033528,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.44,0,113.5,0,0,195801.02,0,1051836416,16777216,8388608,193504.1,18933758.7,79,2,16384,332,1000,0,0,1891.84,0,0.54,0,0,0,94588.7,945.92,112,900,0,0.18,0,72.48,6548.9800000000005,0.9890537736390465,72.48,72.3,0,0,473.3,0,9,0,7094.24,0,0,0,0,0.1,472.96,472.96,6621.56,,7094.24,,101,2.3724966575499606,45431906304,0.1,0.1,,0.1,0.1,9971184.95,9968906.57,7151.4400000000005,2.66,92.87599999993108,1GB,2,7,1,ON,1,1024,1,25,100,48MB,1000,471.46,64-1000000-4-oltp_read_only-0.6,190,88
